name,node,bus,gen,cap,cf,units
Macho Springs,wecc240_psse_N_1101,9w1zzg,PV,52.2,0.0,1
"SunE EPE2, LLC",wecc240_psse_N_1101,9w1zzg,PV,12.0,0.0,1
"Hatch Solar Energy Center I, LLC",wecc240_psse_N_1101,9w1zzg,PV,5.04,0.0,1
Alta Luna,wecc240_psse_N_1101,9w1zzg,PV,28.1,0.0,1
WSMR I,wecc240_psse_N_1101,9w1zzg,PV,4.6,0.0,1
Roadrunner Solar,wecc240_psse_N_1101,9w1zzg,PV,20.16,0.0,1
Silver City WWTP PV Project,wecc240_psse_N_1101,9w1zzg,PV,1.0,0.0,1
Buckhorn Solar Plant,wecc240_psse_N_6507,9wbmjr,PV,3.0,0.0,1
Greenville Solar Plant,wecc240_psse_N_6507,9wbmjr,PV,2.2,0.0,1
Granite Peak Solar Plant,wecc240_psse_N_6507,9wbmjr,PV,3.0,0.0,1
South Milford Solar Plant,wecc240_psse_N_6507,9wbmjr,PV,2.9,0.0,1
Three Peaks Power,wecc240_psse_N_6507,9wbmjr,PV,80.0,0.0,1
Milford 2,wecc240_psse_N_6507,9wbmjr,PV,3.0,0.0,1
Sigurd Solar LLC,wecc240_psse_N_6507,9wbmjr,PV,80.0,0.0,1
"Granite Mountain Solar East, LLC",wecc240_psse_N_6507,9wbmjr,PV,80.0,0.0,1
"Enterprise Solar, LLC",wecc240_psse_N_6507,9wbmjr,PV,80.0,0.0,1
Utah Red Hills Renewable Energy Park,wecc240_psse_N_6507,9wbmjr,PV,80.0,0.0,1
Fiddler's Canyon #2,wecc240_psse_N_6507,9wbmjr,PV,3.0,0.0,1
Cove Mountain Solar,wecc240_psse_N_6507,9wbmjr,PV,58.0,0.0,1
Fiddler's Canyon #2,wecc240_psse_N_6507,9wbmjr,PV,3.0,0.0,1
"Granite Mountain Solar West, LLC",wecc240_psse_N_6507,9wbmjr,PV,50.4,0.0,1
Quichapa 3,wecc240_psse_N_6507,9wbmjr,PV,3.0,0.0,1
Beryl Solar Plant,wecc240_psse_N_6507,9wbmjr,PV,3.0,0.0,1
Quichapa 2,wecc240_psse_N_6507,9wbmjr,PV,3.0,0.0,1
Quichapa 1,wecc240_psse_N_6507,9wbmjr,PV,3.0,0.0,1
Fiddler's Canyon #3,wecc240_psse_N_6507,9wbmjr,PV,3.0,0.0,1
Fiddler's Canyon #1,wecc240_psse_N_6507,9wbmjr,PV,3.0,0.0,1
Cedar Valley Solar Plant,wecc240_psse_N_6507,9wbmjr,PV,3.0,0.0,1
Cove Mountain Solar 2,wecc240_psse_N_6507,9wbmjr,PV,122.0,0.0,1
Milford Solar 1,wecc240_psse_N_6507,9wbmjr,PV,99.0,0.0,1
"Iron Springs Solar, LLC",wecc240_psse_N_6507,9wbmjr,PV,80.02,0.0,1
"Escalante Solar III, LLC",wecc240_psse_N_6507,9wbmjr,PV,80.02,0.0,1
"Escalante Solar II, LLC",wecc240_psse_N_6507,9wbmjr,PV,80.02,0.0,1
"Escalante Solar I, LLC",wecc240_psse_N_6507,9wbmjr,PV,80.02,0.0,1
Milford Flat Solar Plant,wecc240_psse_N_6507,9wbmjr,PV,3.0,0.0,1
Laho Solar Plant,wecc240_psse_N_6507,9wbmjr,PV,3.0,0.0,1
Bluewater CDEC 1,wecc240_psse_N_1001,9wdb95,PV,2.4,0.0,1
Grants CDEC 2,wecc240_psse_N_1001,9wdb95,PV,4.5,0.0,1
"Route 66 Energy Center, LLC",wecc240_psse_N_1001,9wdb95,PV,49.5,0.0,1
Cibola,wecc240_psse_N_1001,9wdb95,PV,7.6,0.0,1
City of Gallup Solar,wecc240_psse_N_1001,9wdb95,PV,8.0,0.0,1
Red Mesa Solar Project,wecc240_psse_N_1004,9we1bp,PV,72.0,0.0,1
SMPA Solar 1 Community Solar,wecc240_psse_N_1004,9we1bp,PV,1.0,0.0,1
Syncarpha El Rito,wecc240_psse_N_1004,9we1bp,PV,1.6,0.0,1
"Cortez Solar 2, LLC",wecc240_psse_N_1004,9we1bp,PV,5.0,0.0,1
Santa Fe Solar Energy Center,wecc240_psse_N_1004,9we1bp,PV,9.5,0.0,1
"Cuba 2.5ac, LLC",wecc240_psse_N_1004,9we1bp,PV,2.5,0.0,1
Encino Solar Energy Center,wecc240_psse_N_1004,9we1bp,PV,55.0,0.0,1
Rio Rancho High School,wecc240_psse_N_1004,9we1bp,PV,1.0,0.0,1
Sue Cleveland High School,wecc240_psse_N_1004,9we1bp,PV,1.0,0.0,1
Los Alamos PV Site,wecc240_psse_N_1004,9we1bp,PV,1.0,0.0,1
Sandoval Solar Energy Center,wecc240_psse_N_1004,9we1bp,PV,6.08,0.0,1
Carrizozo Solar,wecc240_psse_N_1004,9we1bp,PV,3.0,0.0,1
Hayhurst New Mexico Solar,wecc240_psse_N_1004,9we1bp,PV,20.0,0.0,1
SPS5 Hopi,wecc240_psse_N_1004,9we1bp,PV,9.9,0.0,1
Alcalde Solar Array,wecc240_psse_N_1004,9we1bp,PV,2.4,0.0,1
"Cortez Solar 3, LLC",wecc240_psse_N_1004,9we1bp,PV,2.0,0.0,1
Rio Communities Solar Energy Center,wecc240_psse_N_1004,9we1bp,PV,10.0,0.0,1
Santolina Solar Energy Center,wecc240_psse_N_1004,9we1bp,PV,10.5,0.0,1
Facebook 1 Solar Energy Center,wecc240_psse_N_1004,9we1bp,PV,10.0,0.0,1
Vista Solar Energy Center,wecc240_psse_N_1004,9we1bp,PV,10.0,0.0,1
Rio De Oro Solar Energy Center,wecc240_psse_N_1004,9we1bp,PV,10.0,0.0,1
Meadow Lake Solar Energy Center,wecc240_psse_N_1004,9we1bp,PV,9.12,0.0,1
Los Lunas Solar Energy Center,wecc240_psse_N_1004,9we1bp,PV,7.0,0.0,1
CNMEC Solar Energy Center,wecc240_psse_N_1004,9we1bp,PV,2.0,0.0,1
Britton Solar Energy Center,wecc240_psse_N_1004,9we1bp,PV,50.0,0.0,1
South Valley Solar Energy Center,wecc240_psse_N_1004,9we1bp,PV,10.0,0.0,1
Facebook 2 Solar Energy Center,wecc240_psse_N_1004,9we1bp,PV,10.0,0.0,1
"Cortez Solar 1, LLC",wecc240_psse_N_1004,9we1bp,PV,2.2,0.0,1
Albuquerque Solar Energy Center,wecc240_psse_N_1004,9we1bp,PV,2.0,0.0,1
City of Rio Rancho WWTP,wecc240_psse_N_1004,9we1bp,PV,1.2,0.0,1
"RC Energy AA, LLC Solar Facility",wecc240_psse_N_1004,9we1bp,PV,1.0,0.0,1
Eubank Landfill Solar Array,wecc240_psse_N_1004,9we1bp,PV,2.0,0.0,1
Facebook 3 Solar Energy Center,wecc240_psse_N_1004,9we1bp,PV,10.0,0.0,1
Manzano Solar,wecc240_psse_N_1004,9we1bp,PV,8.0,0.0,1
"Oak Leaf Solar XXVI, LLC",wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
Airport 1 Solar (DIA),wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
"Oak Leaf Solar XVIII, LLC",wecc240_psse_N_7001,9wve62,PV,9.0,0.0,1
DIA 8,wecc240_psse_N_7001,9wve62,PV,4.5,0.0,1
Denver Int Airport,wecc240_psse_N_7001,9wve62,PV,1.9,0.0,1
"Pikes Peak Solar Garden 1, LLC (CSG)",wecc240_psse_N_7001,9wve62,PV,2.0,0.0,1
Clear Spring Ranch PV Project,wecc240_psse_N_7001,9wve62,PV,10.0,0.0,1
Grazing Yak Solar,wecc240_psse_N_7001,9wve62,PV,39.5,0.0,1
Carson Solar I,wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
Denver Intl Airport IV Solar,wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
Palmer Solar,wecc240_psse_N_7001,9wve62,PV,60.0,0.0,1
"Fremont CO 1, LLC",wecc240_psse_N_7001,9wve62,PV,1.8,0.0,1
"Oak Leaf Solar XXIII, LLC (CSG)",wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
AFA Solar Farm,wecc240_psse_N_7001,9wve62,PV,5.2,0.0,1
City & County of Denver at Denver Int'l,wecc240_psse_N_7001,9wve62,PV,3.4,0.0,1
Oak Leaf Solar XXIV LLC (CSG),wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
San Luis Solar Garden,wecc240_psse_N_7001,9wve62,PV,1.2,0.0,1
Greater Sandhill I,wecc240_psse_N_7001,9wve62,PV,19.0,0.0,1
Cogentrix of Alamosa,wecc240_psse_N_7001,9wve62,PV,30.0,0.0,1
"Adams Community Solar Garden, LLC",wecc240_psse_N_7001,9wve62,PV,1.2,0.0,1
Venture 4-1D,wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
San Luis Valley Solar Ranch,wecc240_psse_N_7001,9wve62,PV,30.4,0.0,1
Hooper Solar,wecc240_psse_N_7001,9wve62,PV,52.0,0.0,1
"Oak Leaf Solar XXX, LLC (CSG)",wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
Rock Creek 2 (CSG),wecc240_psse_N_7001,9wve62,PV,1.6,0.0,1
Venture 3-1C,wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
Alamosa Solar South (CSG),wecc240_psse_N_7001,9wve62,PV,1.6,0.0,1
SunE Alamosa,wecc240_psse_N_7001,9wve62,PV,6.9,0.0,1
Titan Solar,wecc240_psse_N_7001,9wve62,PV,50.0,0.0,1
Quincy II Solar Garden,wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
Oak Leaf Solar XXI (CSG),wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
"Oak Leaf Solar XXV, LLC (CSG)",wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
Quincy Solar,wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
Arapahoe 3 Community Solar Array,wecc240_psse_N_7001,9wve62,PV,1.8,0.0,1
"Oak Leaf Solar XXII, LLC (CSG)",wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
"Pioneer Solar (CO), LLC",wecc240_psse_N_7001,9wve62,PV,80.0,0.0,1
Vilas Solar Array,wecc240_psse_N_7001,9wve62,PV,4.0,0.0,1
Venture 2,wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
Venture 1-1A (CSG),wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
Mtn. Solar 2,wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
Mtn. Solar 1,wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
"Oak Leaf Solar XXXIII, LLC (Lantz)",wecc240_psse_N_7001,9wve62,PV,3.0,0.0,1
Trout Creek Solar,wecc240_psse_N_7001,9wve62,PV,2.0,0.0,1
Conejos 1 Community Solar Array,wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
"NSE Camber BH (CSG) 2, LLC",wecc240_psse_N_7001,9wve62,PV,2.0,0.0,1
"Jeffco Community Solar Gardens, LLC",wecc240_psse_N_7001,9wve62,PV,1.2,0.0,1
Thunder Wolf Energy Center Hybrid,wecc240_psse_N_7001,9wve62,PV,248.0,0.0,1
Denver Metro Solar,wecc240_psse_N_7001,9wve62,PV,1.6,0.0,1
Mtn. Solar 4 (CSG),wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
"Adams Community Solar Garden III, LLC",wecc240_psse_N_7001,9wve62,PV,1.2,0.0,1
"Victory Solar, LLC",wecc240_psse_N_7001,9wve62,PV,12.83,0.0,1
Brighton PV Solar Plant,wecc240_psse_N_7001,9wve62,PV,1.8,0.0,1
"Chaves Solar, LLC",wecc240_psse_N_7001,9wve62,PV,70.0,0.0,1
"Roswell Solar, LLC",wecc240_psse_N_7001,9wve62,PV,70.0,0.0,1
GSE NM1,wecc240_psse_N_7001,9wve62,PV,1.7,0.0,1
SEV NM Phase 2,wecc240_psse_N_7001,9wve62,PV,1.4,0.0,1
Chaves County Solar II,wecc240_psse_N_7001,9wve62,PV,30.0,0.0,1
Cimarron Solar Facility,wecc240_psse_N_7001,9wve62,PV,30.64,0.0,1
Springer Solar 1,wecc240_psse_N_7001,9wve62,PV,0.9,0.0,1
Syncarpha Eagle Nest,wecc240_psse_N_7001,9wve62,PV,1.0,0.0,1
Angel Fire Energy Facility,wecc240_psse_N_7001,9wve62,PV,9.8,0.0,1
Taos Mesa Energy Facility Hybrid,wecc240_psse_N_7001,9wve62,PV,15.0,0.0,1
Questa Solar Facility,wecc240_psse_N_7001,9wve62,PV,1.0,0.0,1
Syncarpha Questa,wecc240_psse_N_7001,9wve62,PV,1.6,0.0,1
Syncarpha Taos,wecc240_psse_N_7001,9wve62,PV,3.1,0.0,1
Kit Carson,wecc240_psse_N_7001,9wve62,PV,1.3,0.0,1
Las Vegas Solar Energy Center,wecc240_psse_N_7001,9wve62,PV,5.0,0.0,1
Storrie Lake Solar Project,wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
San Miguel I Solar Energy Center,wecc240_psse_N_7001,9wve62,PV,10.0,0.0,1
"Monte Vista Solar 2 (CSG), LLC",wecc240_psse_N_7001,9wve62,PV,1.6,0.0,1
Xcel Adams 2 Community Solar Array,wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
San Luis Valley Solar Array,wecc240_psse_N_7001,9wve62,PV,2.7,0.0,1
Sun Mountain Solar 1,wecc240_psse_N_7001,9wve62,PV,200.0,0.0,1
Xcel Adams 1 Community Solar Array,wecc240_psse_N_7001,9wve62,PV,1.8,0.0,1
CO LI (CSG) 1-Kamerra,wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
"San Isabel Solar, LLC",wecc240_psse_N_7001,9wve62,PV,30.0,0.0,1
Neptune Energy Center Hybrid,wecc240_psse_N_7001,9wve62,PV,325.0,0.0,1
Mtn. Solar 3 (CSG),wecc240_psse_N_7001,9wve62,PV,1.5,0.0,1
"Pivot Solar 14, LLC (CSG)",wecc240_psse_N_7001,9wve62,PV,2.0,0.0,1
"Pivot Solar 2, LLC (CSG)",wecc240_psse_N_7001,9wve62,PV,2.0,0.0,1
Imboden Solar Garden,wecc240_psse_N_7001,9wve62,PV,3.0,0.0,1
Comanche Solar,wecc240_psse_N_7001,9wve62,PV,120.0,0.0,1
Bighorn Solar 1,wecc240_psse_N_7001,9wve62,PV,240.0,0.0,1
CSU Pueblo,wecc240_psse_N_7001,9wve62,PV,1.0,0.0,1
"Pivot Solar 15, LLC (CSG)",wecc240_psse_N_7001,9wve62,PV,1.0,0.0,1
"Hunter Solar, LLC (UT)",wecc240_psse_N_6508,9x0gc5,PV,100.0,0.0,1
Graphite Solar I,wecc240_psse_N_6508,9x0gc5,PV,80.0,0.0,1
Weber State University-Davis Campus PV,wecc240_psse_N_6509,9x0ryy,PV,1.3,0.0,1
Sage Solar I-III,wecc240_psse_N_6305,9x3mfn,PV,57.6,0.0,1
Mesa (CSG) 1 Murdock,wecc240_psse_N_6503,9x47er,PV,1.5,0.0,1
"Oak Leaf Solar XXXI, LLC (CSG)",wecc240_psse_N_6503,9x47er,PV,1.5,0.0,1
Mesa (CSG) 2 Massicotte,wecc240_psse_N_6503,9x47er,PV,1.5,0.0,1
Bonanza,wecc240_psse_N_6503,9x47er,PV,12.5,0.0,1
Mesa PV1,wecc240_psse_N_6503,9x47er,PV,1.6,0.0,1
"Eagle Springs Solar, LLC",wecc240_psse_N_7002,9x5w98,PV,1.0,0.0,1
Sunnyside Ranch Community Solar Array,wecc240_psse_N_7002,9x5w98,PV,1.5,0.0,1
Oak Leaf Solar XXXII (CSG),wecc240_psse_N_7002,9x5w98,PV,1.5,0.0,1
"Pivot Solar 7, LLC (CSG)",wecc240_psse_N_7002,9x5w98,PV,2.0,0.0,1
"Pivot Solar 3, LLC (CSG)",wecc240_psse_N_7002,9x5w98,PV,2.0,0.0,1
"Ameresco HCE Solar, LLC",wecc240_psse_N_7002,9x5w98,PV,4.5,0.0,1
Pitkin County Solar,wecc240_psse_N_7002,9x5w98,PV,5.0,0.0,1
WWRF Solar Plant,wecc240_psse_N_7002,9x5w98,PV,1.3,0.0,1
Sweetwater Solar,wecc240_psse_N_6301,9x6z6m,PV,80.0,0.0,1
"Oak Leaf Solar XXVIII, LLC (CSG)",wecc240_psse_N_6302,9xkgmv,PV,1.5,0.0,1
SR Skylark B,wecc240_psse_N_6302,9xkgmv,PV,2.0,0.0,1
Weld 1 Community Solar Array,wecc240_psse_N_6302,9xkgmv,PV,1.5,0.0,1
SR Kersey,wecc240_psse_N_6302,9xkgmv,PV,3.5,0.0,1
"Oak Leaf Solar XXVII, LLC",wecc240_psse_N_6302,9xkgmv,PV,1.5,0.0,1
Gilcrest Solar,wecc240_psse_N_6302,9xkgmv,PV,1.5,0.0,1
SR Kersey II,wecc240_psse_N_6302,9xkgmv,PV,1.0,0.0,1
"Platteville Solar (CSG), LLC",wecc240_psse_N_6302,9xkgmv,PV,1.3,0.0,1
"Alden Solar (CSG), LLC",wecc240_psse_N_6302,9xkgmv,PV,1.6,0.0,1
Gilcrest V (CSG),wecc240_psse_N_6302,9xkgmv,PV,4.8,0.0,1
Skylark,wecc240_psse_N_6302,9xkgmv,PV,4.0,0.0,1
SR Platte Solar Farm,wecc240_psse_N_6302,9xkgmv,PV,16.0,0.0,1
SR Rattlesnake,wecc240_psse_N_6302,9xkgmv,PV,6.0,0.0,1
SR Skylark C,wecc240_psse_N_6302,9xkgmv,PV,1.1,0.0,1
"Pivot Solar 4, LLC (CSG)",wecc240_psse_N_6302,9xkgmv,PV,2.0,0.0,1
"Pivot Solar 8, LLC (CSG)",wecc240_psse_N_6302,9xkgmv,PV,2.0,0.0,1
"NSE Camber Solar PS6, LLC CSG",wecc240_psse_N_6302,9xkgmv,PV,2.0,0.0,1
"NSE Camber Solar PS5, LLC (CSG)",wecc240_psse_N_6302,9xkgmv,PV,2.0,0.0,1
Valley View Solar,wecc240_psse_N_6302,9xkgmv,PV,4.0,0.0,1
SR Mavericks,wecc240_psse_N_6302,9xkgmv,PV,6.5,0.0,1
Rawhide Prairie Solar Hybrid,wecc240_psse_N_6302,9xkgmv,PV,22.0,0.0,1
"Lafayette Horizon Solar (CSG), LLC",wecc240_psse_N_6302,9xkgmv,PV,1.6,0.0,1
IBM Solar,wecc240_psse_N_6302,9xkgmv,PV,8.1,0.0,1
Tom Sifers Solar,wecc240_psse_N_6302,9xkgmv,PV,1.0,0.0,1
Whiskey Hill Solar,wecc240_psse_N_6302,9xkgmv,PV,1.0,0.0,1
"Bison Solar, LLC",wecc240_psse_N_6302,9xkgmv,PV,32.4,0.0,1
"RV CSU Power, LLC",wecc240_psse_N_6302,9xkgmv,PV,1.9,0.0,1
"RV CSU Power II, LLC",wecc240_psse_N_6302,9xkgmv,PV,3.0,0.0,1
Coyote Ridge Community Solar,wecc240_psse_N_6302,9xkgmv,PV,1.5,0.0,1
Sterling PV 3,wecc240_psse_N_6302,9xkgmv,PV,1.6,0.0,1
Logan 1 Community Solar Array,wecc240_psse_N_6302,9xkgmv,PV,1.7,0.0,1
City of Boulder WWTP,wecc240_psse_N_6302,9xkgmv,PV,0.9,0.0,1
Riverview Solar,wecc240_psse_N_6302,9xkgmv,PV,1.5,0.0,1
"NSE Camber Solar PS11, LLC (CSG)",wecc240_psse_N_6302,9xkgmv,PV,2.0,0.0,1
"Mtn Solar 6, LLC (CSG)",wecc240_psse_N_6302,9xkgmv,PV,2.0,0.0,1
"Pivot Solar 12, LLC (CSG)",wecc240_psse_N_6302,9xkgmv,PV,1.0,0.0,1
"NSE Camber Solar PS13, LLC (CSG)",wecc240_psse_N_6302,9xkgmv,PV,2.0,0.0,1
SR Jenkins Ft Lupton,wecc240_psse_N_6302,9xkgmv,PV,13.0,0.0,1
Jack's Solar Garden,wecc240_psse_N_6302,9xkgmv,PV,1.0,0.0,1
Montague Solar,wecc240_psse_N_4005,c245ue,PV,162.0,0.0,1
WyEast Solar,wecc240_psse_N_4005,c245ue,PV,10.0,0.0,1
Wheatridge Hybrid,wecc240_psse_N_4102,c26crp,PV,50.0,0.0,1
Camas Solar Project,wecc240_psse_N_4102,c26crp,PV,5.0,0.0,1
Adams Nielson Solar,wecc240_psse_N_4102,c26crp,PV,19.2,0.0,1
"Horn Rapids Solar, Storage and Training",wecc240_psse_N_4102,c26crp,PV,3.2,0.0,1
Penstemon Solar Project,wecc240_psse_N_4102,c26crp,PV,5.0,0.0,1
"NorWest Energy 9, LLC",wecc240_psse_N_4102,c26crp,PV,6.0,0.0,1
Apex Solar,wecc240_psse_N_6202,c2r8x7,PV,80.0,0.0,1
"Green Meadow Solar, LLC",wecc240_psse_N_6202,c2r8x7,PV,3.0,0.0,1
"Great Divide Solar, LLC",wecc240_psse_N_6202,c2r8x7,PV,3.0,0.0,1
"Black Eagle Solar, LLC",wecc240_psse_N_6205,c82vu4,PV,3.0,0.0,1
"Magpie Solar, LLC",wecc240_psse_N_6205,c82vu4,PV,3.0,0.0,1
"River Bend Solar, LLC",wecc240_psse_N_6205,c82vu4,PV,2.0,0.0,1
"South Mills Solar, LLC",wecc240_psse_N_6201,c8h5zm,PV,3.0,0.0,1
MTSUN,wecc240_psse_N_6201,c8h5zm,PV,80.0,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Golden Acorn Casino,wecc240_psse_N_2203,9mudw2,WT,1.85,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Tule,wecc240_psse_N_2203,9mudw2,WT,2.3,0.0,1
Kumeyaay Phase I,wecc240_psse_N_2203,9mudw2,WT,2.0,0.0,1
Cemex Black Mountain Quarry,wecc240_psse_N_2610,9mupsy,WT,1.5,0.0,1
Inland Empire Utility Agency,wecc240_psse_N_2610,9mupsy,WT,1.0,0.0,1
Barstow Marine Logistics Base,wecc240_psse_N_2610,9mupsy,WT,1.5,0.0,1
Cemex River Plant,wecc240_psse_N_2610,9mupsy,WT,1.6,0.0,1
