state,county,building_type,floorarea[sf]
UT,Box Elder,outpatient,51100
UT,Box Elder,quick_service_restaurant,32100
UT,Box Elder,retail,1296300
UT,Box Elder,school,52600
UT,Box Elder,strip_mall,42000
UT,Box Elder,supermarket,25300
UT,Box Elder,warehouse,1687200
UT,Cache,apartment,4913700
UT,Cache,full_service_restaurant,161600
UT,Cache,hospital,3000
UT,Cache,hotel,425000
UT,Cache,no_match,1788000
UT,Cache,office,1821800
UT,Cache,outpatient,255200
UT,Cache,quick_service_restaurant,59800
UT,Cache,retail,4057700
UT,Cache,school,2800
UT,Cache,strip_mall,504400
UT,Cache,warehouse,4098700
UT,Carbon,apartment,288000
UT,Carbon,full_service_restaurant,41100
UT,Carbon,hospital,100100
UT,Carbon,hotel,126800
UT,Carbon,no_match,352800
UT,Carbon,office,168400
UT,Carbon,outpatient,10900
UT,Carbon,quick_service_restaurant,20800
UT,Carbon,retail,898300
UT,Carbon,strip_mall,56000
UT,Carbon,warehouse,192600
UT,Daggett,hotel,20600
UT,Daggett,no_match,6600
UT,Daggett,retail,9400
UT,Daggett,warehouse,6000
UT,Davis,apartment,12502400
UT,Davis,full_service_restaurant,487500
UT,Davis,hospital,1147000
UT,Davis,hotel,668000
UT,Davis,no_match,6603800
UT,Davis,office,6071100
UT,Davis,outpatient,1376200
UT,Davis,quick_service_restaurant,263100
UT,Davis,retail,11934000
UT,Davis,school,552500
UT,Davis,strip_mall,1683400
UT,Davis,supermarket,1230500
UT,Davis,warehouse,24725600
UT,Duchesne,apartment,109700
UT,Duchesne,full_service_restaurant,18100
UT,Duchesne,hospital,237900
UT,Duchesne,hotel,37100
UT,Duchesne,no_match,176100
UT,Duchesne,office,53800
UT,Duchesne,outpatient,4000
UT,Duchesne,quick_service_restaurant,7300
UT,Duchesne,retail,350300
UT,Duchesne,school,6400
UT,Duchesne,strip_mall,8600
UT,Duchesne,warehouse,64600
UT,Emery,apartment,39400
UT,Emery,full_service_restaurant,3500
UT,Emery,hotel,127500
UT,Emery,no_match,589800
UT,Emery,office,50900
UT,Emery,quick_service_restaurant,500
UT,Emery,retail,118600
UT,Emery,strip_mall,3800
UT,Emery,supermarket,12900
UT,Emery,warehouse,19200
UT,Garfield,apartment,22400
UT,Garfield,full_service_restaurant,34000
UT,Garfield,hotel,311000
UT,Garfield,no_match,98500
UT,Garfield,office,40800
UT,Garfield,retail,76100
UT,Garfield,strip_mall,12900
UT,Garfield,warehouse,2400
UT,Grand,apartment,382800
UT,Grand,full_service_restaurant,93700
UT,Grand,hotel,426200
UT,Grand,no_match,612300
UT,Grand,office,151900
UT,Grand,outpatient,6600
UT,Grand,quick_service_restaurant,9400
UT,Grand,retail,240000
UT,Grand,strip_mall,32500
UT,Grand,warehouse,39700
UT,Iron,apartment,1285800
UT,Iron,full_service_restaurant,61200
UT,Iron,hospital,73000
UT,Iron,hotel,759700
UT,Iron,no_match,1866300
UT,Iron,office,640600
UT,Iron,outpatient,66700
UT,Iron,quick_service_restaurant,30200
UT,Iron,retail,1660000
UT,Iron,school,9300
UT,Iron,strip_mall,276500
UT,Iron,supermarket,26000
UT,Iron,warehouse,928800
UT,Juab,apartment,27700
UT,Juab,full_service_restaurant,23200
UT,Juab,hotel,92800
UT,Juab,no_match,328900
UT,Juab,office,73200
UT,Juab,quick_service_restaurant,3600
UT,Juab,retail,155700
UT,Juab,strip_mall,47300
UT,Juab,warehouse,120300
UT,Kane,apartment,33600
UT,Kane,full_service_restaurant,18800
UT,Kane,hotel,294500
UT,Kane,no_match,67200
UT,Kane,office,57600
UT,Kane,quick_service_restaurant,5200
UT,Kane,retail,75700
UT,Kane,school,19800
UT,Kane,warehouse,95700
UT,Millard,apartment,5000
UT,Millard,full_service_restaurant,2400
UT,Millard,hospital,23000
UT,Millard,hotel,118900
UT,Millard,no_match,48000
UT,Millard,office,57900
UT,Millard,quick_service_restaurant,4200
UT,Millard,retail,269300
UT,Millard,strip_mall,54600
UT,Millard,warehouse,129200
UT,Morgan,apartment,8200
UT,Morgan,full_service_restaurant,8000
UT,Morgan,no_match,197400
UT,Morgan,office,77000
UT,Morgan,outpatient,4000
UT,Morgan,retail,116000
UT,Morgan,strip_mall,14700
UT,Morgan,supermarket,22500
UT,Morgan,warehouse,233600
UT,Piute,hotel,39600
UT,Piute,no_match,16500
UT,Piute,office,20100
UT,Piute,retail,7000
UT,Rich,apartment,1900
UT,Rich,full_service_restaurant,2400
UT,Rich,hotel,8100
UT,Rich,no_match,15200
UT,Rich,office,19300
UT,Rich,quick_service_restaurant,1900
UT,Rich,retail,16500
UT,Rich,warehouse,18000
UT,Salt Lake,apartment,110440300
UT,Salt Lake,full_service_restaurant,2760600
UT,Salt Lake,hospital,4281400
UT,Salt Lake,hotel,13329700
UT,Salt Lake,no_match,58279600
UT,Salt Lake,office,76505400
UT,Salt Lake,outpatient,8362800
UT,Salt Lake,quick_service_restaurant,1053900
UT,Salt Lake,retail,56855900
UT,Salt Lake,school,4433900
UT,Salt Lake,strip_mall,7220800
UT,Salt Lake,supermarket,2426100
UT,Salt Lake,warehouse,114646600
UT,San Juan,apartment,117500
UT,San Juan,hotel,134800
UT,San Juan,no_match,408300
UT,San Juan,office,62200
UT,San Juan,retail,114600
UT,San Juan,strip_mall,7200
UT,San Juan,warehouse,24700
UT,Sanpete,apartment,327100
UT,Sanpete,full_service_restaurant,14400
UT,Sanpete,hotel,69700
UT,Sanpete,no_match,203400
UT,Sanpete,office,63500
UT,Sanpete,outpatient,33900
UT,Sanpete,quick_service_restaurant,8700
UT,Sanpete,retail,370400
UT,Sanpete,school,30300
UT,Sanpete,strip_mall,38100
UT,Sanpete,warehouse,109800
UT,Sevier,apartment,70400
UT,Sevier,full_service_restaurant,23400
UT,Sevier,hotel,119200
UT,Sevier,no_match,267200
UT,Sevier,office,96100
UT,Sevier,outpatient,30000
UT,Sevier,quick_service_restaurant,14800
UT,Sevier,retail,877600
UT,Sevier,strip_mall,60500
UT,Sevier,supermarket,40000
UT,Sevier,warehouse,91600
UT,Summit,apartment,3043100
UT,Summit,full_service_restaurant,173800
UT,Summit,hospital,268800
UT,Summit,hotel,4974800
UT,Summit,no_match,1025200
UT,Summit,office,1939100
UT,Summit,outpatient,60300
UT,Summit,quick_service_restaurant,14800
UT,Summit,retail,2132100
UT,Summit,school,328300
UT,Summit,strip_mall,459000
UT,Summit,supermarket,207100
UT,Summit,warehouse,1459800
UT,Tooele,apartment,1306900
UT,Tooele,full_service_restaurant,50400
UT,Tooele,hospital,97600
UT,Tooele,hotel,277000
UT,Tooele,no_match,1517000
UT,Tooele,office,250900
UT,Tooele,outpatient,89600
UT,Tooele,quick_service_restaurant,27400
UT,Tooele,retail,1724200
UT,Tooele,school,109500
UT,Tooele,strip_mall,126900
UT,Tooele,supermarket,40000
UT,Tooele,warehouse,4120600
UT,Uintah,apartment,876200
UT,Uintah,full_service_restaurant,69600
UT,Uintah,hospital,96600
UT,Uintah,hotel,444300
UT,Uintah,no_match,447300
UT,Uintah,office,272100
UT,Uintah,outpatient,2900
UT,Uintah,quick_service_restaurant,15000
UT,Uintah,retail,1264100
UT,Uintah,strip_mall,38500
UT,Uintah,warehouse,490900
UT,Utah,apartment,25134700
UT,Utah,full_service_restaurant,734200
UT,Utah,hospital,1389000
UT,Utah,hotel,2179300
UT,Utah,no_match,17768700
UT,Utah,office,24823400
UT,Utah,outpatient,3050100
UT,Utah,quick_service_restaurant,443700
UT,Utah,retail,22465200
UT,Utah,school,945700
UT,Utah,strip_mall,2160000
UT,Utah,supermarket,883200
UT,Utah,warehouse,23687500
UT,Wasatch,apartment,1283900
UT,Wasatch,full_service_restaurant,35800
UT,Wasatch,hotel,550300
UT,Wasatch,no_match,248800
UT,Wasatch,office,366500
UT,Wasatch,outpatient,101500
UT,Wasatch,quick_service_restaurant,20900
UT,Wasatch,retail,781200
UT,Wasatch,strip_mall,79400
UT,Wasatch,supermarket,21400
UT,Wasatch,warehouse,944900
UT,Washington,apartment,4434400
UT,Washington,full_service_restaurant,257600
UT,Washington,hotel,1420200
UT,Washington,no_match,2649700
UT,Washington,office,2920700
UT,Washington,outpatient,1148600
UT,Washington,quick_service_restaurant,91300
UT,Washington,retail,6991900
UT,Washington,school,418600
UT,Washington,strip_mall,1221200
UT,Washington,supermarket,397000
UT,Washington,warehouse,5503200
UT,Wayne,hotel,123800
UT,Wayne,no_match,35500
UT,Wayne,office,4000
UT,Wayne,quick_service_restaurant,1200
UT,Wayne,retail,68200
UT,Wayne,strip_mall,4000
UT,Weber,apartment,11299100
UT,Weber,full_service_restaurant,636000
UT,Weber,hospital,82000
UT,Weber,hotel,1077300
UT,Weber,no_match,11666600
UT,Weber,office,7565000
UT,Weber,outpatient,1384800
UT,Weber,quick_service_restaurant,243100
UT,Weber,retail,12036900
UT,Weber,school,767700
UT,Weber,strip_mall,1680100
UT,Weber,supermarket,498100
UT,Weber,warehouse,21599700
WA,Adams,apartment,241800
WA,Adams,full_service_restaurant,12900
WA,Adams,hotel,83800
WA,Adams,no_match,515600
WA,Adams,office,106100
WA,Adams,outpatient,5200
WA,Adams,quick_service_restaurant,12900
WA,Adams,retail,264600
WA,Adams,strip_mall,38500
WA,Adams,warehouse,310900
WA,Asotin,apartment,266400
WA,Asotin,full_service_restaurant,22200
WA,Asotin,hotel,175100
WA,Asotin,no_match,142800
WA,Asotin,office,149800
WA,Asotin,outpatient,20300
WA,Asotin,quick_service_restaurant,4600
WA,Asotin,retail,667200
WA,Asotin,strip_mall,3000
WA,Asotin,warehouse,190200
WA,Benton,apartment,13820000
WA,Benton,full_service_restaurant,342500
WA,Benton,hotel,1474000
WA,Benton,no_match,2606500
WA,Benton,office,6850500
WA,Benton,outpatient,921300
WA,Benton,quick_service_restaurant,89200
WA,Benton,retail,8192500
WA,Benton,school,56600
WA,Benton,strip_mall,495500
WA,Benton,supermarket,212000
WA,Benton,warehouse,3860600
WA,Chelan,apartment,2298400
WA,Chelan,full_service_restaurant,132500
WA,Chelan,hotel,739200
WA,Chelan,no_match,588700
WA,Chelan,office,1119200
WA,Chelan,outpatient,48900
WA,Chelan,quick_service_restaurant,32400
WA,Chelan,retail,2118500
WA,Chelan,strip_mall,341300
WA,Chelan,supermarket,192100
WA,Chelan,warehouse,1430300
WA,Clallam,apartment,1324600
WA,Clallam,full_service_restaurant,78700
WA,Clallam,hotel,459700
WA,Clallam,no_match,354400
WA,Clallam,office,404500
WA,Clallam,outpatient,132300
WA,Clallam,quick_service_restaurant,20700
WA,Clallam,retail,2305900
WA,Clallam,school,9700
WA,Clallam,strip_mall,157900
WA,Clallam,supermarket,146100
WA,Clallam,warehouse,548700
WA,Clark,apartment,44380000
WA,Clark,full_service_restaurant,598500
WA,Clark,hospital,2037200
WA,Clark,hotel,2259100
WA,Clark,no_match,9571000
WA,Clark,office,13771000
WA,Clark,outpatient,2216900
WA,Clark,quick_service_restaurant,262700
WA,Clark,retail,16835300
WA,Clark,school,390200
WA,Clark,strip_mall,998600
WA,Clark,supermarket,744000
WA,Clark,warehouse,21363100
WA,Columbia,apartment,169800
WA,Columbia,full_service_restaurant,14900
WA,Columbia,hotel,51900
WA,Columbia,no_match,271200
WA,Columbia,office,15600
WA,Columbia,retail,48100
WA,Columbia,strip_mall,41900
WA,Columbia,warehouse,18200
WA,Cowlitz,apartment,3240100
WA,Cowlitz,full_service_restaurant,257900
WA,Cowlitz,hospital,456000
WA,Cowlitz,hotel,446600
WA,Cowlitz,no_match,2693800
WA,Cowlitz,office,1806100
WA,Cowlitz,outpatient,394200
WA,Cowlitz,quick_service_restaurant,52000
WA,Cowlitz,retail,3736600
WA,Cowlitz,school,10400
WA,Cowlitz,strip_mall,317600
WA,Cowlitz,supermarket,455000
WA,Cowlitz,warehouse,5543300
WA,Douglas,apartment,869400
WA,Douglas,full_service_restaurant,40300
WA,Douglas,hotel,34600
WA,Douglas,no_match,644700
WA,Douglas,office,350200
WA,Douglas,outpatient,16400
WA,Douglas,quick_service_restaurant,16200
WA,Douglas,retail,1032100
WA,Douglas,strip_mall,23800
WA,Douglas,supermarket,63500
WA,Douglas,warehouse,266700
WA,Ferry,apartment,71800
WA,Ferry,full_service_restaurant,26200
WA,Ferry,hotel,56900
WA,Ferry,no_match,109400
WA,Ferry,office,18800
WA,Ferry,retail,171700
WA,Ferry,strip_mall,7500
WA,Ferry,supermarket,26000
WA,Ferry,warehouse,41100
WA,Franklin,apartment,2632500
WA,Franklin,full_service_restaurant,68500
WA,Franklin,hospital,125500
WA,Franklin,hotel,786500
WA,Franklin,no_match,1521600
WA,Franklin,office,749000
WA,Franklin,outpatient,192100
WA,Franklin,quick_service_restaurant,36100
WA,Franklin,retail,2076100
WA,Franklin,school,78900
WA,Franklin,strip_mall,131200
WA,Franklin,supermarket,66800
WA,Franklin,warehouse,2373100
WA,Garfield,apartment,12000
WA,Garfield,full_service_restaurant,3000
WA,Garfield,no_match,4400
WA,Garfield,office,15900
WA,Garfield,retail,59300
WA,Garfield,strip_mall,2000
WA,Garfield,warehouse,24100
WA,Grant,apartment,2862300
WA,Grant,full_service_restaurant,92600
WA,Grant,hotel,681600
WA,Grant,no_match,4075500
WA,Grant,office,945300
WA,Grant,outpatient,78500
WA,Grant,quick_service_restaurant,39300
WA,Grant,retail,2305200
WA,Grant,school,31800
WA,Grant,strip_mall,254500
WA,Grant,supermarket,209600
WA,Grant,warehouse,2482600
WA,Grays Harbor,apartment,1378400
WA,Grays Harbor,full_service_restaurant,189500
WA,Grays Harbor,hotel,1021500
WA,Grays Harbor,no_match,2237100
WA,Grays Harbor,office,854700
WA,Grays Harbor,outpatient,117100
WA,Grays Harbor,quick_service_restaurant,27200
WA,Grays Harbor,retail,1751300
WA,Grays Harbor,school,3800
WA,Grays Harbor,strip_mall,160900
WA,Grays Harbor,supermarket,83200
WA,Grays Harbor,warehouse,748400
WA,Island,apartment,3110400
WA,Island,full_service_restaurant,102700
WA,Island,hospital,6000
WA,Island,hotel,204800
WA,Island,no_match,540900
WA,Island,office,404200
WA,Island,outpatient,59400
WA,Island,quick_service_restaurant,13700
WA,Island,retail,1349800
WA,Island,strip_mall,89900
WA,Island,supermarket,52600
WA,Island,warehouse,284700
WA,Jefferson,apartment,509000
WA,Jefferson,full_service_restaurant,17100
WA,Jefferson,hotel,196100
WA,Jefferson,no_match,241800
WA,Jefferson,office,225100
WA,Jefferson,outpatient,7800
WA,Jefferson,retail,313600
WA,Jefferson,strip_mall,40000
WA,Jefferson,supermarket,27000
WA,Jefferson,warehouse,489500
WA,King,apartment,387854400
WA,King,full_service_restaurant,3515800
WA,King,hospital,10181700
WA,King,hotel,32400700
WA,King,no_match,97397300
WA,King,office,193981900
WA,King,outpatient,19979000
WA,King,quick_service_restaurant,880800
WA,King,retail,68186300
WA,King,school,7504700
WA,King,strip_mall,10134700
WA,King,supermarket,5065400
WA,King,warehouse,148212000
WA,Kitsap,apartment,15125100
WA,Kitsap,full_service_restaurant,438200
WA,Kitsap,hospital,1076500
WA,Kitsap,hotel,953900
WA,Kitsap,no_match,2749800
WA,Kitsap,office,5837800
WA,Kitsap,outpatient,1341100
WA,Kitsap,quick_service_restaurant,141200
WA,Kitsap,retail,10065100
WA,Kitsap,school,70600
WA,Kitsap,strip_mall,636300
WA,Kitsap,supermarket,459100
WA,Kitsap,warehouse,4191100
WA,Kittitas,apartment,2359700
WA,Kittitas,full_service_restaurant,97100
WA,Kittitas,hospital,14500
WA,Kittitas,hotel,501800
WA,Kittitas,no_match,309900
WA,Kittitas,office,322600
WA,Kittitas,outpatient,146800
WA,Kittitas,quick_service_restaurant,10800
WA,Kittitas,retail,996600
WA,Kittitas,school,70200
WA,Kittitas,strip_mall,32200
WA,Kittitas,supermarket,25800
WA,Kittitas,warehouse,257300
WA,Klickitat,apartment,181800
WA,Klickitat,full_service_restaurant,22800
WA,Klickitat,hotel,59900
WA,Klickitat,no_match,381300
WA,Klickitat,office,148200
WA,Klickitat,quick_service_restaurant,5300
WA,Klickitat,retail,184100
WA,Klickitat,strip_mall,19000
WA,Klickitat,warehouse,25800
WA,Lewis,apartment,1956300
WA,Lewis,full_service_restaurant,124200
WA,Lewis,hotel,265800
WA,Lewis,no_match,1216400
WA,Lewis,office,884100
WA,Lewis,outpatient,179400
WA,Lewis,quick_service_restaurant,38300
WA,Lewis,retail,3237000
WA,Lewis,school,18200
WA,Lewis,strip_mall,275400
WA,Lewis,supermarket,122800
WA,Lewis,warehouse,12505200
WA,Lincoln,apartment,37500
WA,Lincoln,full_service_restaurant,23700
WA,Lincoln,hotel,18300
WA,Lincoln,no_match,43700
WA,Lincoln,office,57500
WA,Lincoln,retail,90400
WA,Lincoln,strip_mall,27000
WA,Lincoln,supermarket,13300
WA,Lincoln,warehouse,800
WA,Mason,apartment,580300
WA,Mason,full_service_restaurant,71300
WA,Mason,hotel,76300
WA,Mason,no_match,736000
WA,Mason,office,252100
WA,Mason,outpatient,70900
WA,Mason,quick_service_restaurant,21400
WA,Mason,retail,1389900
WA,Mason,school,18100
WA,Mason,strip_mall,54800
WA,Mason,supermarket,92000
WA,Mason,warehouse,584500
WA,Okanogan,apartment,649600
WA,Okanogan,full_service_restaurant,108700
WA,Okanogan,hotel,449400
WA,Okanogan,no_match,700000
WA,Okanogan,office,192200
WA,Okanogan,outpatient,52900
WA,Okanogan,quick_service_restaurant,12900
WA,Okanogan,retail,906400
WA,Okanogan,school,15000
WA,Okanogan,strip_mall,45900
WA,Okanogan,supermarket,19500
WA,Okanogan,warehouse,133300
WA,Pacific,apartment,1231600
WA,Pacific,full_service_restaurant,37900
WA,Pacific,hotel,212000
WA,Pacific,no_match,603200
WA,Pacific,office,124800
WA,Pacific,outpatient,55600
WA,Pacific,quick_service_restaurant,4800
WA,Pacific,retail,204100
WA,Pacific,school,3100
WA,Pacific,strip_mall,79000
WA,Pacific,supermarket,6100
WA,Pacific,warehouse,10500
WA,Pend Oreille,apartment,162800
WA,Pend Oreille,full_service_restaurant,42300
WA,Pend Oreille,hotel,61000
WA,Pend Oreille,no_match,844000
WA,Pend Oreille,office,111200
WA,Pend Oreille,outpatient,2500
WA,Pend Oreille,quick_service_restaurant,2400
WA,Pend Oreille,retail,177500
WA,Pend Oreille,strip_mall,49000
WA,Pend Oreille,supermarket,41200
WA,Pend Oreille,warehouse,30200
WA,Pierce,apartment,79610800
WA,Pierce,full_service_restaurant,1361700
WA,Pierce,hospital,4746100
WA,Pierce,hotel,4821700
WA,Pierce,no_match,31917900
WA,Pierce,office,20432900
WA,Pierce,outpatient,5396000
WA,Pierce,quick_service_restaurant,621400
WA,Pierce,retail,32676000
WA,Pierce,school,1756400
WA,Pierce,strip_mall,2143100
WA,Pierce,supermarket,2020900
WA,Pierce,warehouse,72759800
WA,San Juan,apartment,257900
WA,San Juan,full_service_restaurant,12600
WA,San Juan,hotel,414400
WA,San Juan,no_match,38500
WA,San Juan,office,112500
WA,San Juan,retail,196700
WA,San Juan,strip_mall,80400
WA,San Juan,warehouse,36600
WA,Skagit,apartment,3705500
WA,Skagit,full_service_restaurant,183500
WA,Skagit,hotel,593100
WA,Skagit,no_match,2257500
WA,Skagit,office,1805400
WA,Skagit,outpatient,177200
WA,Skagit,quick_service_restaurant,40400
WA,Skagit,retail,5498200
WA,Skagit,school,107800
WA,Skagit,strip_mall,675300
WA,Skagit,supermarket,137700
WA,Skagit,warehouse,3524100
WA,Skamania,apartment,136200
WA,Skamania,full_service_restaurant,10100
WA,Skamania,hotel,365400
WA,Skamania,no_match,44500
WA,Skamania,office,36400
WA,Skamania,retail,88900
WA,Skamania,strip_mall,3400
WA,Skamania,warehouse,100100
WA,Snohomish,apartment,69038600
WA,Snohomish,full_service_restaurant,1079600
WA,Snohomish,hospital,1358200
WA,Snohomish,hotel,4125700
WA,Snohomish,no_match,25071400
WA,Snohomish,office,19953200
WA,Snohomish,outpatient,3568000
WA,Snohomish,quick_service_restaurant,396600
WA,Snohomish,retail,26873100
WA,Snohomish,school,543400
WA,Snohomish,strip_mall,2611000
WA,Snohomish,supermarket,2033000
WA,Snohomish,warehouse,31559100
WA,Spokane,apartment,55066300
WA,Spokane,full_service_restaurant,1489500
WA,Spokane,hospital,4498000
WA,Spokane,hotel,5663400
WA,Spokane,no_match,28154300
WA,Spokane,office,25201400
WA,Spokane,outpatient,3692100
WA,Spokane,quick_service_restaurant,482100
WA,Spokane,retail,34041900
WA,Spokane,school,1154200
WA,Spokane,strip_mall,1425000
WA,Spokane,supermarket,2028000
WA,Spokane,warehouse,26172600
WA,Stevens,apartment,306700
WA,Stevens,full_service_restaurant,49900
WA,Stevens,hospital,136200
WA,Stevens,hotel,110800
WA,Stevens,no_match,456500
WA,Stevens,office,245200
WA,Stevens,quick_service_restaurant,18100
WA,Stevens,retail,657700
WA,Stevens,strip_mall,79500
WA,Stevens,supermarket,116000
WA,Stevens,warehouse,294200
WA,Thurston,apartment,19431200
WA,Thurston,full_service_restaurant,488700
WA,Thurston,hospital,1032300
WA,Thurston,hotel,1893500
WA,Thurston,no_match,9266100
WA,Thurston,office,10389100
WA,Thurston,outpatient,1611600
WA,Thurston,quick_service_restaurant,174100
WA,Thurston,retail,10161600
WA,Thurston,school,434300
WA,Thurston,strip_mall,697600
WA,Thurston,supermarket,707100
WA,Thurston,warehouse,16091400
WA,Wahkiakum,apartment,4300
WA,Wahkiakum,full_service_restaurant,13600
WA,Wahkiakum,hotel,16900
WA,Wahkiakum,no_match,3300
WA,Wahkiakum,office,12000
WA,Wahkiakum,outpatient,18000
WA,Wahkiakum,retail,10700
WA,Wahkiakum,strip_mall,23000
WA,Wahkiakum,warehouse,24900
WA,Walla Walla,apartment,1569300
WA,Walla Walla,full_service_restaurant,90700
WA,Walla Walla,hospital,16600
WA,Walla Walla,hotel,411500
WA,Walla Walla,no_match,1140300
WA,Walla Walla,office,788000
WA,Walla Walla,outpatient,139600
WA,Walla Walla,quick_service_restaurant,21400
WA,Walla Walla,retail,1797800
WA,Walla Walla,strip_mall,204900
WA,Walla Walla,supermarket,112000
WA,Walla Walla,warehouse,1099500
WA,Whatcom,apartment,15431000
WA,Whatcom,full_service_restaurant,287900
WA,Whatcom,hospital,516400
WA,Whatcom,hotel,1385500
WA,Whatcom,no_match,5342800
WA,Whatcom,office,4069100
WA,Whatcom,outpatient,509900
WA,Whatcom,quick_service_restaurant,66100
WA,Whatcom,retail,7389400
WA,Whatcom,school,450800
WA,Whatcom,strip_mall,612400
WA,Whatcom,supermarket,204400
WA,Whatcom,warehouse,6950300
WA,Whitman,apartment,4902400
WA,Whitman,full_service_restaurant,42000
WA,Whitman,hotel,110400
WA,Whitman,no_match,406400
WA,Whitman,office,392300
WA,Whitman,outpatient,29900
WA,Whitman,quick_service_restaurant,24800
WA,Whitman,retail,2169800
WA,Whitman,school,235000
WA,Whitman,strip_mall,71900
WA,Whitman,supermarket,134000
WA,Whitman,warehouse,286900
WA,Yakima,apartment,9660900
WA,Yakima,full_service_restaurant,639700
WA,Yakima,hospital,438500
WA,Yakima,hotel,2433500
WA,Yakima,no_match,13595600
WA,Yakima,office,5013300
WA,Yakima,outpatient,1195900
WA,Yakima,quick_service_restaurant,171900
WA,Yakima,retail,10549300
WA,Yakima,school,182900
WA,Yakima,strip_mall,485100
WA,Yakima,supermarket,749800
WA,Yakima,warehouse,12333000
WY,Albany,apartment,1980900
WY,Albany,full_service_restaurant,66800
WY,Albany,hotel,447400
WY,Albany,no_match,477900
WY,Albany,office,583800
WY,Albany,outpatient,299300
WY,Albany,quick_service_restaurant,23400
WY,Albany,retail,885500
WY,Albany,school,80900
WY,Albany,strip_mall,191700
WY,Albany,supermarket,40000
WY,Albany,warehouse,629700
WY,Big Horn,apartment,82000
WY,Big Horn,full_service_restaurant,22700
WY,Big Horn,hotel,37200
WY,Big Horn,no_match,313500
WY,Big Horn,office,172100
WY,Big Horn,retail,120000
WY,Big Horn,school,37000
WY,Big Horn,strip_mall,8200
WY,Big Horn,warehouse,11700
WY,Campbell,apartment,2450900
WY,Campbell,full_service_restaurant,60300
WY,Campbell,hotel,637800
WY,Campbell,no_match,602700
WY,Campbell,office,689200
WY,Campbell,outpatient,21300
WY,Campbell,quick_service_restaurant,46100
WY,Campbell,retail,1221200
WY,Campbell,strip_mall,55600
WY,Campbell,warehouse,1071600
WY,Carbon,apartment,366800
WY,Carbon,full_service_restaurant,44800
WY,Carbon,hotel,516900
WY,Carbon,no_match,249000
WY,Carbon,office,138500
WY,Carbon,outpatient,28800
WY,Carbon,quick_service_restaurant,17100
WY,Carbon,retail,397800
WY,Carbon,strip_mall,201100
WY,Carbon,supermarket,32100
WY,Carbon,warehouse,72700
WY,Converse,apartment,542500
WY,Converse,full_service_restaurant,19500
WY,Converse,hotel,229700
WY,Converse,no_match,57300
WY,Converse,office,118100
WY,Converse,quick_service_restaurant,11100
WY,Converse,retail,141600
WY,Converse,strip_mall,37600
WY,Converse,supermarket,42700
WY,Converse,warehouse,167500
WY,Crook,apartment,8700
WY,Crook,full_service_restaurant,18900
WY,Crook,hotel,114100
WY,Crook,no_match,40600
WY,Crook,office,29800
WY,Crook,quick_service_restaurant,4900
WY,Crook,retail,32000
WY,Crook,warehouse,8400
WY,Fremont,apartment,604000
WY,Fremont,full_service_restaurant,79400
WY,Fremont,hospital,142300
WY,Fremont,hotel,307200
WY,Fremont,no_match,126600
WY,Fremont,office,310900
WY,Fremont,outpatient,72700
WY,Fremont,quick_service_restaurant,31000
WY,Fremont,retail,1057000
WY,Fremont,strip_mall,131600
WY,Fremont,supermarket,121800
WY,Fremont,warehouse,323000
WY,Goshen,apartment,223600
WY,Goshen,full_service_restaurant,20900
WY,Goshen,hotel,51500
WY,Goshen,no_match,72600
WY,Goshen,office,63500
WY,Goshen,outpatient,13500
WY,Goshen,quick_service_restaurant,4100
WY,Goshen,retail,202300
WY,Goshen,strip_mall,14200
WY,Goshen,warehouse,211800
WY,Hot Springs,apartment,118100
WY,Hot Springs,full_service_restaurant,38700
WY,Hot Springs,hospital,59200
WY,Hot Springs,hotel,115600
WY,Hot Springs,no_match,68600
WY,Hot Springs,office,26300
WY,Hot Springs,quick_service_restaurant,4800
WY,Hot Springs,retail,141400
WY,Hot Springs,strip_mall,32000
WY,Hot Springs,warehouse,102700
WY,Johnson,apartment,82600
WY,Johnson,full_service_restaurant,8800
WY,Johnson,hotel,148000
WY,Johnson,no_match,85100
WY,Johnson,office,68300
WY,Johnson,quick_service_restaurant,3300
WY,Johnson,retail,244200
WY,Johnson,strip_mall,19700
WY,Johnson,warehouse,111000
WY,Laramie,apartment,4140700
WY,Laramie,full_service_restaurant,174300
WY,Laramie,hospital,406400
WY,Laramie,hotel,1040400
WY,Laramie,no_match,1631500
WY,Laramie,office,2732700
WY,Laramie,outpatient,144300
WY,Laramie,quick_service_restaurant,88500
WY,Laramie,retail,3232100
WY,Laramie,school,44000
WY,Laramie,strip_mall,1089400
WY,Laramie,supermarket,107700
WY,Laramie,warehouse,5150900
WY,Lincoln,apartment,354200
WY,Lincoln,full_service_restaurant,19800
WY,Lincoln,hotel,139000
WY,Lincoln,no_match,179300
WY,Lincoln,office,63000
WY,Lincoln,quick_service_restaurant,18000
WY,Lincoln,retail,239100
WY,Lincoln,strip_mall,59100
WY,Lincoln,supermarket,52000
WY,Lincoln,warehouse,65400
WY,Natrona,apartment,3667100
WY,Natrona,full_service_restaurant,172400
WY,Natrona,hospital,28500
WY,Natrona,hotel,1069500
WY,Natrona,no_match,1776000
WY,Natrona,office,1944000
WY,Natrona,outpatient,328500
WY,Natrona,quick_service_restaurant,59100
WY,Natrona,retail,3731700
WY,Natrona,strip_mall,363700
WY,Natrona,supermarket,355400
WY,Natrona,warehouse,3056000
WY,Niobrara,apartment,40000
