,state,county,name,year,model,capacity[MW],hub_height[m],rotor_diameter[m],longitude_gen,latitude_gen,latitude_county,longitude_county
228,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.384789,35.042194,35.369809,-118.941786
229,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.25869,35.021996,35.369809,-118.941786
230,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.385788,35.047497,35.369809,-118.941786
231,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.361191,35.039993,35.369809,-118.941786
232,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.321587,35.051395,35.369809,-118.941786
233,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.386185,35.041794,35.369809,-118.941786
234,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.358185,35.042294,35.369809,-118.941786
235,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.388084,35.041393,35.369809,-118.941786
236,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.26799,34.997295,35.369809,-118.941786
237,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.388191,35.046696,35.369809,-118.941786
238,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.272186,34.995895,35.369809,-118.941786
239,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.263687,35.022297,35.369809,-118.941786
240,CA,Kern,Alta IV,2011.0,V90-3.0,3.0,80.0,90.0,-118.359985,35.040695,35.369809,-118.941786
241,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.252487,35.012894,35.369809,-118.941786
242,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.241989,35.014896,35.369809,-118.941786
243,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.243591,35.011597,35.369809,-118.941786
244,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.252388,35.000294,35.369809,-118.941786
245,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.256187,35.006195,35.369809,-118.941786
246,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.248688,35.025295,35.369809,-118.941786
247,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.251488,35.001194,35.369809,-118.941786
248,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.250587,35.017895,35.369809,-118.941786
249,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.254288,35.009495,35.369809,-118.941786
250,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.261887,35.001194,35.369809,-118.941786
251,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.241386,35.018394,35.369809,-118.941786
252,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.249886,35.003296,35.369809,-118.941786
253,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.24482,35.009449,35.369809,-118.941786
254,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.248787,35.024197,35.369809,-118.941786
255,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.253685,35.010593,35.369809,-118.941786
256,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.241287,35.023193,35.369809,-118.941786
257,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.241287,35.021996,35.369809,-118.941786
258,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.24939,35.022797,35.369809,-118.941786
259,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.252289,34.998096,35.369809,-118.941786
260,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.251587,35.015194,35.369809,-118.941786
261,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.253891,34.995895,35.369809,-118.941786
262,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.241287,35.020794,35.369809,-118.941786
263,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.247986,35.027996,35.369809,-118.941786
264,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.220688,35.036594,35.369809,-118.941786
265,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.257385,35.004696,35.369809,-118.941786
266,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.251091,35.016693,35.369809,-118.941786
267,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.24839,35.005394,35.369809,-118.941786
268,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.24559,35.008293,35.369809,-118.941786
269,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.250191,35.018993,35.369809,-118.941786
270,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.25489,35.008293,35.369809,-118.941786
271,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.259491,35.002995,35.369809,-118.941786
272,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.241486,35.015995,35.369809,-118.941786
273,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.250687,35.002193,35.369809,-118.941786
274,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.252991,34.996994,35.369809,-118.941786
275,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.25209,35.013996,35.369809,-118.941786
276,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.241386,35.019596,35.369809,-118.941786
277,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.241386,35.024296,35.369809,-118.941786
278,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.249489,35.021397,35.369809,-118.941786
279,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.247391,35.006294,35.369809,-118.941786
280,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.25309,35.011696,35.369809,-118.941786
281,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.247086,35.030796,35.369809,-118.941786
282,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.26059,35.002193,35.369809,-118.941786
283,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.241287,35.025494,35.369809,-118.941786
284,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.263985,34.999393,35.369809,-118.941786
285,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.247391,35.029594,35.369809,-118.941786
286,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.249786,35.020195,35.369809,-118.941786
287,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.249084,35.004295,35.369809,-118.941786
288,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.242989,35.012695,35.369809,-118.941786
289,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.241386,35.017197,35.369809,-118.941786
290,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.248489,35.026794,35.369809,-118.941786
291,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.262985,35.000294,35.369809,-118.941786
292,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.258492,35.003895,35.369809,-118.941786
293,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.255486,35.007294,35.369809,-118.941786
294,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.246391,35.007294,35.369809,-118.941786
295,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.244087,35.010395,35.369809,-118.941786
296,CA,Kern,Alta V,2011.0,V90-3.0,3.0,80.0,90.0,-118.242386,35.013794,35.369809,-118.941786
297,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.29509,35.028397,35.369809,-118.941786
298,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.319588,35.010593,35.369809,-118.941786
299,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.296829,35.026432,35.369809,-118.941786
300,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.308388,35.035294,35.369809,-118.941786
301,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.318886,35.019295,35.369809,-118.941786
302,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.306389,35.016895,35.369809,-118.941786
303,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.31369,35.017895,35.369809,-118.941786
304,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.326088,35.012295,35.369809,-118.941786
305,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.301888,35.031696,35.369809,-118.941786
306,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.306404,35.024727,35.369809,-118.941786
307,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.324287,35.014194,35.369809,-118.941786
308,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.300591,35.021397,35.369809,-118.941786
309,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.316589,35.014793,35.369809,-118.941786
310,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.308586,35.015095,35.369809,-118.941786
311,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.307388,35.015896,35.369809,-118.941786
312,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.307289,35.037796,35.369809,-118.941786
313,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.288391,35.035896,35.369809,-118.941786
314,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.322189,35.017231,35.369809,-118.941786
315,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.30619,35.025993,35.369809,-118.941786
316,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.298668,35.023251,35.369809,-118.941786
317,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.28981,35.032524,35.369809,-118.941786
318,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.312523,35.018604,35.369809,-118.941786
319,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.325188,35.013195,35.369809,-118.941786
320,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.299187,35.035294,35.369809,-118.941786
321,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.32019,35.018894,35.369809,-118.941786
322,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.318787,35.011597,35.369809,-118.941786
323,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.299484,35.022194,35.369809,-118.941786
324,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.29599,35.027393,35.369809,-118.941786
325,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.303185,35.029396,35.369809,-118.941786
326,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.299988,35.034294,35.369809,-118.941786
327,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.302391,35.030396,35.369809,-118.941786
328,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.289085,35.034897,35.369809,-118.941786
329,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.305389,35.027096,35.369809,-118.941786
330,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.322487,35.016094,35.369809,-118.941786
331,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.31839,35.020695,35.369809,-118.941786
332,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.323387,35.015095,35.369809,-118.941786
333,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.305489,35.017796,35.369809,-118.941786
334,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.301689,35.020596,35.369809,-118.941786
335,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.317986,35.012695,35.369809,-118.941786
336,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.294289,35.029396,35.369809,-118.941786
337,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.32119,35.018093,35.369809,-118.941786
338,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.302986,35.019295,35.369809,-118.941786
339,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.304085,35.018494,35.369809,-118.941786
340,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.289688,35.033794,35.369809,-118.941786
341,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.317291,35.013695,35.369809,-118.941786
342,CA,Kern,Alta VI (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.307785,35.036396,35.369809,-118.941786
343,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.25029,34.990494,35.369809,-118.941786
344,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.220291,35.027294,35.369809,-118.941786
345,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.232185,34.998997,35.369809,-118.941786
346,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.229691,35.002094,35.369809,-118.941786
347,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.240288,35.001194,35.369809,-118.941786
348,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.23069,35.001194,35.369809,-118.941786
349,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.226486,34.984795,35.369809,-118.941786
350,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.223686,34.998493,35.369809,-118.941786
351,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.22599,34.985893,35.369809,-118.941786
352,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.226585,35.004894,35.369809,-118.941786
353,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.225388,34.987595,35.369809,-118.941786
354,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.251289,34.989594,35.369809,-118.941786
355,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.237587,35.004093,35.369809,-118.941786
356,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.234985,35.022194,35.369809,-118.941786
357,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.248291,34.992393,35.369809,-118.941786
358,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.226891,34.983597,35.369809,-118.941786
359,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.224388,34.991196,35.369809,-118.941786
360,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.231384,35.000095,35.369809,-118.941786
361,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.223785,34.997295,35.369809,-118.941786
362,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.236885,35.005196,35.369809,-118.941786
363,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.224991,34.988796,35.369809,-118.941786
364,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.240685,35.000095,35.369809,-118.941786
365,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.246185,34.994194,35.369809,-118.941786
366,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.247292,34.993294,35.369809,-118.941786
367,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.227585,35.003895,35.369809,-118.941786
368,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.223885,34.996094,35.369809,-118.941786
369,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.233688,34.996895,35.369809,-118.941786
370,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.254791,34.988693,35.369809,-118.941786
371,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.228188,34.981495,35.369809,-118.941786
372,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.238487,35.003197,35.369809,-118.941786
373,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.225685,35.005894,35.369809,-118.941786
374,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.224091,34.993694,35.369809,-118.941786
375,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.243088,34.997093,35.369809,-118.941786
376,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.224686,34.989994,35.369809,-118.941786
377,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.224586,35.006893,35.369809,-118.941786
378,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.241386,34.999096,35.369809,-118.941786
379,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.239586,35.002296,35.369809,-118.941786
380,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.217087,35.029194,35.369809,-118.941786
381,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.235489,35.007294,35.369809,-118.941786
382,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.234489,34.995895,35.369809,-118.941786
383,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.216087,35.032295,35.369809,-118.941786
384,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.232986,34.997993,35.369809,-118.941786
385,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.221786,35.026497,35.369809,-118.941786
386,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.218689,35.028397,35.369809,-118.941786
387,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.224548,35.021931,35.369809,-118.941786
388,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.24929,34.991394,35.369809,-118.941786
389,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.233986,35.023396,35.369809,-118.941786
390,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.228691,35.002995,35.369809,-118.941786
391,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.243889,34.995995,35.369809,-118.941786
392,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.25499,34.993496,35.369809,-118.941786
393,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.242287,34.998096,35.369809,-118.941786
394,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.224289,34.992496,35.369809,-118.941786
395,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.21579,35.033497,35.369809,-118.941786
396,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.223389,35.023094,35.369809,-118.941786
397,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.227585,34.982594,35.369809,-118.941786
398,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.223991,34.994884,35.369809,-118.941786
399,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.252388,34.988796,35.369809,-118.941786
400,CA,Kern,Alta VIII (partial),2011.0,V90-3.0,3.0,80.0,90.0,-118.236191,35.006294,35.369809,-118.941786
401,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.210579,35.103497,35.369809,-118.941786
402,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.215881,35.108219,35.369809,-118.941786
403,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.242081,35.094322,35.369809,-118.941786
404,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.214264,35.097309,35.369809,-118.941786
405,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.244965,35.087883,35.369809,-118.941786
406,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.221596,35.097137,35.369809,-118.941786
407,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.242546,35.092957,35.369809,-118.941786
408,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.239914,35.098076,35.369809,-118.941786
409,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.251045,35.091663,35.369809,-118.941786
410,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.254036,35.08532,35.369809,-118.941786
411,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.212418,35.100468,35.369809,-118.941786
412,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.240677,35.096863,35.369809,-118.941786
413,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.219345,35.100346,35.369809,-118.941786
414,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.246796,35.096741,35.369809,-118.941786
415,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.230858,35.101719,35.369809,-118.941786
416,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.249435,35.094086,35.369809,-118.941786
417,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.215683,35.109802,35.369809,-118.941786
418,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.217766,35.103195,35.369809,-118.941786
419,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.254822,35.084019,35.369809,-118.941786
420,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.214989,35.112995,35.369809,-118.941786
421,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.21888,35.101784,35.369809,-118.941786
422,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.213585,35.099094,35.369809,-118.941786
423,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.220337,35.098736,35.369809,-118.941786
424,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.246002,35.085361,35.369809,-118.941786
425,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.22905,35.104855,35.369809,-118.941786
426,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.252708,35.08786,35.369809,-118.941786
427,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.215599,35.111568,35.369809,-118.941786
428,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.248405,35.095257,35.369809,-118.941786
429,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.233673,35.10125,35.369809,-118.941786
430,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.243286,35.091797,35.369809,-118.941786
431,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.250092,35.092796,35.369809,-118.941786
432,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.224152,35.113159,35.369809,-118.941786
433,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.238991,35.099194,35.369809,-118.941786
434,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.246635,35.084118,35.369809,-118.941786
435,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.251457,35.090355,35.369809,-118.941786
436,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.244415,35.089161,35.369809,-118.941786
437,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.253052,35.086514,35.369809,-118.941786
438,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.25209,35.089096,35.369809,-118.941786
439,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.216164,35.106499,35.369809,-118.941786
440,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.226273,35.108685,35.369809,-118.941786
441,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.224792,35.111763,35.369809,-118.941786
442,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.241791,35.095795,35.369809,-118.941786
443,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.243858,35.090496,35.369809,-118.941786
444,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.245483,35.08662,35.369809,-118.941786
445,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.236885,35.100494,35.369809,-118.941786
446,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.211388,35.101894,35.369809,-118.941786
447,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.225487,35.110195,35.369809,-118.941786
448,CA,Kern,Alta X,2013.0,GE2.85-103,2.85,85.0,103.0,-118.217064,35.104683,35.369809,-118.941786
449,CA,Kern,Alta XI,2013.0,GE1.7-100,1.7,80.0,100.0,-118.384689,35.085995,35.369809,-118.941786
450,CA,Kern,Alta XI,2013.0,GE1.7-100,1.7,80.0,100.0,-118.369087,35.105858,35.369809,-118.941786
