,state,county,name,year,model,capacity[MW],hub_height[m],rotor_diameter[m],longitude_gen,latitude_gen,latitude_county,longitude_county,geohash
13285,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.745285,46.007496,46.077907,-118.391181,c26crp
13286,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.800186,45.981712,45.801243,-118.967455,c26crp
13287,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.772499,45.962582,45.801243,-118.967455,c26crp
13288,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.767883,46.004894,46.077907,-118.391181,c26crp
13289,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.836487,46.001095,46.077907,-118.391181,c26crp
13290,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.840485,46.022694,46.077907,-118.391181,c26crp
13291,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.815987,46.010593,46.077907,-118.391181,c26crp
13292,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.82869,45.989395,45.801243,-118.967455,c26crp
13293,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.769188,46.005795,46.077907,-118.391181,c26crp
13294,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.762589,46.017395,46.077907,-118.391181,c26crp
13295,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.745888,46.007996,46.077907,-118.391181,c26crp
13296,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.806183,45.993893,45.801243,-118.967455,c26crp
13297,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.855087,46.017395,46.077907,-118.391181,c26crp
13298,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.847588,46.005795,46.077907,-118.391181,c26crp
13299,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.841087,46.023193,46.077907,-118.391181,c26crp
13300,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.837189,46.001495,46.077907,-118.391181,c26crp
13301,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.834984,46.009495,46.077907,-118.391181,c26crp
13302,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.844383,46.025494,46.077907,-118.391181,c26crp
13303,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.736984,46.001293,46.077907,-118.391181,c26crp
13304,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.876686,46.036594,46.077907,-118.391181,c26crp
13305,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.79583,46.016167,46.077907,-118.391181,c26crp
13306,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.686089,45.985481,45.801243,-118.967455,c26crp
13307,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.870583,46.032593,46.077907,-118.391181,c26crp
13308,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.806084,46.026093,46.077907,-118.391181,c26crp
13309,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.802383,46.022594,46.077907,-118.391181,c26crp
13310,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.758286,46.014893,46.077907,-118.391181,c26crp
13311,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.85479,46.002792,46.077907,-118.391181,c26crp
13312,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.861588,46.026592,46.077907,-118.391181,c26crp
13313,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.799355,45.981121,45.801243,-118.967455,c26crp
13314,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.811287,46.030895,46.077907,-118.391181,c26crp
13315,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.733772,45.999043,45.801243,-118.967455,c26crp
13316,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.813286,45.992695,45.801243,-118.967455,c26crp
13317,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.730247,45.996017,45.801243,-118.967455,c26crp
13318,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.798683,45.994392,45.801243,-118.967455,c26crp
13319,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.788948,45.973927,45.801243,-118.967455,c26crp
13320,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.850983,46.030293,46.077907,-118.391181,c26crp
13321,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.780083,46.002792,46.077907,-118.391181,c26crp
13322,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.841789,46.023693,46.077907,-118.391181,c26crp
13323,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.828087,46.038395,46.077907,-118.391181,c26crp
13324,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.834488,45.992695,45.801243,-118.967455,c26crp
13325,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.810585,45.985695,45.801243,-118.967455,c26crp
13326,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.869286,46.031693,46.077907,-118.391181,c26crp
13327,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.827286,46.008392,46.077907,-118.391181,c26crp
13328,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.738785,46.002895,46.077907,-118.391181,c26crp
13329,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.793297,45.983517,45.801243,-118.967455,c26crp
13330,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.838486,45.995396,45.801243,-118.967455,c26crp
13331,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.695786,45.981815,45.801243,-118.967455,c26crp
13332,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.857483,46.005493,46.077907,-118.391181,c26crp
13333,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.783775,45.976906,45.801243,-118.967455,c26crp
13334,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.772484,45.969193,45.801243,-118.967455,c26crp
13335,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.830185,46.040195,46.077907,-118.391181,c26crp
13336,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.854385,46.032993,46.077907,-118.391181,c26crp
13337,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.776817,45.965572,45.801243,-118.967455,c26crp
13338,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.790588,46.011593,46.077907,-118.391181,c26crp
13339,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.787216,45.972744,45.801243,-118.967455,c26crp
13340,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.858086,46.005894,46.077907,-118.391181,c26crp
13341,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.842583,45.998093,45.801243,-118.967455,c26crp
13342,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.823586,46.036694,46.077907,-118.391181,c26crp
13343,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.796989,46.017193,46.077907,-118.391181,c26crp
13344,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.877586,46.038395,46.077907,-118.391181,c26crp
13345,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.765717,45.9907,45.801243,-118.967455,c26crp
13346,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.782036,45.975719,45.801243,-118.967455,c26crp
13347,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.807686,45.988895,45.801243,-118.967455,c26crp
13348,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.7285,45.994461,45.801243,-118.967455,c26crp
13349,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.808289,46.027294,46.077907,-118.391181,c26crp
13350,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.829185,46.009792,46.077907,-118.391181,c26crp
13351,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.797989,45.993996,45.801243,-118.967455,c26crp
13352,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.850189,46.029995,46.077907,-118.391181,c26crp
13353,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.791092,45.967884,45.801243,-118.967455,c26crp
13354,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.750786,46.011894,46.077907,-118.391181,c26crp
13355,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.768158,45.959579,45.801243,-118.967455,c26crp
13356,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.756683,46.014194,46.077907,-118.391181,c26crp
13357,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.845886,45.999393,45.801243,-118.967455,c26crp
13358,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.795418,45.970879,45.801243,-118.967455,c26crp
13359,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.839188,45.995792,45.801243,-118.967455,c26crp
13360,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.808083,45.995293,45.801243,-118.967455,c26crp
13361,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.822487,46.036495,46.077907,-118.391181,c26crp
13362,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.747086,46.008896,46.077907,-118.391181,c26crp
13363,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.816383,45.988995,45.801243,-118.967455,c26crp
13364,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.821388,45.983494,45.801243,-118.967455,c26crp
13365,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.770683,45.967995,45.801243,-118.967455,c26crp
13366,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.83989,46.022293,46.077907,-118.391181,c26crp
13367,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.824387,45.985992,45.801243,-118.967455,c26crp
13368,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.785988,46.007095,46.077907,-118.391181,c26crp
13369,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.865883,46.029495,46.077907,-118.391181,c26crp
13370,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.796387,46.016693,46.077907,-118.391181,c26crp
13371,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.769882,45.967396,45.801243,-118.967455,c26crp
13372,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.814186,45.987694,45.801243,-118.967455,c26crp
13373,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.801788,46.022095,46.077907,-118.391181,c26crp
13374,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.807083,45.988495,45.801243,-118.967455,c26crp
13375,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.694931,45.980595,45.801243,-118.967455,c26crp
13376,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.765289,46.003094,46.077907,-118.391181,c26crp
13377,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.755783,46.013893,46.077907,-118.391181,c26crp
13378,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.794136,45.984093,45.801243,-118.967455,c26crp
13379,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.851387,46.025093,46.077907,-118.391181,c26crp
13380,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.802689,45.976894,45.801243,-118.967455,c26crp
13381,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.763985,46.018295,46.077907,-118.391181,c26crp
13382,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.788086,46.009293,46.077907,-118.391181,c26crp
13383,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.791183,46.012093,46.077907,-118.391181,c26crp
13384,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.813286,46.033195,46.077907,-118.391181,c26crp
13385,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.684578,45.982014,45.801243,-118.967455,c26crp
13386,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.827988,45.988895,45.801243,-118.967455,c26crp
13387,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.861984,46.009396,46.077907,-118.391181,c26crp
13388,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.811287,45.986095,45.801243,-118.967455,c26crp
13389,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.854385,46.002094,46.077907,-118.391181,c26crp
13390,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.858887,46.024796,46.077907,-118.391181,c26crp
13391,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.795189,46.015694,46.077907,-118.391181,c26crp
13392,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.852386,46.031193,46.077907,-118.391181,c26crp
13393,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.809685,46.029095,46.077907,-118.391181,c26crp
13394,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.782906,45.976303,45.801243,-118.967455,c26crp
13395,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.799889,46.019794,46.077907,-118.391181,c26crp
13396,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.855484,46.012295,46.077907,-118.391181,c26crp
13397,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.854187,46.011395,46.077907,-118.391181,c26crp
13398,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.820488,46.036095,46.077907,-118.391181,c26crp
13399,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.813889,46.033695,46.077907,-118.391181,c26crp
13400,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.808685,46.027893,46.077907,-118.391181,c26crp
13401,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.843086,46.024593,46.077907,-118.391181,c26crp
13402,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.861282,46.008995,46.077907,-118.391181,c26crp
13403,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.832184,45.991493,45.801243,-118.967455,c26crp
13404,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.765182,45.990177,45.801243,-118.967455,c26crp
13405,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.731956,45.997562,45.801243,-118.967455,c26crp
13406,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.780083,45.959595,45.801243,-118.967455,c26crp
13407,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.84919,46.001694,46.077907,-118.391181,c26crp
13408,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.803589,45.992092,45.801243,-118.967455,c26crp
13409,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.848083,46.000694,45.801243,-118.967455,c26crp
13410,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.733086,45.998592,45.801243,-118.967455,c26crp
13411,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.826782,45.987995,45.801243,-118.967455,c26crp
13412,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.854385,46.016994,46.077907,-118.391181,c26crp
13413,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.773987,45.998165,45.801243,-118.967455,c26crp
13414,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.817085,45.989395,45.801243,-118.967455,c26crp
13415,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.800285,46.020294,46.077907,-118.391181,c26crp
13416,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.694038,45.979393,45.801243,-118.967455,c26crp
13417,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.77076,45.961395,45.801243,-118.967455,c26crp
13418,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.803108,45.982132,45.801243,-118.967455,c26crp
13419,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.847488,46.000195,45.801243,-118.967455,c26crp
13420,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.812683,45.986893,45.801243,-118.967455,c26crp
13421,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.766235,45.991226,45.801243,-118.967455,c26crp
13422,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.852386,46.015594,46.077907,-118.391181,c26crp
13423,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.847786,46.006695,46.077907,-118.391181,c26crp
13424,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.815582,45.988594,45.801243,-118.967455,c26crp
13425,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.848083,46.022793,46.077907,-118.391181,c26crp
13426,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.869888,46.032192,46.077907,-118.391181,c26crp
13427,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.804817,45.983353,45.801243,-118.967455,c26crp
13428,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.763313,45.988319,45.801243,-118.967455,c26crp
13429,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.847488,46.022293,46.077907,-118.391181,c26crp
13430,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.822586,45.984493,45.801243,-118.967455,c26crp
13431,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.753189,46.012894,46.077907,-118.391181,c26crp
13432,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.771584,45.968594,45.801243,-118.967455,c26crp
13433,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.772163,45.996712,45.801243,-118.967455,c26crp
13434,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.743988,46.006493,46.077907,-118.391181,c26crp
13435,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.685783,45.984795,45.801243,-118.967455,c26crp
13436,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.773422,45.997646,45.801243,-118.967455,c26crp
13437,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.748787,46.010494,46.077907,-118.391181,c26crp
13438,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.784622,45.97094,45.801243,-118.967455,c26crp
13439,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.850784,46.010796,46.077907,-118.391181,c26crp
13440,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.879387,46.039593,46.077907,-118.391181,c26crp
13441,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.836288,46.010395,46.077907,-118.391181,c26crp
13442,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.826988,46.037094,46.077907,-118.391181,c26crp
13443,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.800583,45.995792,45.801243,-118.967455,c26crp
13444,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.804382,45.978092,45.801243,-118.967455,c26crp
13445,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.779182,45.958996,45.801243,-118.967455,c26crp
13446,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.785492,45.971535,45.801243,-118.967455,c26crp
13447,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.874687,46.035294,46.077907,-118.391181,c26crp
13448,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.856888,46.004993,46.077907,-118.391181,c26crp
13449,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.735756,46.000389,45.801243,-118.967455,c26crp
13450,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.835785,46.021095,46.077907,-118.391181,c26crp
13451,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.765388,46.019196,46.077907,-118.391181,c26crp
13452,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.846687,45.999794,45.801243,-118.967455,c26crp
13453,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.79763,45.986485,45.801243,-118.967455,c26crp
13454,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.771523,45.996254,45.801243,-118.967455,c26crp
13455,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.770386,45.995193,45.801243,-118.967455,c26crp
13456,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.838486,46.002495,46.077907,-118.391181,c26crp
13457,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.802284,45.991093,45.801243,-118.967455,c26crp
13458,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.829887,46.010296,46.077907,-118.391181,c26crp
13459,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.873985,46.034893,46.077907,-118.391181,c26crp
13460,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.797585,46.017693,46.077907,-118.391181,c26crp
13461,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.855682,46.017895,46.077907,-118.391181,c26crp
13462,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.876785,46.037792,46.077907,-118.391181,c26crp
13463,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.832886,46.018192,46.077907,-118.391181,c26crp
13464,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.857986,46.024193,46.077907,-118.391181,c26crp
13465,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.696182,45.982445,45.801243,-118.967455,c26crp
13466,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.846886,46.021793,46.077907,-118.391181,c26crp
13467,WA,Walla Walla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.853584,46.010895,46.077907,-118.391181,c26crp
13468,OR,Umatilla,Stateline Wind Project,2002.0,V47-0.66,0.66,50.0,47.0,-118.796761,45.985893,45.801243,-118.967455,c26crp
13469,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.685486,45.984093,45.801243,-118.967455,c26crp
13470,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.824989,45.986492,45.801243,-118.967455,c26crp
13471,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.826187,45.987495,45.801243,-118.967455,c26crp
13472,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.813484,45.987293,45.801243,-118.967455,c26crp
13473,OR,Umatilla,Stateline Wind Project,2001.0,V47-0.66,0.66,50.0,47.0,-118.686386,45.986195,45.801243,-118.967455,c26crp
