file_name,eia_id,total_eia_production_mwh,total_pvwatts_production_mwh,difference_mwh_eia_pvwatts
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Stroud_Solar_Station_36.52382_-120.123306.csv,57497,166062.03,196909.55998348034,-30847.529983480345
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Tranquillity_ID_36.648126_-120.24633.csv,64376,9164.04,15058.794237423703,-5894.754237423702
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Westlands_Solar_PV_Farm_36.127567_-120.142064.csv,58616,210246.01999999993,213383.7180476033,-3137.698047603364
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Westside_Solar_Station_36.37817_-120.123959.csv,57499,119299.03,148848.49769244887,-29549.467692448874
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_West_Gates_Solar_Station_36.141884_-120.132734.csv,58206,97196.04999999999,100572.66061418048,-3376.610614180492
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Whitney_Point_Solar_36.374847_-120.134212.csv,60975,263795.03,233428.5969070391,30366.433092960942
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qd9xh_Wonderful_Orchards-New_Columbia_36.825592_-120.318359.csv,64055,21065.0,29832.341405542546,-8767.341405542546
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Almond_36.148542_-119.914298.csv,62546,0.0,94548.10752021467,-94548.10752021467
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Alpaugh_50_35.901922_-119.438642.csv,58003,587492.0200000001,585477.9307043987,2014.0892956014723
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Alpaugh_North_35.909054_-119.426903.csv,58002,229389.03999999998,234183.37531801712,-4794.33531801714
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_American_Kings_Solar,_LLC_36.249391_-119.900317.csv",60777,604383.0,900641.2410395821,-296258.24103958206
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Aquamarine_36.204642_-119.917678.csv,62547,764603.0,1184558.125419435,-419955.1254194351
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Atwell_Island_35.815505_-119.451017.csv,58366,183277.03000000003,199406.00201742596,-16128.972017425927
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Atwell_Island_West_Solar_35.81509_-119.459675.csv,59414,241476.01,235571.34074788337,5904.669252116641
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Avenal_Park_35.990852_-120.106656.csv,57359,53987.07,61622.817717972604,-7635.747717972605
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Castle_Rock_Vineyards_35.801176_-119.110889.csv,57870,5818.06,9841.460593928043,-4023.4005939280423
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_CDCR_(CA)-Corcoran_State_Prison_36.064473_-119.5605.csv,61620,38422.03,58312.380164688446,-19890.350164688447
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_CED_Avenal_35.996053_-120.151899.csv,60077,178555.01,191391.92083456792,-12836.910834567912
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_CED_Ducor_1_35.855438_-119.068501.csv,60078,243262.03999999998,233633.13271168876,9628.907288311224
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_CED_Ducor_2_35.846421_-119.065818.csv,60079,243806.04000000004,233642.8558160372,10163.184183962847
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_CED_Ducor_3_35.845551_-119.057005.csv,60080,182721.03999999998,175232.8718425938,7488.16815740618
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_CED_Ducor_4_35.850283_-119.026032.csv,60081,241801.05,234090.14212664738,7710.907873352611
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_CID_Solar,_LLC_36.129361_-119.541797.csv",59183,246703.0,229601.28412551974,17101.71587448026
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_CID_Solar_(CA)_36.140871_-119.566235.csv,63204,12797.029999999999,18672.673682366232,-5875.643682366233
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_City_of_Tulare_Water_Facility_36.186375_-119.377771.csv,59395,12128.5,10830.724893110846,1297.775106889154
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Corcoran_Solar_2_36.141488_-119.582386.csv,59413,248087.05999999997,229978.9126016648,18108.14739833516
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Corcoran_Solar_36.142132_-119.572919.csv,58374,240450.02,232889.42761226773,7560.592387732264
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Corcoran_Solar_3_36.147519_-119.588717.csv,59900,252046.99,246740.5216734419,5306.468326558097
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Cottonwood_Solar,_LLC_(City_of_Corcoran)_36.136117_-119.558863.csv",59087,136032.03999999998,139737.42632042736,-3705.3863204273803
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Dinuba_Wastewater_Treatment_Plant_36.538178_-119.426157.csv,57827,8036.03,11531.556977094837,-3495.526977094837
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Dover_Dairy_36.41493_-119.553614.csv,65766,2004.02,2576.553019761802,-572.5330197618018
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Exeter_Solar_36.265953_-119.128349.csv,58306,32907.03,33547.20784285367,-640.1778428536709
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Farmersville_36.318418_-119.213989.csv,59203,37208.969999999994,43094.642935502714,-5885.67293550272
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_FTF-PackingShed_36.547339_-119.431282.csv,63993,2073.01,9824.534244986497,-7751.524244986496
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Guernsey_Solar_Station_36.163408_-119.650315.csv,57891,198767.01,233618.03523545188,-34851.025235451874
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Hanford_1_and_2_36.30665_-119.629057.csv,59300,28240.05,29127.793448526372,-887.743448526373
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Henrietta_Solar_Project_36.214536_-119.806731.csv,58975,1201847.0600000003,1195315.3580095468,6531.701990453526
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Ivanhoe_Solar_36.387268_-119.255203.csv,58307,32463.030000000002,33886.85960846303,-1423.829608463031
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Java_Solar,_LLC_36.231328_-119.811814.csv",65965,0.0,32303.43266879464,-32303.43266879464
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Kettleman_Solar-Centaurus_36.060918_-119.945024.csv,59633,261954.03,235721.16979820447,26232.860201795527
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Kingsburg_Solar_36.505254_-119.540118.csv,58304,34420.04,35760.328494365065,-1340.2884943650643
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Lemoore_1_36.25728_-119.797435.csv,60142,10762.02,17527.544570653892,-6765.524570653892
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Lindsay_Solar_36.211927_-119.133777.csv,58308,35524.98999999999,38117.40316744025,-2592.4131674402597
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Luciana_35.817328_-119.063026.csv,64909,98596.0,134037.8454475609,-35441.84544756089
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Mustang_Two_36.203455_-119.900562.csv,62015,795261.0,1057451.8215177984,-262190.82151779835
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Nicolis_Solar_PV_Plant_35.82219_-119.039789.csv,59600,228155.02,235452.2540503755,-7297.234050375497
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Porterville_6_and_7_36.09401_-119.037477.csv,59219,27035.039999999997,29006.265422452583,-1971.225422452586
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Porterville_Solar_36.100484_-119.038005.csv,58309,32813.020000000004,33840.33612288503,-1027.3161228850295
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_RE-VFO,_LLC_36.35362_-119.400731.csv",63455,7669.99,11434.95083135284,-3764.9608313528406
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_RE_Kansas_Solar,_LLC_36.244432_-119.829726.csv",58985,237630.06,233714.71464444595,3915.3453555540473
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_RE_Kansas_South,_LLC_36.221314_-119.829948.csv",58148,243691.05999999997,234367.91232410257,9323.147675897402
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_RE_Kent_South,_LLC_36.221972_-119.910352.csv",58991,249759.00999999998,227071.2875791209,22687.722420879087
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_RE_Mustang,_LLC_36.230414_-119.912225.csv",59150,1162398.01,1169766.9874816604,-7368.977481660433
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Sand_Drag,_LLC_35.980693_-120.102349.csv",57361,175313.00000000006,194233.99021150803,-18920.990211507975
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Slate_Hybrid_36.211961_-119.87457.csv,63727,702215.0,239270.791013349,462944.20898665104
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Solar_Photovoltaic_Project_#42_36.028665_-119.073924.csv,57441,39729.01999999999,49223.10673408966,-9494.086734089673
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Sun_City_Project,_LLC_35.985182_-120.101408.csv",57360,179956.0,204456.34887056032,-24500.348870560323
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Tropico_Solar_PV_Plant_35.831023_-119.049593.csv,59599,155728.09999999998,164265.3997214664,-8537.299721466436
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Tulare_1_and_2_36.20446_-119.417946.csv,58642,22652.009999999995,29237.565333540046,-6585.555333540051
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_Westside_Solar_Power_PV1_36.217782_-119.906783.csv,60275,24539.029999999995,23397.785264744074,1141.2447352559211
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_White_River_Solar_2_35.871483_-119.464992.csv,58973,251209.05000000002,235554.77652051934,15654.273479480675
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qdbm8_White_River_Solar_35.874844_-119.451879.csv,58373,245098.03999999998,236472.4507290981,8625.589270901866
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qe6tq_Munro_Valley_Solar_36.264822_-117.995482.csv,60412,50195.030000000006,43092.10220673625,7102.927793263756
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qe6tq_Owens_Valley_Solar_Project_11_36.268424_-117.983017.csv,60953,14280.000000000002,10771.088578253779,3508.911421746223
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qe6tq_Trona_Solar_III_35.804912_-117.349841.csv,64914,0.0,5301.394928449093,-5301.394928449093
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_AP_North_Lake_I,_LP_33.741677_-117.011471.csv",59610,195341.01,244148.59118945219,-48807.581189452176
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Arlington_Energy_Center_II_33.706592_-114.785766.csv,64481,252115.0,1160975.9940461789,-908860.9940461789
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Athos_Solar_Project_33.753074_-115.345924.csv,63300,440276.0,2528349.0038750772,-2088073.0038750772
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Blythe_Mesa_Solar_II_33.575483_-114.739432.csv,65053,32798.0,1093350.365102119,-1060552.365102119
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Blythe_Solar_110,_LLC_33.673669_-114.738061.csv",60093,1482455.02,1375588.7964327617,106866.22356723831
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Blythe_Solar_II,_LLC_33.684154_-114.739769.csv",60092,1557227.0299999998,1643596.39872124,-86369.3687212402
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Blythe_Solar_III,_LLC_Hybrid_33.659951_-114.736616.csv",60094,874839.0,1031258.9294393093,-156419.9294393093
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Blythe_Solar_IV,_LLC_33.681889_-114.769528.csv",60095,819688.0,1721535.50480909,-901847.5048090899
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Chuckawalla_Solar_33.568471_-114.917988.csv,58506,33341.03,50303.104277365564,-16962.074277365566
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Chuckawalla_Valley_State_Prison_33.565266_-114.903852.csv,57011,6952.02,9490.754552728185,-2538.734552728185
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Colgreen_North_Shore_Solar_Farm_33.547372_-115.978082.csv,60825,716886.35,906872.327879154,-189985.97787915403
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Desert_Harvest,_LLC_33.795587_-115.371453.csv",62177,491775.58,605663.5544122269,-113887.97441222687
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Desert_Harvest_II,_LLC_33.794421_-115.342448.csv",64103,399170.96,529735.3907345932,-130564.43073459313
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Desert_Hot_Springs_Solar_33.923044_-116.530143.csv,58514,28326.010000000002,27825.47211183537,500.537888164632
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Desert_Sunlight_300,_LLC_33.823568_-115.394115.csv",57993,3461380.0299999993,3313189.9104612223,148190.11953877704
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Diamond_Valley_Solar_Project_33.712238_-117.073016.csv,59405,12405.030000000002,15956.794026409354,-3551.7640264093516
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_EMWD-Moreno_Valley_RWRF_33.861247_-117.214039.csv,64406,6683.000000000001,11875.207030634447,-5192.207030634446
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_EMWD-Perris_Valley_RWRF_33.755136_-117.200101.csv,64396,10394.009999999998,17069.92090988829,-6675.910909888291
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_EMWD-San_Jacinto_RWRF_NEM_33.798117_-117.016669.csv,64397,3679.0099999999998,6315.1052625215925,-2636.0952625215928
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_EMWD-Sun_City_RWRF_33.696106_-117.218434.csv,64398,4880.990000000001,8014.316303070683,-3133.326303070682
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_EMWD_-_San_Jacinto_RES_BCT_33.803545_-117.02362.csv,64399,6743.0,20402.100206943967,-13659.100206943967
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Garnet_Solar_Generation_Station_I,_LLC_33.89107_-116.543137.csv",58528,26068.010000000002,50337.29132859589,-24269.28132859589
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Ironwood_Solar,_LLC_33.565188_-114.918553.csv",58513,35984.0,50303.980300167874,-14319.980300167874
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Maverick_Solar,_LLC_33.698716_-115.229063.csv",62178,656309.16,950628.693941317,-294319.533941317
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Maverick_Solar_4,_LLC_33.688378_-115.199522.csv",64104,614245.0,503895.7974020588,110349.20259794121
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Maverick_Solar_6,_LLC_33.74024_-115.35214.csv",64105,420247.0,504029.1634707533,-83782.1634707533
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_McCoy_Solar_Energy_Project_Hybrid_33.703743_-114.764833.csv,58462,3288351.0699999994,3389817.552285679,-101466.48228567978
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_North_Palm_Springs_1A_33.923347_-116.594548.csv,57743,24775.02,29188.839326327634,-4413.8193263276335
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_North_Palm_Springs_4A_33.908674_-116.560154.csv,57722,41938.01,48190.06891644468,-6252.058916444679
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Oberon_Solar_Project_33.725692_-115.375223.csv,65734,0.0,636131.8600900087,-636131.8600900087
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Palo_Verde_College_33.666084_-114.65691.csv,57773,10409.090000000002,14927.070313561573,-4517.980313561571
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_RCWD_PV_Project_33.536297_-117.196963.csv,60426,48306.07,48586.197796876935,-280.12779687693546
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_SE_Athos_II,_LLC_33.74373_-115.313258.csv",64290,648969.0,1001157.6431729656,-352188.6431729656
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Soboba_Community_Solar_Project_33.770206_-116.904249.csv,61834,15153.009999999998,17298.415614605838,-2145.405614605839
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Solar_Blythe,_LLC_33.591974_-114.742253.csv",56939,210443.07000000004,220320.9215728876,-9877.851572887565
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Solar_Blythe_2_33.624294_-114.699178.csv,60558,250291.97999999998,261777.35131066557,-11485.371310665592
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_SunAnza_33.557208_-116.642211.csv,60791,21790.050000000003,22554.69554112752,-764.6455411275165
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_SunEdison_Ironwood_State_Prison_33.566907_-114.918045.csv,57007,8154.040000000001,11318.291624777497,-3164.2516247774965
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Tequesquite_Landfill_Solar_PV_Project_33.97533_-117.405786.csv,60035,64623.030000000006,71846.78194136247,-7223.751941362461
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Valley_Sanitary_District_WTP_Solar_33.717775_-116.198272.csv,60824,8590.04,10294.512042164826,-1704.4720421648253
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Venable_Solar_1_33.598564_-114.571681.csv,58289,14929.01,15426.121370219827,-497.1113702198272
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qj152_Venable_Solar_2_33.597048_-114.571952.csv,58290,14939.04,15426.171861844443,-487.131861844442
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qndpr_Black_Mountain_Solar,_LLC_35.022825_-114.162449.csv",58042,103689.99,113790.866720077,-10100.876720076994
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qndpr_Gray_Hawk_Solar_35.349159_-113.914259.csv,61272,635763.0,582253.3999594245,53509.60004057549
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qndpr_Jacobson_5_MW_Solar_35.303874_-114.01518.csv,60603,44786.00000000001,47844.69203992595,-3058.6920399259398
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qndpr_La_Senita_35.241588_-114.004585.csv,57556,9850.040000000003,12685.093955387578,-2835.053955387575
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qndpr_Mohave_Electric_at_Fort_Mohave_34.983955_-114.55634.csv,59819,78710.03000000001,45834.35877224012,32875.67122775989
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qndpr_Mohave_Electric_Cooperative_at_Joy_Lane_34.994777_-114.553771.csv,63554,99399.01999999999,124782.85670306125,-25383.836703061257
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Apex_Solar_PV_Power_Project_36.392197_-114.964727.csv,58489,258552.03000000003,252414.6735532984,6137.356446701626
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Boulder_Solar_II,_LLC_35.84781_-114.945912.csv",60885,662586.0,614764.1957923317,47821.80420766829
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Boulder_Solar_Power,_LLC_35.836256_-114.9816.csv",60352,1357633.0,1231109.212816151,126523.78718384891
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_CM10_35.786467_-114.997984.csv,56944,101744.04000000001,105677.17406876716,-3933.1340687671473
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_CM48_35.781022_-114.992615.csv,57205,490918.05,507255.1130247579,-16337.063024757896
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Copper_Mountain_Solar_2_35.785768_-114.961632.csv,58017,1818973.03,1627454.1771299469,191518.85287005315
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Copper_Mountain_Solar_3_35.881832_-114.965487.csv,58915,3057374.0,2629740.8745904868,427633.12540951325
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Copper_Mountain_Solar_4,_LLC_35.788794_-114.979682.csv",59814,1281076.0199999998,1154811.6521876259,126264.36781237391
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Copper_Mountain_Solar_5,_LLC_35.771769_-114.976657.csv",63504,1040005.0,1229664.1403604303,-189659.14036043035
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Harry_Allen_Solar_Energy,_LLC_36.425518_-114.923188.csv",63080,471369.0,491984.82474222215,-20615.824742222147
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Las_Vegas_WPCF_Solar_Plant_36.134709_-115.03527.csv,58477,31875.220000000005,40919.477676544055,-9044.25767654405
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Moapa_Southern_Paiute_36.525935_-114.75462.csv,57859,3096586.0,2690639.18384721,405946.8161527901
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Mountain_View_Solar_36.386503_-114.952156.csv,58544,270682.00999999995,251046.93498260563,19635.075017394323
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Nellis_Air_Force_Base_Solar_Array_36.256491_-115.054411.csv,56568,117498.0,160828.55772950777,-43330.55772950777
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Nellis_Solar_PV_II_36.207622_-115.04642.csv,59919,195640.0,190745.3035376814,4894.696462318592
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Playa_Solar_1,_LLC_36.400079_-114.901877.csv",59827,1049830.0,971315.8903537302,78514.10964626982
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Playa_Solar_2_36.410661_-114.912141.csv,60261,1441901.0,1229434.1676381235,212466.8323618765
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_River_Mountains_Solar_36.031854_-114.927786.csv,59747,154452.04,180807.1452418506,-26355.1052418506
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Searchlight_Solar_35.486403_-114.934023.csv,59404,238261.03,224940.0959312715,13320.9340687285
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Silver_State_Solar_Power_North_35.62505_-115.350152.csv,57442,582516.01,568086.5348565663,14429.475143433665
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Silver_State_Solar_Power_South_35.607882_-115.337278.csv,58644,3354534.02,3209024.7597006275,145509.2602993725
C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Spectrum_Solar_PV_Power_Project_36.23712_-114.87362.csv,58490,415696.02,371945.12977767154,43750.89022232848
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Techren_Solar_I,_LLC_35.852813_-114.968555.csv",61611,935039.0,992714.9335064208,-57675.93350642081
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Techren_Solar_II,_LLC_35.867654_-114.955521.csv",61930,1817079.0,1985261.751763396,-168182.75176339597
"C:/Users/kperry/Documents/extreme-weather-ca-heatwave\pvwatts_powerplants\9qqk6u_Techren_Solar_III,_LLC_35.844998_-114.972093.csv",61931,147716.0,187082.28439350528,-39366.28439350528
