bus,fips,name,year,gentype,capacity[MW],hub_height[m],rotor_diameter[m],longitude,latitude,county,elevation[m],cut_in_wind_speed[m/s],rated_wind_speed[m/s],cut_out_wind_speed[m/s],max_rotor_speed[rd/min],drivetrain_design
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.156013,39.058353,El Paso CO,2014.096923828125,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.229233,39.029224,El Paso CO,2027.201049804688,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.201118,39.047375,El Paso CO,2038.232055664062,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.171883,39.021034,El Paso CO,2005.247924804688,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.168732,39.055824,El Paso CO,2010.779907226562,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.300644,38.980206,El Paso CO,2112.974609375,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.166748,39.019943,El Paso CO,2001.641357421875,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.212669,39.014885,El Paso CO,2012.790405273438,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.278374,38.960865,El Paso CO,2071.71484375,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.161903,39.019135,El Paso CO,1995.997314453125,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.148972,39.015423,El Paso CO,1981.688720703125,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.283493,38.957085,El Paso CO,2064.502197265625,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.191612,39.046585,El Paso CO,2034.22216796875,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.178032,39.022655,El Paso CO,2011.331298828125,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.170479,39.047363,El Paso CO,2001.117065429688,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.22802,39.046394,El Paso CO,2069.7685546875,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.240227,38.949722,El Paso CO,2046.7919921875,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.241508,38.995304,El Paso CO,2053.115966796875,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.285332,38.966824,El Paso CO,2083.10693359375,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.267052,38.996044,El Paso CO,2086.140625,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.30188,38.963192,El Paso CO,2091.24658203125,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.213379,38.988255,El Paso CO,2017.107055664062,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.29734,38.963753,El Paso CO,2081.502197265625,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.242828,38.956825,El Paso CO,2053.669921875,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.161041,39.032242,El Paso CO,1995.645629882812,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.186218,39.023373,El Paso CO,2011.427734375,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.186882,39.002316,El Paso CO,1996.914672851562,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.192467,39.001915,El Paso CO,1999.904296875,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.25515,38.967304,El Paso CO,2077.7744140625,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.231956,38.994263,El Paso CO,2042.63525390625,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.218117,38.988434,El Paso CO,2024.162109375,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.192101,39.035095,El Paso CO,2023.501342773438,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.273232,38.948402,El Paso CO,2056.099853515625,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.264473,38.942482,El Paso CO,2048.493408203125,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.218513,39.046482,El Paso CO,2056.329833984375,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.264671,38.966923,El Paso CO,2081.101318359375,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.28862,38.957684,El Paso CO,2072.808349609375,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.245804,38.995644,El Paso CO,2059.99658203125,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.291428,38.951595,El Paso CO,2080.393798828125,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.260498,38.967983,El Paso CO,2084.377197265625,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.165314,39.05706,El Paso CO,2027.23779296875,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.227249,38.942944,El Paso CO,2027.644653320312,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.205521,39.047485,El Paso CO,2037.564086914062,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.241447,38.967304,El Paso CO,2059.076171875,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.228889,39.038635,El Paso CO,2051.542236328125,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.272263,38.961422,El Paso CO,2068.332275390625,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.269943,38.940922,El Paso CO,2054.576904296875,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.25853,38.959763,El Paso CO,2068.97021484375,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.223198,38.950432,El Paso CO,2023.742431640625,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.217751,39.035732,El Paso CO,2042.366455078125,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.254066,38.961014,El Paso CO,2075.46728515625,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.280098,38.947556,El Paso CO,2063.2666015625,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.262901,38.974983,El Paso CO,2087.18603515625,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.205887,39.031952,El Paso CO,2035.068481445312,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.232597,39.046482,El Paso CO,2065.43505859375,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.307114,38.972595,El Paso CO,2092.846435546875,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.230553,39.018883,El Paso CO,2039.60693359375,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.234657,39.006962,El Paso CO,2042.1015625,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.228882,38.951714,El Paso CO,2033.878295898438,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.170822,39.033463,El Paso CO,2005.56884765625,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.250092,38.966503,El Paso CO,2071.103271484375,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.180107,39.035362,El Paso CO,2016.921264648438,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.207779,39.014954,El Paso CO,2004.586059570312,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.176537,39.053944,El Paso CO,2012.158325195312,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.253983,38.929382,El Paso CO,2036.199951171875,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.263252,38.936234,El Paso CO,2043.501831054688,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.234802,39.031193,El Paso CO,2031.692138671875,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.234467,38.952553,El Paso CO,2043.306030273438,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.248932,39.024303,El Paso CO,2063.6552734375,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.196213,39.046803,El Paso CO,2039.077392578125,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.24781,39.029522,El Paso CO,2052.931396484375,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.153122,39.016655,El Paso CO,1981.053588867188,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.157768,39.017452,El Paso CO,1989.70458984375,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.241669,39.000854,El Paso CO,2055.850341796875,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.236412,38.994972,El Paso CO,2048.18701171875,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.26577,38.961365,El Paso CO,2068.516357421875,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.267517,38.974045,El Paso CO,2088.094482421875,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.179573,39.044983,El Paso CO,2013.91552734375,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.243156,39.007343,El Paso CO,2049.470947265625,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.25486,38.937714,El Paso CO,2037.958862304688,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.306061,38.962475,El Paso CO,2100.206298828125,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.241241,39.037945,El Paso CO,2049.031494140625,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.233231,38.939354,El Paso CO,2030.305419921875,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.31015,38.969975,El Paso CO,2100.374755859375,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.308662,38.980854,El Paso CO,2110.03125,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.186028,39.044563,El Paso CO,2013.9111328125,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.208023,38.988304,El Paso CO,2009.059936523438,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.288673,38.988823,El Paso CO,2095.3330078125,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.161308,39.059013,El Paso CO,2017.909912109375,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.248947,38.929012,El Paso CO,2031.360107421875,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.21579,39.049603,El Paso CO,2055.105224609375,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.251328,38.951744,El Paso CO,2049.77978515625,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.237831,39.027275,El Paso CO,2039.460571289062,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.19812,39.038513,El Paso CO,2029.94482421875,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.225182,39.007084,El Paso CO,2029.109497070312,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.297501,38.981415,El Paso CO,2115.18212890625,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.212044,39.035534,El Paso CO,2042.375,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.241974,39.022285,El Paso CO,2054.999755859375,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.21785,39.015812,El Paso CO,2023.426879882812,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.272118,38.966843,El Paso CO,2081.27197265625,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.231483,38.922203,El Paso CO,2021.136596679688,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8041,Golden West Wind Farm,2015.0,GE1.7-103,1.7,80.0,103.0,-104.229362,39.005993,El Paso CO,2040.088256835938,3.0,10.0,23.0,,3 Stage Planetary
9wve62,8125,Wray School District,2008.0,AWE54-900,0.9,75.0,54.0,-102.223289,40.050995,Yuma CO,1165.120849609375,2.5,13.0,25.0,28.0,Direct Drive
9wve62,8063,Bronco Plains Wind II,2023.0,GE2.32-116,2.32,90.0,116.0,-102.907387,39.240658,Kit Carson CO,1467.477661132812,,,,,
9wve62,8063,Bronco Plains Wind II,2023.0,GE2.32-116,2.32,90.0,116.0,-103.013908,39.255669,Kit Carson CO,1496.788940429688,,,,,
9wve62,8063,Bronco Plains Wind II,2023.0,GE2.32-116,2.32,90.0,116.0,-103.0084,39.25436,Kit Carson CO,1491.385620117188,,,,,
9wve62,8063,Bronco Plains Wind II,2023.0,GE2.32-116,2.32,90.0,116.0,-102.981499,39.245983,Kit Carson CO,1484.430908203125,,,,,
9wve62,8063,Bronco Plains Wind II,2023.0,GE2.32-116,2.32,90.0,116.0,-103.020378,39.253395,Kit Carson CO,1498.027099609375,,,,,
9wve62,8063,Bronco Plains Wind II,2023.0,GE2.32-116,2.32,90.0,116.0,-102.988548,39.24482,Kit Carson CO,1490.378784179688,,,,,
9wve62,8063,Bronco Plains Wind II,2023.0,GE2.32-116,2.32,90.0,116.0,-102.995003,39.245205,Kit Carson CO,1492.334716796875,,,,,
9wve62,8063,Bronco Plains Wind II,2023.0,GE2.32-116,2.32,90.0,116.0,-102.900848,39.241318,Kit Carson CO,1465.75146484375,,,,,
9wve62,35005,Oso Grande,2020.0,SG-4.5-145,4.5,107.5,145.0,-103.821434,32.968224,Chaves NM,1341.400634765625,,,,10.77,3 Stage Planetary
9wve62,35005,Oso Grande,2020.0,SG-4.5-145,4.5,107.5,145.0,-103.827209,32.988892,Chaves NM,1341.669921875,,,,10.77,3 Stage Planetary
9wve62,35005,Oso Grande,2020.0,SG-4.5-145,4.5,107.5,145.0,-103.780403,33.0116,Chaves NM,1331.897705078125,,,,10.77,3 Stage Planetary
9wve62,35005,Oso Grande,2020.0,SG-4.5-145,4.5,107.5,145.0,-103.833115,32.972149,Chaves NM,1344.520263671875,,,,10.77,3 Stage Planetary
9wve62,35005,Oso Grande,2020.0,SG-4.5-145,4.5,107.5,145.0,-103.788696,33.012108,Chaves NM,1334.215454101562,,,,10.77,3 Stage Planetary
9wve62,35005,Oso Grande,2020.0,SG-4.5-145,4.5,107.5,145.0,-103.768837,33.026413,Chaves NM,1329.41748046875,,,,10.77,3 Stage Planetary
9wve62,35005,Oso Grande,2020.0,SG-4.5-145,4.5,107.5,145.0,-103.833038,32.990608,Chaves NM,1346.247924804688,,,,10.77,3 Stage Planetary
9wve62,35005,Oso Grande,2020.0,SG-4.5-145,4.5,107.5,145.0,-103.821198,32.986938,Chaves NM,1341.665649414062,,,,10.77,3 Stage Planetary
9wve62,35005,Oso Grande,2020.0,SG-4.5-145,4.5,107.5,145.0,-103.780838,33.050171,Chaves NM,1337.024658203125,,,,10.77,3 Stage Planetary
9wve62,35005,Oso Grande,2020.0,SG-4.5-145,4.5,107.5,145.0,-103.774162,33.029354,Chaves NM,1333.802124023438,,,,10.77,3 Stage Planetary
9wve62,35005,Oso Grande,2020.0,SG-4.5-145,4.5,107.5,145.0,-103.773804,33.010967,Chaves NM,1330.3134765625,,,,10.77,3 Stage Planetary
9wve62,35005,Oso Grande,2020.0,SG-4.5-145,4.5,107.5,145.0,-103.776009,33.098755,Chaves NM,1338.430786132812,,,,10.77,3 Stage Planetary
9wve62,35005,Oso Grande,2020.0,SG-4.5-145,4.5,107.5,145.0,-103.776558,33.036659,Chaves NM,1335.835815429688,,,,10.77,3 Stage Planetary
9wve62,35005,Oso Grande,2020.0,SG-4.5-145,4.5,107.5,145.0,-103.796173,33.012836,Chaves NM,1337.798583984375,,,,10.77,3 Stage Planetary
9wve62,35005,Oso Grande,2020.0,SG-4.5-145,4.5,107.5,145.0,-103.775208,33.048252,Chaves NM,1333.912231445312,,,,10.77,3 Stage Planetary
9wve62,35005,Oso Grande,2020.0,SG-4.5-145,4.5,107.5,145.0,-103.769318,33.046406,Chaves NM,1330.469116210938,,,,10.77,3 Stage Planetary
9wve62,35005,Oso Grande,2020.0,SG-4.5-145,4.5,107.5,145.0,-103.82756,32.969509,Chaves NM,1343.28369140625,,,,10.77,3 Stage Planetary
9wve62,35005,Oso Grande,2020.0,SG-4.5-145,4.5,107.5,145.0,-103.769211,33.098675,Chaves NM,1335.245361328125,,,,10.77,3 Stage Planetary
9wve62,35005,Oso Grande,2020.0,SG-2.415-108,2.415,80.0,108.0,-103.816193,33.087906,Chaves NM,1349.138305664062,,,,,
9wve62,35005,Oso Grande,2020.0,SG-2.415-108,2.415,80.0,108.0,-103.795486,33.083706,Chaves NM,1342.515258789062,,,,,
9wve62,35005,Oso Grande,2020.0,SG-2.415-108,2.415,80.0,108.0,-103.790367,33.078358,Chaves NM,1340.067138671875,,,,,
9wve62,35005,Oso Grande,2020.0,SG-2.415-108,2.415,80.0,108.0,-103.781624,33.09985,Chaves NM,1339.628784179688,,,,,
9wve62,35005,Oso Grande,2020.0,SG-2.415-108,2.415,80.0,108.0,-103.829948,33.076599,Chaves NM,1352.163940429688,,,,,
9wve62,35005,Oso Grande,2020.0,SG-2.415-108,2.415,80.0,108.0,-103.788338,33.10062,Chaves NM,1341.097412109375,,,,,
9wve62,35005,Oso Grande,2020.0,SG-2.415-108,2.415,80.0,108.0,-103.82473,33.074505,Chaves NM,1351.231811523438,,,,,
9wve62,35005,Oso Grande,2020.0,SG-2.415-108,2.415,80.0,108.0,-103.793266,33.115746,Chaves NM,1342.734008789062,,,,,
9wve62,35005,Oso Grande,2020.0,SG-2.415-108,2.415,80.0,108.0,-103.77771,33.114841,Chaves NM,1339.114379882812,,,,,
9wve62,35005,Oso Grande,2020.0,SG-2.415-108,2.415,80.0,108.0,-103.78656,33.072613,Chaves NM,1337.870361328125,,,,,
9wve62,35005,Oso Grande,2020.0,SG-2.415-108,2.415,80.0,108.0,-103.805939,33.083225,Chaves NM,1342.598266601562,,,,,
9wve62,35005,Oso Grande,2020.0,SG-2.415-108,2.415,80.0,108.0,-103.810944,33.085686,Chaves NM,1346.741333007812,,,,,
9wve62,35005,Oso Grande,2020.0,SG-2.415-108,2.415,80.0,108.0,-103.785553,33.115265,Chaves NM,1340.507934570312,,,,,
9wve62,35011,New Mexico Wind Energy Center,2003.0,GE1.5-87,1.5,80.0,87.0,-104.081192,34.543995,De Baca NM,1440.226928710938,,,,,
9wve62,35011,New Mexico Wind Energy Center,2003.0,GE1.5-87,1.5,80.0,87.0,-104.086449,34.551277,De Baca NM,1445.033447265625,,,,,
9wve62,35011,New Mexico Wind Energy Center,2003.0,GE1.5-87,1.5,80.0,87.0,-104.086433,34.557774,De Baca NM,1451.764404296875,,,,,
9wve62,35011,New Mexico Wind Energy Center,2003.0,GE1.5-87,1.5,80.0,87.0,-104.080894,34.558193,De Baca NM,1449.999877929688,,,,,
9wve62,35011,New Mexico Wind Energy Center,2003.0,GE1.5-87,1.5,80.0,87.0,-104.088455,34.537415,De Baca NM,1426.744018554688,,,,,
9wve62,35011,New Mexico Wind Energy Center,2003.0,GE1.5-87,1.5,80.0,87.0,-104.036873,34.596985,De Baca NM,1482.173461914062,,,,,
9wve62,35011,New Mexico Wind Energy Center,2003.0,GE1.5-87,1.5,80.0,87.0,-104.043236,34.589073,De Baca NM,1482.248168945312,,,,,
9wve62,35011,New Mexico Wind Energy Center,2003.0,GE1.5-87,1.5,80.0,87.0,-104.036293,34.592995,De Baca NM,1479.703369140625,,,,,
9wve62,35011,New Mexico Wind Energy Center,2003.0,GE1.5-87,1.5,80.0,87.0,-104.082916,34.566242,De Baca NM,1459.251220703125,,,,,
9wve62,35011,New Mexico Wind Energy Center,2003.0,GE1.5-87,1.5,80.0,87.0,-104.067299,34.586025,De Baca NM,1488.821655273438,,,,,
9wve62,35011,New Mexico Wind Energy Center,2003.0,GE1.5-87,1.5,80.0,87.0,-104.087906,34.5522,De Baca NM,1442.791259765625,,,,,
9wve62,35011,New Mexico Wind Energy Center,2003.0,GE1.5-87,1.5,80.0,87.0,-104.086548,34.555763,De Baca NM,1448.936767578125,,,,,
9wve62,35011,New Mexico Wind Energy Center,2003.0,GE1.5-87,1.5,80.0,87.0,-104.036964,34.602604,De Baca NM,1483.845703125,,,,,
9wve62,35011,New Mexico Wind Energy Center,2003.0,GE1.5-87,1.5,80.0,87.0,-104.065964,34.584618,De Baca NM,1487.468383789062,,,,,
9wve62,35011,New Mexico Wind Energy Center,2003.0,GE1.5-87,1.5,80.0,87.0,-104.081238,34.546932,De Baca NM,1442.51220703125,,,,,
9wve62,35011,New Mexico Wind Energy Center,2003.0,GE1.5-87,1.5,80.0,87.0,-104.077621,34.570103,De Baca NM,1464.613403320312,,,,,
