bus,fips,name,year,gentype,capacity[MW],hub_height[m],rotor_diameter[m],longitude,latitude,county
c245ue,41021,Wheatfield,2009.0,S88,2.1,79.0,88.0,-120.315689,45.648396,Gilliam OR
c245ue,41021,Wheatfield,2009.0,S88,2.1,79.0,88.0,-120.324387,45.669395,Gilliam OR
c245ue,41021,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.221283,45.673492,Gilliam OR
c245ue,41021,"Condon Wind Project, phase II",2002.0,MWT600,0.6,60.0,47.0,-120.255585,45.307095,Gilliam OR
c245ue,41021,"Condon Wind Project, phase II",2002.0,MWT600,0.6,60.0,47.0,-120.271889,45.282593,Gilliam OR
c245ue,41021,"Condon Wind Project, phase II",2002.0,MWT600,0.6,60.0,47.0,-120.289032,45.29821,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.066788,45.575596,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.028084,45.600292,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.069389,45.600193,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.058083,45.580994,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.037384,45.611393,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.125465,45.745434,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.068588,45.586796,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.072685,45.604492,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.023384,45.569492,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.043083,45.586395,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.058189,45.566494,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.027184,45.598095,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.025284,45.575394,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.053886,45.761192,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.068489,45.756393,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.092087,45.760593,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.085983,45.726192,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,SG 5.0-145,5.0,90.0,145.0,-120.034485,45.759594,Gilliam OR
c245ue,41055,Klondike II,2005.0,GE1.6-91,1.6,80.0,91.0,-120.588188,45.607094,Sherman OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.068489,45.584995,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.025688,45.595493,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.040985,45.582493,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.244453,45.233276,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.243866,45.23077,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.273384,45.251194,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.282883,45.283894,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.256157,45.228382,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.279785,45.275295,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.256226,45.234756,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.254082,45.224899,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.094589,45.679493,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.124985,45.706196,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.093483,45.671394,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.048782,45.590595,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.053085,45.737495,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.048782,45.600094,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.056984,45.577095,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.026382,45.591793,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.065987,45.573795,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.049889,45.602093,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.011986,45.590096,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.043083,45.764393,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,SG 5.0-145,5.0,90.0,145.0,-120.034782,45.754593,Gilliam OR
c245ue,41021,Shepherds Flat,2011.0,GE2.75-127,2.75,85.0,127.0,-120.093384,45.699993,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.047684,45.716293,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.116287,45.663593,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.125389,45.729794,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.125786,45.723293,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.125389,45.737495,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.126984,45.720695,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.128784,45.643894,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.097084,45.688694,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.126785,45.641594,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.126083,45.727795,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.095985,45.686893,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.093384,45.668896,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.132088,45.646194,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.117386,45.665295,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.125084,45.700695,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.093887,45.673595,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.125984,45.702892,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.125084,45.725796,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.142387,45.654194,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.115089,45.659695,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.139587,45.652393,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.280884,45.245792,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.058083,45.579094,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.094482,45.685093,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.002388,45.571995,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.069588,45.597595,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.113884,45.744793,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.073883,45.606194,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.068382,45.588894,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.028885,45.579395,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.054184,45.739494,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.5-100,2.5,85.0,100.0,-120.119789,45.753693,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.037689,45.607193,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.09919,45.737694,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.036285,45.605293,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.049889,45.754593,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.111153,45.734074,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.096588,45.732193,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.105156,45.752033,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.067383,45.582794,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.071388,45.594692,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.094185,45.675694,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.005783,45.577892,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.047783,45.598095,Gilliam OR
c245ue,41021,Wheatfield,2009.0,S88,2.1,79.0,88.0,-120.315186,45.646793,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.294785,45.247395,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.242958,45.229683,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.155983,45.664894,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.094887,45.681293,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.136688,45.650494,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.010986,45.588196,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.077286,45.609695,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.054085,45.562393,Gilliam OR
c245ue,41021,"Condon Wind Project, phase II",2002.0,MWT600,0.6,60.0,47.0,-120.271683,45.281395,Gilliam OR
c245ue,41021,"Condon Wind Project, phase II",2002.0,MWT600,0.6,60.0,47.0,-120.289055,45.296936,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.125488,45.704594,Gilliam OR
c245ue,41021,"Condon Wind Project, phase II",2002.0,MWT600,0.6,60.0,47.0,-120.272888,45.293392,Gilliam OR
c245ue,41021,"Condon Wind Project, phase II",2002.0,MWT600,0.6,60.0,47.0,-120.264885,45.305492,Gilliam OR
c245ue,41021,"Condon Wind Project, phase II",2002.0,MWT600,0.6,60.0,47.0,-120.27021,45.275112,Gilliam OR
c245ue,41021,"Condon Wind Project, phase II",2002.0,MWT600,0.6,60.0,47.0,-120.268188,45.290493,Gilliam OR
c245ue,41021,"Condon Wind Project, phase II",2002.0,MWT600,0.6,60.0,47.0,-120.255882,45.304592,Gilliam OR
c245ue,41021,"Condon Wind Project, phase II",2002.0,MWT600,0.6,60.0,47.0,-120.271385,45.280094,Gilliam OR
c245ue,41021,"Condon Wind Project, phase II",2002.0,MWT600,0.6,60.0,47.0,-120.289024,45.29567,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.272888,45.268593,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.28109,45.278996,Gilliam OR
c245ue,41021,"Condon Wind Project, phase II",2002.0,MWT600,0.6,60.0,47.0,-120.256386,45.299496,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.157387,45.667194,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.118584,45.667294,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.125427,45.735535,Gilliam OR
c245ue,41021,"Condon Wind Project, phase II",2002.0,MWT600,0.6,60.0,47.0,-120.287483,45.288532,Gilliam OR
c245ue,41021,"Condon Wind Project, phase II",2002.0,MWT600,0.6,60.0,47.0,-120.256088,45.302094,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.003387,45.573994,Gilliam OR
c245ue,41021,"Condon Wind Project, phase II",2002.0,MWT600,0.6,60.0,47.0,-120.2705,45.276356,Gilliam OR
c245ue,41021,"Condon Wind Project, phase II",2002.0,MWT600,0.6,60.0,47.0,-120.264282,45.302895,Gilliam OR
c245ue,41021,"Condon Wind Project, phase II",2002.0,MWT600,0.6,60.0,47.0,-120.273285,45.294693,Gilliam OR
c245ue,41021,"Condon Wind Project, phase II",2002.0,MWT600,0.6,60.0,47.0,-120.274689,45.299694,Gilliam OR
c245ue,41021,"Condon Wind Project, phase II",2002.0,MWT600,0.6,60.0,47.0,-120.255989,45.303295,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.125488,45.733494,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.004486,45.575993,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.094086,45.677593,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.133789,45.648693,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.125084,45.712093,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.126183,45.740993,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.125084,45.707993,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.125389,45.731693,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.12545,45.73925,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.125511,45.747284,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.155083,45.663193,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.272987,45.271095,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.280289,45.276493,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.255531,45.227207,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.293182,45.245094,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.256187,45.230923,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.292488,45.243893,Gilliam OR
c245ue,41021,"Condon Wind Project, phase II",2002.0,MWT600,0.6,60.0,47.0,-120.274384,45.298393,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.281487,45.247494,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.256218,45.233505,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.273384,45.249992,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.254684,45.226089,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.272888,45.269794,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.273384,45.252495,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.272888,45.267296,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.282486,45.249992,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.244438,45.234512,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.278885,45.272694,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.273384,45.248695,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.244476,45.231968,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.125443,45.743378,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.272987,45.272392,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.279388,45.274094,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.293983,45.246193,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.281982,45.281395,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.281982,45.248695,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.256187,45.22966,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.026985,45.577194,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.280685,45.277695,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.272888,45.265995,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.282486,45.282696,Gilliam OR
c245ue,41021,"Condon Wind Project, phase I",2001.0,MWT600,0.6,60.0,47.0,-120.281586,45.280193,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.069588,45.759193,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.108589,45.757793,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.057388,45.767193,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.101784,45.743996,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,SG 5.0-145,5.0,90.0,145.0,-120.042885,45.768093,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,SG 5.0-145,5.0,90.0,145.0,-120.042984,45.766396,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.062889,45.568493,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.009987,45.586193,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.056183,45.564396,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.070686,45.591194,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.006485,45.579895,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.026688,45.589794,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.046387,45.588696,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.063087,45.570793,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.027184,45.587795,Gilliam OR
c245ue,41021,Horseshoe Bend,2012.0,GE2.75-127,2.75,85.0,127.0,-120.02459,45.573296,Gilliam OR
c245ue,41021,Pebble Springs,2009.0,S88,2.1,79.0,88.0,-120.156288,45.669994,Gilliam OR
c245ue,41021,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.245789,45.675896,Gilliam OR
c245ue,41021,Rattlesnake Road,2008.0,S88,2.1,79.0,88.0,-120.268883,45.682392,Gilliam OR
c245ue,41021,South Hurlburt,2012.0,GE2.75-116,2.75,85.0,116.0,-120.053185,45.645893,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.070587,45.761593,Gilliam OR
c245ue,41021,South Hurlburt,2012.0,GE2.75-127,2.75,85.0,127.0,-120.093086,45.717094,Gilliam OR
c245ue,41021,South Hurlburt,2011.0,GE2.75-127,2.75,85.0,127.0,-120.068489,45.713196,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.106186,45.753994,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,SG 5.0-145,5.0,90.0,145.0,-120.042686,45.741993,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.110985,45.761993,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.109184,45.759895,Gilliam OR
c245ue,41021,South Hurlburt,2011.0,GE2.75-127,2.75,85.0,127.0,-120.090889,45.715694,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.100288,45.739693,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.109085,45.730194,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.108086,45.728195,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,SG 5.0-145,5.0,90.0,145.0,-120.034088,45.752995,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.093285,45.762592,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.5-100,2.5,85.0,100.0,-120.117416,45.75251,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.065384,45.750492,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.066383,45.752495,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.107185,45.755993,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.077187,45.724995,Gilliam OR
c245ue,41021,South Hurlburt,2011.0,GE2.75-127,2.75,85.0,127.0,-120.078087,45.690693,Gilliam OR
c245ue,41021,South Hurlburt,2011.0,GE2.75-127,2.75,85.0,127.0,-120.073486,45.706093,Gilliam OR
c245ue,41021,South Hurlburt,2011.0,GE2.75-127,2.75,85.0,127.0,-120.111885,45.703693,Gilliam OR
c245ue,41021,South Hurlburt,2011.0,GE2.75-127,2.75,85.0,127.0,-120.112869,45.708027,Gilliam OR
c245ue,41021,South Hurlburt,2011.0,GE2.75-127,2.75,85.0,127.0,-120.114082,45.698795,Gilliam OR
c245ue,41021,South Hurlburt,2011.0,GE2.75-127,2.75,85.0,127.0,-120.064285,45.668793,Gilliam OR
c245ue,41021,South Hurlburt,2012.0,GE2.75-127,2.75,85.0,127.0,-120.050087,45.642494,Gilliam OR
c245ue,41021,South Hurlburt,2011.0,GE2.75-127,2.75,85.0,127.0,-120.075386,45.707794,Gilliam OR
c245ue,41021,South Hurlburt,2012.0,GE2.5-100,2.5,85.0,100.0,-120.056351,45.656017,Gilliam OR
c245ue,41021,South Hurlburt,2011.0,GE2.75-127,2.75,85.0,127.0,-120.072586,45.719894,Gilliam OR
c245ue,41021,South Hurlburt,2011.0,GE2.75-127,2.75,85.0,127.0,-120.063789,45.667095,Gilliam OR
c245ue,41021,South Hurlburt,2011.0,GE2.75-127,2.75,85.0,127.0,-120.098587,45.708393,Gilliam OR
c245ue,41021,South Hurlburt,2011.0,GE2.75-127,2.75,85.0,127.0,-120.063889,45.663193,Gilliam OR
c245ue,41021,South Hurlburt,2012.0,SG 5.0-145,5.0,90.0,145.0,-120.004387,45.613396,Gilliam OR
c245ue,41021,South Hurlburt,2012.0,GE2.75-116,2.75,85.0,116.0,-120.0569,45.71273,Gilliam OR
c245ue,41021,South Hurlburt,2011.0,GE2.75-127,2.75,85.0,127.0,-120.111885,45.706093,Gilliam OR
c245ue,41021,South Hurlburt,2012.0,GE2.75-100,2.75,85.0,100.0,-120.040588,45.637295,Gilliam OR
c245ue,41021,South Hurlburt,2011.0,GE2.75-127,2.75,85.0,127.0,-120.070183,45.715694,Gilliam OR
c245ue,41021,South Hurlburt,2012.0,GE2.75-116,2.75,85.0,116.0,-120.054268,45.653961,Gilliam OR
c245ue,41021,South Hurlburt,2011.0,GE2.75-127,2.75,85.0,127.0,-120.075584,45.683895,Gilliam OR
c245ue,41021,South Hurlburt,2011.0,GE2.75-127,2.75,85.0,127.0,-120.078583,45.713493,Gilliam OR
c245ue,41021,South Hurlburt,2011.0,GE2.75-127,2.75,85.0,127.0,-120.098083,45.722694,Gilliam OR
c245ue,41021,Shepherds Flat,2012.0,GE2.75-127,2.75,85.0,127.0,-120.051987,45.757095,Gilliam OR
c245ue,41021,South Hurlburt,2011.0,GE2.75-127,2.75,85.0,127.0,-120.084885,45.697395,Gilliam OR
