geocode,usps,county,heating_sens,heating_temp,heating_rmse,cooling_sens,cooling_temp,cooling_rmse
9xmz3q,WY,Goshen County,-0.17595748897694188,0.4613394096811894,0.011135355196238702,0.16731721524970958,0.12809806313404654,0.017966060512102235
9xfbsr,WY,Hot Springs County,-0.01566624575419566,0.002394172184112229,0.003153997064463438,0.05702806384366594,0.010862185645549038,0.007629085580462644
9xu4w9,WY,Johnson County,-0.15578783403859367,0.41263680366339744,0.009967552139878558,0.12661573284299268,0.11357318483128997,0.013372171897138805
9xmdfm,WY,Laramie County,-1.4120307966700967,36.593394593223394,0.09491928874023163,0.5694290403869293,0.253728691735332,0.06484021141411675
9x921r,WY,Lincoln County,-0.3251777309380728,1.3784066543752593,0.02493803136440807,0.05305856717565621,-0.007851225728457046,0.008146413489122924
9xsh6r,WY,Natrona County,-1.1213068257434986,23.78107998007738,0.07776950582604897,0.4793814807937573,-0.1551795556579478,0.06143366587826473
9xtsyz,WY,Niobrara County,-0.08130697489506948,0.13495865259711295,0.006549787522886088,0.0293172784532681,0.003471075155781228,0.004784125150860458
9xfj45,WY,Park County,-0.554901706535691,5.583866870412511,0.038802254733930466,0.1384334047995294,-0.015109590382157607,0.018702431369535897
9xmret,WY,Platte County,-0.0991973577715096,0.13984756773394072,0.008715756447124945,0.0923151443497734,0.05777182041296097,0.010177338272832062
9xgyzb,WY,Sheridan County,-0.8798195866749526,11.696853743164121,0.05354013177458512,0.16225338917978022,-0.04078882539477435,0.024210171143244925
9x9g6c,WY,Sublette County,-0.12708740869462645,0.19781182876627906,0.010473811699416387,0.03365498289181579,-0.003338374676506129,0.005477395406077486
9x6t42,WY,Sweetwater County,-0.8466248869462282,11.174467418961076,0.04811779414236428,0.22730346345669855,0.028243789753833504,0.02948327997937789
9xc6x4,WY,Teton County,-0.8329235789134197,9.577501328399148,0.05146329095009882,0.03708493300870894,-0.008164711381617102,0.005449835419757588
9x36u5,WY,Uinta County,-0.252687575623134,0.955292622996358,0.014837703077776307,0.20195132842671493,0.2447772870964316,0.01888713128100881
9xg3tg,WY,Washakie County,-0.2740685180936642,0.9496190245068316,0.01899979273572367,0.12459806180030396,0.1171807014034227,0.016107924938719546
9xv9km,WY,Weston County,-0.023980514428204022,0.00780863783266098,0.0022633060281478127,0.029427383163698875,0.0031640868260932676,0.003148791288406523
