,state,county,latitude_gen,longitude_gen,area[m^2],name,year,gentype,axis,azimuth[deg],tilt[deg],battery,capacity[MW],latitude_county,longitude_county,geohash
877,CO,Alamosa,37.69418,-105.919807,633315,San Luis Valley Solar Ranch,2011,PV,single-axis,60.0,45.0,,30.4,37.481888,-105.877629,9wve62
878,CO,Alamosa,37.69455,-105.982552,919216,Hooper Solar,2015,PV,single-axis,0.0,0.0,,52.0,37.481888,-105.877629,9wve62
879,CO,Weld,40.083412,-104.74794,392593,SR Jenkins Ft Lupton,2016,PV,single-axis,180.0,45.0,,13.0,40.322426,-104.807009,9xkgmv
880,CO,El Paso,38.601803,-104.693848,266215,Clear Spring Ranch PV Project,2016,PV,single-axis,180.0,0.0,,10.0,38.877314,-104.75212,9wve62
881,CO,Larimer,40.864941,-105.012985,611223,"Bison Solar, LLC",2016,PV,single-axis,90.0,,,32.4,40.504402,-105.089155,9xkgmv
882,CO,Weld,40.229893,-105.031128,193358,SR Mavericks,2016,PV,single-axis,180.0,45.0,,6.5,40.322426,-104.807009,9xkgmv
883,CO,Las Animas,37.371609,-104.474258,862554,"San Isabel Solar, LLC",2016,PV,single-axis,90.0,,,30.0,37.192053,-104.501324,9wve62
884,CO,Arapahoe,39.686752,-104.013641,1446089,Titan Solar,2018,PV,single-axis,180.0,,,50.0,39.646582,-104.838574,9wve62
885,CO,El Paso,38.972313,-104.252785,869319,Grazing Yak Solar,2019,PV,single-axis,180.0,,,39.5,38.877314,-104.75212,9wve62
886,CO,El Paso,38.722862,-104.781746,31332,Carson Solar I,2007,PV,fixed-tilt,180.0,25.0,,1.5,38.877314,-104.75212,9wve62
887,CO,Adams,39.982697,-104.940987,32933,Brighton PV Solar Plant,2012,PV,fixed-tilt,180.0,25.0,,1.8,39.876949,-104.920943,9wve62
888,CO,Montrose,38.27248,-108.784233,21553,SMPA Solar 1 Community Solar,2012,PV,fixed-tilt,180.0,35.0,,1.0,38.481301,-107.922349,9wdr2q
889,CO,Garfield,39.522892,-107.813377,35845,WWRF Solar Plant,2009,PV,single-axis,90.0,,,1.3,39.507103,-107.549019,9x5w98
890,CO,Adams,39.792286,-104.437454,342547,"Victory Solar, LLC",2016,PV,single-axis,180.0,,,12.8,39.876949,-104.920943,9wve62
891,CO,Larimer,40.591194,-105.146339,37465,"RV CSU Power, LLC",2009,PV,fixed-tilt,180.0,25.0,,1.9,40.504402,-105.089155,9xkgmv
892,CO,Larimer,40.592789,-105.147514,65846,"RV CSU Power II, LLC",2010,PV,single-axis,180.0,25.0,,3.0,40.504402,-105.089155,9xkgmv
893,CO,Denver,39.902943,-104.659386,83625,City & County of Denver at Denver Int'l,2011,PV,fixed-tilt,180.0,25.0,,3.4,39.72486,-104.950033,9wve62
894,CO,Boulder,40.048271,-105.180466,24632,City of Boulder WWTP,2010,PV,fixed-tilt,180.0,30.0,,0.9,40.062992,-105.180215,9xkgmv
895,CO,Pueblo,38.31477,-104.573273,88454,CSU Pueblo,2008,PV,single-axis,180.0,20.0,,1.0,38.265773,-104.646976,9wve62
896,CO,Logan,40.63187,-103.195557,46615,Sterling PV 3,2014,PV,single-axis,0.0,0.0,,1.6,40.64034,-103.185977,9xkgmv
897,CO,Mesa,39.067604,-108.50927,32529,Mesa PV1,2014,PV,single-axis,135.0,,,1.6,39.092942,-108.546673,9x47er
898,CO,Garfield,39.525986,-107.695999,17419,"Eagle Springs Solar, LLC",2013,PV,single-axis,180.0,16.0,,1.0,39.507103,-107.549019,9x5w98
899,CO,Denver,39.898895,-104.665092,63268,Denver Intl Airport IV Solar,2014,PV,fixed-tilt,180.0,25.0,,1.5,39.72486,-104.950033,9wve62
900,CO,Garfield,39.412647,-107.158287,41125,Sunnyside Ranch Community Solar Array,2015,PV,fixed-tilt,180.0,35.0,,1.5,39.507103,-107.549019,9x5w98
901,CO,Denver,39.902088,-104.673431,68700,Airport 1 Solar (DIA),2009,PV,fixed-tilt,180.0,22.0,,1.5,39.72486,-104.950033,9wve62
902,CO,El Paso,38.774063,-104.745712,78572,"Pikes Peak Solar Garden 1, LLC (CSG)",2015,PV,single-axis,0.0,,,2.0,38.877314,-104.75212,9wve62
903,CO,Adams,39.786293,-104.586792,60588,"Adams Community Solar Garden III, LLC",2015,PV,single-axis,0.0,0.0,,1.2,39.876949,-104.920943,9wve62
904,CO,Weld,40.419888,-104.894371,139934,Valley View Solar,2015,PV,single-axis,180.0,45.0,,4.0,40.322426,-104.807009,9xkgmv
905,CO,Jefferson,39.859749,-105.151321,30455,"Jeffco Community Solar Gardens, LLC",2016,PV,single-axis,180.0,0.0,,1.2,39.72369,-105.130309,9wve62
906,CO,Weld,40.580223,-104.895325,116167,SR Skylark B,2016,PV,single-axis,180.0,45.0,,2.0,40.322426,-104.807009,9xkgmv
907,CO,Weld,40.231258,-104.787506,44352,Weld 1 Community Solar Array,2017,PV,single-axis,180.0,,,1.5,40.322426,-104.807009,9xkgmv
908,CO,Logan,40.613491,-103.150391,41687,Logan 1 Community Solar Array,2017,PV,single-axis,180.0,0.0,,1.7,40.64034,-103.185977,9xkgmv
909,CO,Conejos,37.190712,-105.984718,41143,Conejos 1 Community Solar Array,2017,PV,single-axis,0.0,0.0,,1.5,37.199613,-105.987323,9wve62
910,CO,Adams,39.784874,-104.585487,39604,CO LI (CSG) 1-Kamerra,2019,PV,single-axis,0.0,0.0,,1.5,39.876949,-104.920943,9wve62
911,CO,Adams,39.765621,-104.590569,45954,Xcel Adams 1 Community Solar Array,2017,PV,single-axis,0.0,,,1.8,39.876949,-104.920943,9wve62
912,CO,Weld,40.385834,-104.549599,54159,SR Kersey,2017,PV,single-axis,180.0,45.0,,3.5,40.322426,-104.807009,9xkgmv
913,CO,Larimer,40.500534,-105.132057,27570,Coyote Ridge Community Solar,2017,PV,single-axis,90.0,,,1.5,40.504402,-105.089155,9xkgmv
914,CO,Conejos,37.071095,-106.005203,11766,San Luis Solar Garden,2017,PV,single-axis,90.0,,,1.2,37.199613,-105.987323,9wve62
915,CO,Adams,39.75996,-104.620979,33957,Denver Metro Solar,2017,PV,single-axis,180.0,,,1.6,39.876949,-104.920943,9wve62
916,CO,Saguache,37.769577,-106.212517,64374,San Luis Valley Solar Array,2017,PV,single-axis,0.0,0.0,,2.7,37.925349,-106.006105,9wve62
917,CO,Baca,37.385521,-102.467346,112581,Vilas Solar Array,2017,PV,single-axis,0.0,0.0,,4.0,37.368105,-102.53204,9wve62
918,CO,Arapahoe,39.635506,-104.658478,86256,Quincy II Solar Garden,2018,PV,single-axis,0.0,0.0,,1.5,39.646582,-104.838574,9wve62
919,CO,Adams,39.761879,-104.460846,1033880,"Pioneer Solar (CO), LLC",2021,PV,single-axis,180.0,,,80.0,39.876949,-104.920943,9wve62
920,CO,Weld,40.426296,-104.643875,32851,"Oak Leaf Solar XXVII, LLC",2018,PV,single-axis,0.0,,,1.5,40.322426,-104.807009,9xkgmv
921,CO,Alamosa,37.457394,-105.88295,33878,"Oak Leaf Solar XXX, LLC (CSG)",2018,PV,single-axis,0.0,,,1.5,37.481888,-105.877629,9wve62
922,CO,Arapahoe,39.639172,-104.555794,23503,Oak Leaf Solar XXI (CSG),2018,PV,single-axis,180.0,,,1.5,39.646582,-104.838574,9wve62
923,CO,Mesa,39.145912,-108.319565,32288,"Oak Leaf Solar XXXI, LLC (CSG)",2018,PV,single-axis,0.0,,,1.5,39.092942,-108.546673,9x47er
924,CO,Arapahoe,39.640617,-104.555428,15386,"Oak Leaf Solar XXV, LLC (CSG)",2018,PV,single-axis,180.0,,,1.5,39.646582,-104.838574,9wve62
925,CO,Arapahoe,39.640167,-104.558403,33356,Quincy Solar,2021,PV,single-axis,180.0,,,1.5,39.646582,-104.838574,9wve62
926,CO,Weld,40.237854,-104.780052,31011,"Oak Leaf Solar XXVIII, LLC (CSG)",2019,PV,single-axis,180.0,,,1.5,40.322426,-104.807009,9xkgmv
927,CO,Adams,39.804352,-104.617111,74441,"Oak Leaf Solar XXIII, LLC (CSG)",2019,PV,single-axis,180.0,,,1.5,39.876949,-104.920943,9wve62
928,CO,El Paso,38.633263,-104.661964,817086,Palmer Solar,2020,PV,single-axis,180.0,,,60.0,38.877314,-104.75212,9wve62
929,CO,Weld,40.288265,-104.785011,40947,Gilcrest Solar,2018,PV,single-axis,180.0,,,1.5,40.322426,-104.807009,9xkgmv
930,CO,Mesa,39.047695,-108.418755,27287,Mesa (CSG) 2 Massicotte,2019,PV,fixed-tilt,180.0,30.0,,1.5,39.092942,-108.546673,9x47er
931,CO,Mesa,39.110489,-108.653259,32663,Mesa (CSG) 1 Murdock,2019,PV,single-axis,0.0,0.0,,1.5,39.092942,-108.546673,9x47er
932,CO,Grand,39.959938,-105.846909,21977,Tom Sifers Solar,2019,PV,single-axis,180.0,,,1.0,40.051143,-105.978501,9x5w98
933,CO,Jackson,40.812771,-106.289276,21593,Whiskey Hill Solar,2019,PV,single-axis,180.0,,,1.0,40.690192,-106.295485,9xkgmv
934,CO,Adams,39.776794,-104.587166,35301,Mtn. Solar 1,2019,PV,single-axis,0.0,0.0,,1.5,39.876949,-104.920943,9wve62
935,CO,Adams,39.767445,-104.589653,36949,Mtn. Solar 2,2019,PV,single-axis,0.0,0.0,,1.5,39.876949,-104.920943,9wve62
936,CO,Morgan,40.280243,-103.617958,33620,Mtn. Solar 3 (CSG),2020,PV,single-axis,0.0,0.0,,1.5,40.254229,-103.789071,9xkgmv
937,CO,Weld,40.387657,-104.55098,62550,SR Kersey II,2019,PV,single-axis,60.0,,,1.0,40.322426,-104.807009,9xkgmv
938,CO,Chaffee,38.53648,-106.076973,30876,"Oak Leaf Solar XXXIII, LLC (Lantz)",2020,PV,single-axis,180.0,52.0,,3.0,38.676811,-106.085131,9wve62
939,CO,Weld,40.228275,-104.775108,34405,"Platteville Solar (CSG), LLC",2020,PV,single-axis,180.0,52.0,,1.3,40.322426,-104.807009,9xkgmv
940,CO,Weld,40.456177,-104.579491,41573,"Alden Solar (CSG), LLC",2020,PV,single-axis,0.0,52.0,,1.6,40.322426,-104.807009,9xkgmv
941,CO,Rio Grande,37.571861,-106.099785,42773,"Monte Vista Solar 2 (CSG), LLC",2020,PV,single-axis,180.0,52.0,,1.6,37.61185,-106.242067,9wve62
942,CO,Fremont,38.465443,-105.213402,33999,"Fremont CO 1, LLC",2020,PV,single-axis,180.0,52.0,,1.8,38.426941,-105.214303,9wve62
943,CO,Boulder,40.122749,-105.129799,18000,Jack's Solar Garden,2020,PV,single-axis,180.0,45.0,,1.0,40.062992,-105.180215,9xkgmv
944,CO,Alamosa,37.393787,-105.90696,42564,Rock Creek 2 (CSG),2020,PV,fixed-tilt,180.0,52.0,,1.6,37.481888,-105.877629,9wve62
945,CO,Alamosa,37.452404,-105.860413,41696,Alamosa Solar South (CSG),2021,PV,single-axis,180.0,52.0,,1.6,37.481888,-105.877629,9wve62
946,CO,Crowley,38.210049,-103.745895,41520,"NSE Camber BH (CSG) 2, LLC",2021,PV,single-axis,180.0,52.0,,2.0,38.193783,-103.856387,9wve62
947,CO,Weld,40.31736,-104.771873,97071,Gilcrest V (CSG),2021,PV,single-axis,180.0,0.0,,4.8,40.322426,-104.807009,9xkgmv
948,CO,Denver,39.897465,-104.665642,109379,"Oak Leaf Solar XVIII, LLC",2021,PV,single-axis,90.0,50.0,,9.0,39.72486,-104.950033,9wve62
949,CO,Adams,39.75222,-104.667717,31606,Venture 1-1A (CSG),2021,PV,single-axis,0.0,52.0,,1.5,39.876949,-104.920943,9wve62
950,CO,Pitkin,39.246071,-106.875313,87183,Pitkin County Solar,2021,PV,single-axis,180.0,,,5.0,39.231757,-106.908716,9x5w98
951,CO,Jefferson,39.727795,-105.113144,31427,Mtn. Solar 4 (CSG),2021,PV,fixed-tilt,0.0,52.0,,1.5,39.72369,-105.130309,9wve62
952,CO,Adams,39.752213,-104.665558,31828,Venture 2,2021,PV,single-axis,0.0,52.0,,1.5,39.876949,-104.920943,9wve62
953,CO,Adams,39.750187,-104.667717,32215,Venture 3-1C,2021,PV,single-axis,0.0,52.0,,1.5,39.876949,-104.920943,9wve62
954,CO,Adams,39.750282,-104.665634,31491,Venture 4-1D,2021,PV,single-axis,0.0,52.0,,1.5,39.876949,-104.920943,9wve62
955,CO,Chaffee,38.81525,-106.110489,56303,Trout Creek Solar,2019,PV,single-axis,180.0,0.0,,2.0,38.676811,-106.085131,9wve62
956,CO,Alamosa,37.689068,-105.876221,246044,SunE Alamosa,2007,PV,"dual-axis,fixed-tilt,single-axis",180.0,20.0,,6.9,37.481888,-105.877629,9wve62
957,CO,Denver,39.900921,-104.659866,32756,"Oak Leaf Solar XXVI, LLC",2019,PV,single-axis,180.0,,,1.5,39.72486,-104.950033,9wve62
958,CO,Weld,40.576878,-104.896072,55863,Skylark,2015,PV,single-axis,180.0,45.0,,4.0,40.322426,-104.807009,9xkgmv
959,CO,Boulder,39.982059,-105.061172,41595,"Lafayette Horizon Solar (CSG), LLC",2019,PV,single-axis,180.0,,,1.6,40.062992,-105.180215,9xkgmv
960,CO,Boulder,40.092033,-105.191246,128698,IBM Solar,2019,PV,single-axis,180.0,52.0,,8.1,40.062992,-105.180215,9xkgmv
961,CO,Weld,40.181145,-104.690155,451193,SR Platte Solar Farm,2017,PV,single-axis,180.0,45.0,,16.0,40.322426,-104.807009,9xkgmv
962,CO,Weld,40.184376,-104.693901,144273,SR Rattlesnake,2020,PV,single-axis,0.0,,,6.0,40.322426,-104.807009,9xkgmv
963,CO,Adams,39.787411,-104.586067,36898,"Adams Community Solar Garden, LLC",2015,PV,single-axis,0.0,0.0,,1.2,39.876949,-104.920943,9wve62
964,CO,Logan,40.666161,-103.131714,31919,Riverview Solar,2019,PV,single-axis,135.0,0.0,,1.5,40.64034,-103.185977,9xkgmv
965,CO,Denver,39.838184,-104.672813,39824,Denver Int Airport,2008,PV,single-axis,90.0,,,1.9,39.72486,-104.950033,9wve62
966,CO,Denver,39.902016,-104.665054,100325,DIA 8,2022,PV,single-axis,180.0,52.0,,4.5,39.72486,-104.950033,9wve62
967,CO,Adams,39.789177,-104.592346,149385,Imboden Solar Garden,2018,PV,single-axis,0.0,0.0,,3.0,39.876949,-104.920943,9wve62
968,CO,Adams,39.789085,-104.586166,77805,Xcel Adams 2 Community Solar Array,2017,PV,single-axis,0.0,,,1.5,39.876949,-104.920943,9wve62
969,CO,Weld,40.5788,-104.896744,23770,SR Skylark C,2017,PV,single-axis,60.0,,,1.1,40.322426,-104.807009,9xkgmv
970,CO,Weld,40.228184,-104.777763,42829,"Pivot Solar 4, LLC (CSG)",2022,PV,single-axis,180.0,0.0,,2.0,40.322426,-104.807009,9xkgmv
971,CO,Weld,40.24041,-104.770874,38571,"Pivot Solar 8, LLC (CSG)",2021,PV,single-axis,180.0,0.0,,2.0,40.322426,-104.807009,9xkgmv
972,CO,Arapahoe,39.63633,-104.64621,35183,Arapahoe 3 Community Solar Array,2017,PV,single-axis,0.0,0.0,,1.8,39.646582,-104.838574,9wve62
973,CO,Arapahoe,39.650616,-104.533142,33360,"Oak Leaf Solar XXII, LLC (CSG)",2019,PV,single-axis,180.0,,,1.5,39.646582,-104.838574,9wve62
974,CO,Arapahoe,39.654045,-104.531181,70286,"Oak Leaf Solar XXIV, LLC (CSG)",2019,PV,single-axis,180.0,,,1.5,39.646582,-104.838574,9wve62
975,CO,Pueblo,38.170128,-104.522804,6745897,Sun Mountain Solar 1,2021,PV,single-axis,180.0,,,200.0,38.265773,-104.646976,9wve62
976,CO,Garfield,39.523075,-107.81604,33374,Oak Leaf Solar XXXII (CSG),2019,PV,single-axis,180.0,52.0,,1.5,39.507103,-107.549019,9x5w98
977,CO,Garfield,39.521717,-107.815651,30367,"Pivot Solar 7, LLC (CSG)",2022,PV,single-axis,180.0,0.0,,2.0,39.507103,-107.549019,9x5w98
978,CO,Larimer,40.843323,-105.015205,542747,Rawhide Prairie Solar Hybrid,2021,PV,single-axis,0.0,60.0,batteries,22.0,40.504402,-105.089155,9xkgmv
979,CO,Pueblo,38.173016,-104.382111,5223814,Thunder Wolf Energy Center Hybrid,2022,PV,single-axis,180.0,52.0,batteries,248.0,38.265773,-104.646976,9wve62
980,CO,Logan,40.615154,-103.233932,10814,"NSE Camber Solar PS11, LLC (CSG)",2021,PV,single-axis,180.0,0.0,,2.0,40.64034,-103.185977,9xkgmv
981,CO,Logan,40.614151,-103.233887,10320,"Mtn Solar 6, LLC (CSG)",2022,PV,single-axis,180.0,0.0,,2.0,40.64034,-103.185977,9xkgmv
982,CO,Logan,40.612041,-103.233627,49210,"Pivot Solar 12, LLC (CSG)",2020,PV,single-axis,180.0,0.0,,1.0,40.64034,-103.185977,9xkgmv
983,CO,Logan,40.615818,-103.156525,140743,"NSE Camber Solar PS13, LLC (CSG)",2022,PV,single-axis,180.0,0.0,,2.0,40.64034,-103.185977,9xkgmv
984,CO,Weld,40.258465,-104.824905,35236,"NSE Camber Solar PS6, LLC CSG",2022,PV,single-axis,180.0,0.0,,2.0,40.322426,-104.807009,9xkgmv
985,CO,Weld,40.248791,-104.840897,56385,"NSE Camber Solar PS5, LLC (CSG)",2022,PV,single-axis,180.0,0.0,,2.0,40.322426,-104.807009,9xkgmv
986,CO,Garfield,39.414764,-108.08931,13507,"Pivot Solar 1, LLC (CSG)",2022,PV,fixed-tilt,180.0,0.0,,1.0,39.507103,-107.549019,9x47er
987,CO,Garfield,39.413769,-108.089851,28730,"Pivot Solar 3, LLC (CSG)",2022,PV,single-axis,180.0,0.0,,2.0,39.507103,-107.549019,9x47er
988,CO,Morgan,40.266937,-103.657806,37092,"Pivot Solar 14, LLC (CSG)",2022,PV,single-axis,180.0,0.0,,2.0,40.254229,-103.789071,9xkgmv
989,CO,Morgan,40.266926,-103.65551,37423,"Pivot Solar 2, LLC (CSG)",2022,PV,single-axis,180.0,0.0,,2.0,40.254229,-103.789071,9xkgmv
990,CO,Morgan,40.266968,-103.653778,16262,"Pivot Solar 15, LLC (CSG)",2022,PV,single-axis,180.0,0.0,,1.0,40.254229,-103.789071,9xkgmv
991,CO,Montezuma,37.361,-108.524567,43267,"Cortez Solar 1, LLC",2023,PV,fixed-tilt,180.0,52.0,,2.2,37.371913,-108.554458,9we1bp
992,CO,Montezuma,37.303806,-108.579437,50213,"Cortez Solar 3, LLC",2023,PV,single-axis,90.0,60.0,,2.0,37.371913,-108.554458,9we1bp
993,CO,Montezuma,37.376373,-108.615425,127377,"Cortez Solar 2, LLC",2023,PV,single-axis,180.0,60.0,,5.0,37.371913,-108.554458,9we1bp
994,CO,Garfield,39.465908,-107.229691,78503,"Ameresco HCE Solar, LLC",2023,PV,single-axis,0.0,20.0,batteries,4.5,39.507103,-107.549019,9x5w98
995,CO,El Paso,38.672665,-104.612015,5232720,Pike Solar Hybrid,2023,PV,single-axis,180.0,,,175.0,38.877314,-104.75212,9wve62
996,CO,Arapahoe,39.62785,-104.466438,1719303,"Hunter Solar, LLC (CO)",2023,PV,single-axis,90.0,,,75.0,39.646582,-104.838574,9wve62
997,CO,Weld,40.230106,-104.799278,99859,Vasquez V CSG,2021,PV,single-axis,180.0,0.0,,4.0,40.322426,-104.807009,9xkgmv
998,CO,Weld,40.291222,-104.805321,43181,Gilcrest Sun CSG,2021,PV,single-axis,180.0,0.0,,1.8,40.322426,-104.807009,9xkgmv
999,CO,Montrose,38.66394,-107.997406,157113,"Ash Mesa Solar, LLC",2022,PV,single-axis,180.0,52.0,,7.8,38.481301,-107.922349,9wdr2q
1000,CO,Adams,39.786793,-104.591026,34757,Oak Leaf - CSG Portfolio (OL 37),2020,PV,single-axis,180.0,0.0,,1.5,39.876949,-104.920943,9wve62
1001,CO,Adams,39.784389,-104.592239,71141,Oak Leaf - CSG Portfolio (OL 38),2021,PV,single-axis,180.0,0.0,,1.5,39.876949,-104.920943,9wve62
1002,CO,Moffat,40.512318,-107.500549,63812,East Victory Way Solar,2023,PV,dual-axis,180.0,,,4.0,40.51606,-107.613977,9x5w98
1003,CO,Pueblo,38.174881,-104.630692,233927,CSWIND America Inc.,2023,PV,single-axis,180.0,52.0,,12.3,38.265773,-104.646976,9wve62
1004,CO,Logan,40.66745,-103.205673,100495,"CBEP Solar 1, LLC",2023,PV,single-axis,180.0,60.0,,5.0,40.64034,-103.185977,9xkgmv
1005,CO,Weld,40.317932,-104.833847,82193,"CBEP Solar 4, LLC",2023,PV,single-axis,180.0,60.0,,4.0,40.322426,-104.807009,9xkgmv
1006,CO,Weld,40.336285,-104.884323,201706,"CBEP Solar 5, LLC",2023,PV,single-axis,180.0,60.0,,5.0,40.322426,-104.807009,9xkgmv
1007,CO,Arapahoe,39.727383,-104.770004,63554,Pivot Solar 9,2024,PV,"fixed-tilt,single-axis",180.0,0.0,,1.7,39.646582,-104.838574,9wve62
1008,CO,Arapahoe,39.730347,-104.767876,110183,Pivot Solar 10,2024,PV,single-axis,180.0,0.0,,1.7,39.646582,-104.838574,9wve62
1009,CO,Pueblo,38.324463,-104.404037,6220550,Neptune Energy Center Hybrid,2020,PV,single-axis,180.0,52.0,batteries,325.0,38.265773,-104.646976,9wve62
1010,CO,Denver,39.808384,-104.782219,20265,Panasonic Carport Solar Hybrid,2017,PV,fixed-tilt,180.0,7.0,batteries,1.3,39.72486,-104.950033,9wve62
1011,CO,Adams,39.88306,-104.979752,11017,Amazon Denver DEN3,2019,PV,fixed-tilt,180.0,5.0,,4.6,39.876949,-104.920943,9wve62
1012,CO,Adams,39.745888,-104.724258,18185,Amazon DEN2 Solar Project,2019,PV,single-axis,183.0,10.0,,1.2,39.876949,-104.920943,9wve62
1013,CO,Adams,39.826149,-104.973793,13724,TruStile Doors - Denver,2021,PV,fixed-tilt,180.0,10.0,,1.2,39.876949,-104.920943,9wve62
1014,MT,Cascade,47.547642,-111.249977,89193,"Black Eagle Solar, LLC",2017,PV,single-axis,90.0,45.0,,3.0,47.491558,-111.306586,c82vu4
1015,MT,Sweet Grass,45.704082,-109.565346,59329,"River Bend Solar, LLC",2017,PV,single-axis,90.0,45.0,,2.0,45.829391,-109.91651,c82vu4
1016,MT,Big Horn,45.728031,-107.635742,107401,"South Mills Solar, LLC",2017,PV,single-axis,90.0,45.0,,3.0,45.568552,-107.499673,c8h5zm
1017,MT,Lewis and Clark,46.696438,-112.065804,83896,"Green Meadow Solar, LLC",2017,PV,single-axis,90.0,45.0,,3.0,46.646621,-112.019644,c2r8x7
1018,MT,Golden Valley,46.291653,-108.934959,65395,"Magpie Solar, LLC",2017,PV,single-axis,90.0,45.0,,3.0,46.297881,-109.120778,c8h5zm
1019,MT,Lewis and Clark,46.807777,-112.25132,95400,"Great Divide Solar, LLC",2017,PV,single-axis,90.0,45.0,,3.0,46.646621,-112.019644,c2r8x7
1020,MT,Yellowstone,45.876106,-108.655159,1645649,MTSUN,2020,PV,single-axis,90.0,52.0,,80.0,45.789945,-108.546051,c8h5zm
1021,MT,Beaverhead,45.232483,-112.746506,1719419,Apex Solar,2015,PV,single-axis,180.0,,,80.0,45.225028,-112.693549,c2r8x7
1022,NM,Otero,32.977493,-105.972214,182224,Otero Solar,2013,PV,fixed-tilt,180.0,25.0,,7.5,32.778517,-106.000317,9w1zzg
1023,NM,McKinley,35.523758,-108.772766,130601,City of Gallup Solar,2018,PV,single-axis,180.0,0.0,,8.0,35.513228,-108.634281,9w1zzg
1024,NM,Torrance,35.017532,-106.10096,1203703,Britton Solar Energy Center,2019,PV,single-axis,180.0,0.0,,50.0,34.870562,-106.1027,9we1bp
1025,NM,Valencia,34.83284,-106.772224,154117,Los Lunas Solar Energy Center,2013,PV,fixed-tilt,180.0,25.0,,7.0,34.755709,-106.722815,9wdb95
1026,NM,Dona Ana,32.628994,-107.259163,119289,"Hatch Solar Energy Center I, LLC",2011,PV,dual-axis,180.0,,,5.0,32.24837,-106.728836,9w1zzg
1027,NM,Dona Ana,31.803112,-106.67038,681807,Roadrunner Solar,2011,PV,single-axis,90.0,45.0,,20.2,32.24837,-106.728836,9w1zzg
1028,NM,Colfax,36.468452,-104.635071,912546,Cimarron Solar Facility,2010,PV,fixed-tilt,180.0,25.0,,30.6,36.698075,-104.656615,9wve62
1029,NM,Luna,32.571449,-107.486824,1780533,Macho Springs,2014,PV,single-axis,90.0,,,52.2,32.223031,-107.741875,9w1zzg
1030,NM,Valencia,34.809734,-106.51709,304913,Meadow Lake Solar Energy Center,2015,PV,single-axis,180.0,25.0,,9.1,34.755709,-106.722815,9wdb95
1031,NM,Sandoval,35.283375,-106.812073,160031,Sandoval Solar Energy Center,2014,PV,single-axis,180.0,25.0,,6.1,35.319674,-106.649224,9wdb95
1032,NM,Cibola,35.255798,-107.248459,223799,Cibola,2015,PV,single-axis,180.0,25.0,,7.6,35.107009,-107.818849,9wdb95
1033,NM,Dona Ana,32.247932,-106.911339,498054,"SunE EPE2, LLC",2012,PV,single-axis,180.0,38.0,,12.0,32.24837,-106.728836,9w1zzg
1034,NM,Otero,32.034817,-106.338028,544545,"SunE EPE1, LLC",2012,PV,single-axis,180.0,38.0,,10.0,32.778517,-106.000317,9w1zzg
1035,NM,Valencia,34.74646,-106.654236,151657,Manzano Solar,2013,PV,fixed-tilt,180.0,25.0,,8.0,34.755709,-106.722815,9wdb95
1036,NM,Bernalillo,34.985973,-106.730438,257335,South Valley Solar Energy Center,2015,PV,single-axis,180.0,0.0,,10.0,35.109462,-106.617779,9wdb95
1037,NM,Valencia,34.637802,-106.700844,240758,Rio Communities Solar Energy Center,2015,PV,single-axis,180.0,0.0,,10.0,34.755709,-106.722815,9w1zzg
1038,NM,Bernalillo,35.012444,-106.861137,276626,Santolina Solar Energy Center,2015,PV,single-axis,180.0,0.0,,10.5,35.109462,-106.617779,9wdb95
1039,NM,Santa Fe,35.56181,-106.084663,227729,Santa Fe Solar Energy Center,2015,PV,single-axis,180.0,0.0,,9.5,35.632632,-106.004765,9we1bp
1040,NM,Chaves,33.44297,-104.43956,2022773,"Chaves Solar, LLC",2016,PV,single-axis,180.0,60.0,,70.0,33.365668,-104.514733,9w1zzg
1041,NM,Chaves,33.455147,-104.459877,1911686,"Roswell Solar, LLC",2016,PV,single-axis,180.0,60.0,,70.0,33.365668,-104.514733,9w1zzg
1042,NM,Luna,32.569775,-107.468254,662560,Alta Luna,2017,PV,single-axis,90.0,,,28.1,32.223031,-107.741875,9w1zzg
1043,NM,Valencia,34.833721,-106.781906,234111,Facebook 1 Solar Energy Center,2017,PV,single-axis,180.0,0.0,,10.0,34.755709,-106.722815,9wdb95
1044,NM,Bernalillo,35.079151,-106.864952,238517,Facebook 2 Solar Energy Center,2018,PV,single-axis,180.0,0.0,,10.0,35.109462,-106.617779,9wdb95
1045,NM,Bernalillo,35.075382,-106.864677,238596,Facebook 3 Solar Energy Center,2018,PV,single-axis,180.0,0.0,,10.0,35.109462,-106.617779,9wdb95
1046,NM,Eddy,32.345093,-104.235176,286804,SPS5 Hopi,2011,PV,single-axis,180.0,0.0,,9.9,32.538156,-104.288595,9w1zzg
1047,NM,Luna,32.168644,-107.75563,201597,Deming Solar Energy Center,2013,PV,fixed-tilt,180.0,25.0,,9.0,32.223031,-107.741875,9w1zzg
1048,NM,Otero,32.921032,-106.073647,129140,Holloman Solar Facility,2018,PV,single-axis,180.0,0.0,,5.0,32.778517,-106.000317,9w1zzg
1049,NM,Valencia,34.74107,-106.657433,234691,Vista Solar Energy Center,2019,PV,single-axis,180.0,0.0,,10.0,34.755709,-106.722815,9wdb95
1050,NM,Valencia,34.692097,-106.687088,223254,Rio De Oro Solar Energy Center,2019,PV,single-axis,180.0,0.0,,10.0,34.755709,-106.722815,9w1zzg
1051,NM,San Miguel,35.632969,-105.176514,221698,San Miguel I Solar Energy Center,2019,PV,single-axis,180.0,0.0,,10.0,35.576344,-105.307874,9we1bp
