Substation ID,Substation Name,Alias,Status,Owner,Map Owner,Map Part,Engineering ID,12kV T 32kV,110kV To 161kV,Highest_kV,Postal City,County,Zip Code,State,Comments,33kV To 92kV,220kV To 287kV,345kV To 500kV
"SS0975","El Peco"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Madera","Madera","93637","CA"," ","YES","",""
"SS0976","Gregg"," ","Operational","PG&E","PG&E","M"," ","","","220kV to 287kV","Madera","Madera","93636","CA"," ","","YES",""
"SS0977","Madera"," ","Operational","Other","Other","M"," ","","","33kV to 92kV","Madera","Madera","93637","CA"," ","YES","",""
"SS0978","Newhall"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Firebaugh","Madera","93622","CA"," ","","",""
"SS0979","Oakhurst"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Oakhurst","Madera","93644","CA"," ","","",""
"SS0983","Sharon"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Chowchilla","Madera","93610","CA"," ","","",""
"SS0984","Storey"," ","Operational","PG&E","PG&E","M"," ","","","220kV to 287kV","Madera","Madera","93638","CA"," ","","YES",""
"SS0986","Norby Lumber Co Inc.","YANCY","Operational","Other","Other","M"," ","","","33kV to 92kV","Madera","Madera","93636","CA"," ","YES","",""
"SS0987","Yanke (North Fork)"," ","Operational","Other","Other","M"," ","","","33kV to 92kV","North Fork","Madera","93643","CA"," ","YES","",""
"SS0990","Hamilton Wetlands"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Novato","Marin","94949","CA"," ","","",""
"SS0991","Alto"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Mill Valley","Marin","94941","CA"," ","YES","",""
"SS0992","Bolinas"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Bolinas","Marin","94924","CA"," ","YES","",""
"SS0993","Greenbrae"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Greenbrae","Marin","94904","CA"," ","YES","",""
"SS0994","Ignacio"," ","Operational","PG&E","PG&E","M"," ","","YES","220kV to 287kV","Novato","Marin","94945","CA"," ","YES","YES",""
"SS0995","Las Gallinas"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","San Rafael","Marin","94903","CA"," ","","",""
"SS0996","Novato"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Novato","Marin","94945","CA"," ","YES","",""
"SS0997","Olema"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Nicasio","Marin","94946","CA"," ","YES","",""
"SS0998","San Rafael"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","San Rafael","Marin","94901","CA"," ","YES","",""
"SS0999","Sausalito"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Sausalito","Marin","94965","CA"," ","","",""
"SS1000","Stafford"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Novato","Marin","94945","CA"," ","YES","",""
"SS1001","Tocaloma"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Nicasio","Marin","94946","CA"," ","YES","",""
"SS1002","Woodacre"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Woodacre","Marin","94973","CA"," ","YES","",""
"SS1004","Bear Valley"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Mariposa","Mariposa","95338","CA"," ","YES","",""
"SS1006","Indian Flat"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","El Portal","Mariposa","95318","CA"," ","YES","",""
"SS1009","Big River"," ","Operational","PG&E","PG&E","U"," ","","","33kV to 92kV","Mendocino","Mendocino","95460","CA"," ","YES","",""
"SS1010","Calpella"," ","Operational","PG&E","PG&E","U"," ","","YES","110kV to 161kV","Ukiah","Mendocino","95482","CA"," ","","",""
"SS1011","Covelo"," ","Operational","PG&E","PG&E","U"," ","","","33kV to 92kV","Covelo","Mendocino","95428","CA"," ","YES","",""
"SS1012","Elk"," ","Operational","PG&E","PG&E","U"," ","","","33kV to 92kV","Elk","Mendocino","95432","CA"," ","YES","",""
"SS1013","Fort Bragg"," ","Operational","PG&E","PG&E","U"," ","","","33kV to 92kV","Fort Bragg","Mendocino","95437","CA"," ","YES","",""
"SS1014","Garcia"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Point Arena","Mendocino","95468","CA"," ","YES","",""
"SS1015","Gualala"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Gualala","Mendocino","95445","CA"," ","YES","",""
"SS1016","Hopland"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Hopland","Mendocino","95449","CA"," ","YES","",""
"SS1017","Laytonville"," ","Operational","PG&E","PG&E","U"," ","","","33kV to 92kV","Laytonville","Mendocino","95454","CA"," ","YES","",""
"SS1018","Masonite"," ","Operational","Other","Other","U"," ","","","33kV to 92kV","Ukiah","Mendocino","95482","CA"," ","YES","",""
"SS1019","Mendocino"," ","Operational","PG&E","PG&E","U"," ","","YES","110kV to 161kV","Redwood Valley","Mendocino","95470","CA"," ","YES","",""
"SS1020","Philo"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Philo","Mendocino","95466","CA"," ","YES","",""
"SS1022","Point Arena"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Point Arena","Mendocino","95468","CA"," ","YES","",""
"SS1023","Ukiah"," ","Operational","PG&E","PG&E","U"," ","","YES","110kV to 161kV","Ukiah","Mendocino","95482","CA"," ","","",""
"SS1025","Arburua"," ","Operational","Other","Other","M"," ","","","33kV to 92kV","Los Banos","Merced","93635","CA"," ","YES","",""
"SS1026","Gallo"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Livingston","Merced","95334","CA"," ","","",""
"SS1027","Ge3"," ","Operational","Other","Other","M"," ","","","220kV to 287kV","Los Banos","Merced","93635","CA"," ","","YES",""
"SS1028","Mercy Springs"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Los Banos","Merced","93635","CA"," ","YES","",""
"SS1030","Castle"," ","Operational","Other","Other","M"," ","","YES","110kV to 161kV","Atwater","Merced","95301","CA"," ","","",""
"SS1031","Atwater"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Atwater","Merced","95301","CA"," ","","",""
"SS1032","Canal"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Los Banos","Merced","93635","CA"," ","YES","",""
"SS1033","Sjve El Nido"," ","Operational","Other","Other","M"," ","","","33kV to 92kV","Merced","Merced","95341","CA"," ","YES","",""
"SS1034","Cressey"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Winton","Merced","95388","CA"," ","","",""
"SS1035","International Turbine Research"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Los Banos","Merced","93635","CA"," ","","",""
"SS1036","Dos Amigos"," ","Operational","Other","Other","M"," ","","","220kV to 287kV","Los Banos","Merced","93635","CA"," ","","YES",""
"SS1037","Dos Palos"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Dos Palos","Merced","93620","CA"," ","YES","",""
"SS1038","El Capitan"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Merced","Merced","95348","CA"," ","","",""
"SS1039","El Nido"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","El Nido","Merced","95317","CA"," ","YES","",""
"SS1040","Gustine"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Gustine","Merced","95322","CA"," ","YES","",""
"SS1041","Le Grand"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Le Grand","Merced","95333","CA"," ","","",""
"SS1042","Livingston"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Livingston","Merced","95334","CA"," ","YES","",""
"SS1043","Merced"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Merced","Merced","95341","CA"," ","YES","",""
"SS1044","Merced Falls"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Snelling","Merced","95369","CA"," ","YES","",""
"SS1045","Ortiga"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Los Banos","Merced","93635","CA"," ","YES","",""
"SS1046","Pioneer"," ","Operational","Other","Other","M"," ","","YES","110kV to 161kV","Livingston","Merced","95334","CA"," ","","",""
"SS1047","Santa Nella"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Los Banos","Merced","93635","CA"," ","YES","",""
"SS1048","Santa Rita"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Dos Palos","Merced","93620","CA"," ","YES","",""
"SS1049","Wilson"," ","Operational","PG&E","PG&E","M"," ","","YES","220kV to 287kV","Merced","Merced","95340","CA"," ","YES","YES",""
"SS1050","Los Banos"," ","Operational","PG&E","PG&E","M","LBS","","YES","345kV to 500kV","Los Banos","Merced","93635","CA"," ","YES","YES","YES"
"SS1053","Clear Lake"," ","Operational","PCORP","PCORP","U"," ","","","33kV to 92kV","Davis Creek","Modoc","96108","CA"," ","YES","",""
"SS1054","Warner"," ","Operational","Other","Other","U"," ","","","220kV to 287kV","Alturas","Modoc","96101","CA"," ","YES","YES",""
"SS1055","Adin"," ","Operational","Other","Other","U"," ","","","33kV to 92kV","Lookout","Modoc","96054","CA"," ","YES","",""
"SS1056","Cedarville"," ","Operational","Other","Other","U"," ","","","33kV to 92kV","Cedarville","Modoc","96104","CA"," ","YES","",""
"SS1057","Davis Creek"," ","Operational","Other","Other","U"," ","","","33kV to 92kV","Davis Creek","Modoc","96108","CA"," ","YES","",""
"SS1058","Eagleville"," ","Operational","Other","Other","U"," ","","","33kV to 92kV","Cedarville","Modoc","96104","CA"," ","YES","",""
"SS1059","Ft. Bidwell"," ","Operational","Other","Other","U"," ","","","33kV to 92kV","Fort Bidwell","Modoc","96112","CA"," ","YES","",""
"SS1060","Likely"," ","Operational","Other","Other","U"," ","","","33kV to 92kV","Alturas","Modoc","96101","CA"," ","YES","",""
"SS1061","Lookout"," ","Operational","Other","Other","U"," ","","","33kV to 92kV","Lookout","Modoc","96054","CA"," ","YES","",""
"SS1062","Alturas"," ","Operational","PCORP","PCORP","U"," ","","YES","110kV to 161kV","Alturas","Modoc","96101","CA"," ","","",""
"SS1063","Canby 2","CANBY 2","Operational","Other","Other","U"," ","","","33kV to 92kV","Canby","Modoc","96015","CA"," ","YES","",""
"SS1064","Goose Lake"," ","Operational","Other","Other","U"," ","","","33kV to 92kV","Alturas","Modoc","96101","CA"," ","YES","",""
"SS1065","Newell"," ","Operational","PCORP","PCORP","U"," ","","","33kV to 92kV","Tulelake","Modoc","96134","CA"," ","YES","",""
"SS1066","Perez"," ","Operational","PCORP","PCORP","U"," ","","","33kV to 92kV","Canby","Modoc","96015","CA"," ","YES","",""
"SS1067","Tulelake"," ","Operational","PCORP","PCORP","U"," ","","","33kV to 92kV","Tulelake","Siskiyou","96134","CA"," ","YES","",""
"SS1068","Casa Diablo"," ","Operational","SCE","SCE","M"," ","","YES","110kV to 161kV","Mammoth Lakes","Mono","93546","CA"," ","YES","",""
"SS1070","Lee Vining"," ","Operational","SCE","SCE","M"," ","","YES","110kV to 161kV","Lee Vining","Mono","93541","CA"," ","YES","",""
"SS1071","Lundy"," ","Operational","SCE","SCE","M"," ","","","33kV to 92kV","Lee Vining","Mono","93541","CA"," ","YES","",""
"SS1075","Sherwin"," ","Operational","SCE","SCE","M"," ","","YES","110kV to 161kV","Bishop","Mono","93514","CA"," ","YES","",""
"SS1076","Zack"," ","Operational","SCE","SCE","M"," ","","","33kV to 92kV","Bishop","Mono","93514","CA"," ","YES","",""
"SS1077","Texaco"," ","Operational","PG&E","PG&E","L"," ","","","33kV to 92kV","San Ardo","Monterey","93450","CA"," ","YES","",""
"SS1078","Basic Vegetable"," ","Operational","Other","Other","L"," ","","","33kV to 92kV","King City","Monterey","93930","CA"," ","YES","",""
"SS1079","Boronda"," ","Operational","PG&E","PG&E","L"," ","","YES","110kV to 161kV","Salinas","Monterey","93907","CA"," ","YES","",""
"SS1080","Buena Vista"," ","Operational","PG&E","PG&E","L"," ","","","33kV to 92kV","Salinas","Monterey","93901","CA"," ","YES","",""
"SS1081","Camphora"," ","Operational","PG&E","PG&E","L"," ","","","33kV to 92kV","Soledad","Monterey","93960","CA"," ","YES","",""
"SS1082","Castroville"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Castroville","Monterey","95012","CA"," ","YES","",""
"SS1083","Chualar"," ","Operational","PG&E","PG&E","L"," ","","","33kV to 92kV","Salinas","Monterey","93908","CA"," ","YES","",""
"SS1084","Coburn"," ","Operational","PG&E","PG&E","L"," ","","","220kV to 287kV","King City","Monterey","93930","CA"," ","YES","YES",""
"SS1085","Del Monte"," ","Operational","PG&E","PG&E","L"," ","","YES","110kV to 161kV","Monterey","Monterey","93940","CA"," ","YES","",""
"SS1087","Edward Pike Co."," ","Operational","PG&E","PG&E","L"," ","","","33kV to 92kV","Salinas","Monterey","93908","CA"," ","YES","",""
"SS1088","Fort Ord"," ","Operational","PG&E","PG&E","L"," ","","YES","110kV to 161kV","Seaside","Monterey","93955","CA"," ","","",""
"SS1089","Gabilan"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Salinas","Monterey","93906","CA"," ","YES","",""
"SS1090","Gonzales"," ","Operational","PG&E","PG&E","L"," ","","","33kV to 92kV","Gonzales","Monterey","93926","CA"," ","YES","",""
"SS1091","Hatton"," ","Operational","PG&E","PG&E","L"," ","","","33kV to 92kV","Carmel","Monterey","93923","CA"," ","YES","",""
"SS1092","Industrial Acres"," ","Operational","PG&E","PG&E","L"," ","","","33kV to 92kV","Salinas","Monterey","93901","CA"," ","YES","",""
"SS1093","Jolon"," ","Operational","PG&E","PG&E","L"," ","","","33kV to 92kV","King City","Monterey","93930","CA"," ","YES","",""
"SS1095","Lagunitas"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Salinas","Monterey","93908","CA"," ","YES","",""
"SS1096","Laureles"," ","Operational","PG&E","PG&E","L"," ","","","33kV to 92kV","Carmel Valley","Monterey","93924","CA"," ","YES","",""
"SS1097","Los Coches"," ","Operational","PG&E","PG&E","L"," ","","","33kV to 92kV","Soledad","Monterey","93960","CA"," ","YES","",""
"SS1098","Los Ositos"," ","Operational","PG&E","PG&E","L"," ","","","33kV to 92kV","King City","Monterey","93930","CA"," ","YES","",""
"SS1099","Manzanita"," ","Operational","PG&E","PG&E","L"," ","","YES","110kV to 161kV","Seaside","Monterey","93955","CA"," ","","",""
"SS1100","Monterey"," ","Operational","PG&E","PG&E","L"," ","","","33kV to 92kV","Monterey","Monterey","93940","CA"," ","YES","",""
"SS1101","Monterey Navy Lab."," ","Operational","PG&E","PG&E","L"," ","","","33kV to 92kV","Monterey","Monterey","93940","CA"," ","YES","",""
"SS1102","Navy School"," ","Operational","PG&E","PG&E","L"," ","","","33kV to 92kV","Monterey","Monterey","93943","CA"," ","YES","",""
"SS1103","Fresh Express","NESTLE","Operational","Other","Other","L"," ","","","33kV to 92kV","Salinas","Monterey","93901","CA"," ","YES","",""
"SS1104","Oil Fields"," ","Operational","PG&E","PG&E","L"," ","","","33kV to 92kV","San Ardo","Monterey","93450","CA"," ","YES","",""
"SS1105","Otter"," ","Operational","PG&E","PG&E","L"," ","","","33kV to 92kV","Carmel","Monterey","93923","CA"," ","YES","",""
"SS1106","Prunedale"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Salinas","Monterey","93907","CA"," ","","",""
"SS1108","Salinas"," ","Operational","PG&E","PG&E","L"," ","","YES","110kV to 161kV","Salinas","Monterey","93901","CA"," ","YES","",""
"SS1109","Salinas River"," ","Operational","Other","Other","L"," ","","","33kV to 92kV","San Ardo","Monterey","93450","CA"," ","YES","",""
"SS1110","San Ardo"," ","Operational","PG&E","PG&E","L"," ","","","33kV to 92kV","San Ardo","Monterey","93450","CA"," ","YES","",""
"SS1111","Sargent Canyon"," ","Operational","Other","Other","L"," ","","","33kV to 92kV","San Ardo","Monterey","93450","CA"," ","YES","",""
"SS1112","Soledad"," ","Operational","PG&E","PG&E","L"," ","","YES","110kV to 161kV","Soledad","Monterey","93960","CA"," ","YES","",""
"SS1113","Spence"," ","Operational","PG&E","PG&E","L"," ","","","33kV to 92kV","Salinas","Monterey","93908","CA"," ","YES","",""
"SS1114","Viejo"," ","Operational","PG&E","PG&E","L"," ","","","33kV to 92kV","Monterey","Monterey","93940","CA"," ","YES","",""
"SS1116","Basalt"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Napa","Napa","94558","CA"," ","YES","",""
"SS1117","Calistoga"," ","Operational","PG&E","PG&E","M"," ","","","33kV to 92kV","Calistoga","Napa","94515","CA"," ","YES","",""
"SS1118","Highway"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","American Canyon","Napa","94503","CA"," ","","",""
"SS1119","Monticello"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Napa","Napa","94558","CA"," ","","",""
"SS1120","Napa"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Napa","Napa","94559","CA"," ","YES","",""
"SS1121","Pueblo"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Napa","Napa","94558","CA"," ","","",""
"SS1122","Silverado"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Saint Helena","Napa","94574","CA"," ","YES","",""
"SS1124","Tulucay"," ","Operational","PG&E","PG&E","M"," ","","","220kV to 287kV","Napa","Napa","94558","CA"," ","YES","YES",""
"SS1125","Glenshire","GLENSHIRE MARTIS VALLEY","Operational","Other","Other","U"," ","","","33kV to 92kV","Truckee","Nevada","96161","CA"," ","YES","",""
"SS1128","Truckee","NORTH TRUCKEE","Operational","Other","Other","U"," ","","","33kV to 92kV","Truckee","Nevada","96161","CA"," ","YES","",""
"SS1130","Brunswick"," ","Operational","PG&E","PG&E","U"," ","","YES","110kV to 161kV","Grass Valley","Nevada","95945","CA"," ","","",""
"SS1131","Columbia Hill"," ","Operational","PG&E","PG&E","U"," ","","","33kV to 92kV","Nevada City","Nevada","95959","CA"," ","YES","",""
"SS1132","Grass Valley"," ","Operational","PG&E","PG&E","U"," ","","","33kV to 92kV","Grass Valley","Nevada","95945","CA"," ","YES","",""
"SS1133","Higgins"," ","Operational","PG&E","PG&E","M"," ","","YES","110kV to 161kV","Grass Valley","Nevada","95949","CA"," ","","",""
"SS1134","Smartsville"," ","Operational","PG&E","PG&E","U"," ","","","33kV to 92kV","Smartville","Yuba","95977","CA"," ","YES","",""
"SS1135","Ammonia"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Brea","Orange","92823","CA"," ","YES","",""
"SS1136","Apollo"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Huntington Beach","Orange","92647","CA"," ","YES","",""
"SS1137","Atwood"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Placentia","Orange","92870","CA"," ","YES","",""
"SS1138","Barre"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Stanton","Orange","90680","CA"," ","YES","YES",""
"SS1139","Bayside"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Costa Mesa","Orange","92627","CA"," ","YES","",""
"SS1140","Bolsa"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Huntington Beach","Orange","92649","CA"," ","YES","",""
"SS1141","Borrego"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Laguna Beach","Orange","92651","CA"," ","YES","",""
"SS1142","Brea"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Brea","Orange","92821","CA"," ","YES","",""
"SS1143","Brookhurst"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Westminster","Orange","92683","CA"," ","YES","",""
"SS1144","Bryan"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Tustin","Orange","92782","CA"," ","YES","",""
"SS1146","Burris Pit","BURPIT","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Anaheim","Orange","92806","CA"," ","YES","",""
"SS1147","Cabrillo"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Irvine","Orange","92612","CA"," ","YES","",""
"SS1148","Camden"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Santa Ana","Orange","92707","CA"," ","YES","",""
"SS1149","Canyon"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Anaheim","Orange","92807","CA"," ","YES","",""
"SS1150","Carolina","TITAN","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Fullerton","Orange","92835","CA"," ","YES","",""
"SS1151","Chestnut"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Santa Ana","Orange","92705","CA"," ","YES","",""
"SS1152","Chip"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Newport Beach","Orange","92660","CA"," ","YES","",""
"SS1153","Chiquita"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Mission Viejo","Orange","92692","CA"," ","YES","",""
"SS1154","Coygen"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Newport Coast","Orange","92657","CA"," ","YES","",""
"SS1155","Crown"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Corona Del Mar","Orange","92625","CA"," ","YES","",""
"SS1156","Cypress"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Los Alamitos","Orange","90720","CA"," ","YES","",""
"SS1157","Ellis"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Huntington Beach","Orange","92646","CA"," ","YES","YES",""
"SS1158","Ely"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Buena Park","Orange","90620","CA"," ","YES","",""
"SS1159","Estrella","RUDD","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Irvine","Orange","92606","CA"," ","YES","",""
"SS1160","Fairview"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Santa Ana","Orange","92707","CA"," ","YES","",""
"SS1161","Fullerton"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Fullerton","Orange","92832","CA"," ","YES","",""
"SS1162","Gilbert"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Fullerton","Orange","92833","CA"," ","YES","",""
"SS1163","Gisler"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Costa Mesa","Orange","92626","CA"," ","YES","",""
"SS1164","Hamilton"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Huntington Beach","Orange","92646","CA"," ","YES","",""
"SS1165","Irvine"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Irvine","Orange","92618","CA"," ","YES","",""
"SS1166","Johanna"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Santa Ana","Orange","92705","CA"," ","YES","YES",""
"SS1167","Johnair"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Santa Ana","Orange","92707","CA"," ","YES","",""
"SS1168","La Habra"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","La Habra","Orange","90631","CA"," ","YES","",""
"SS1169","La Palma"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Buena Park","Orange","90620","CA"," ","YES","",""
"SS1170","La Veta"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Santa Ana","Orange","92705","CA"," ","YES","",""
"SS1171","Lafayette"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Costa Mesa","Orange","92627","CA"," ","YES","",""
"SS1172","Lambert"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Brea","Orange","92823","CA"," ","YES","",""
"SS1173","Lampson"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Garden Grove","Orange","92840","CA"," ","YES","",""
"SS1174","Lewis"," ","Operational","Other","Other","L"," ","","","220kV to 287kV","Anaheim","Orange","92805","CA"," ","YES","YES",""
"SS1175","Limestone"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Lake Forest","Orange","92630","CA"," ","YES","",""
"SS1176","Macarthur"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Newport Beach","Orange","92660","CA"," ","YES","",""
"SS1177","Marion"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Cypress","Orange","90630","CA"," ","YES","",""
"SS1178","Modena"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Orange","Orange","92869","CA"," ","YES","",""
"SS1179","Morro"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Laguna Beach","Orange","92651","CA"," ","YES","",""
"SS1180","Moulton"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Lake Forest","Orange","92630","CA"," ","YES","",""
"SS1181","Coyote Creek"," ","Operational","Other","Other","L"," ","","","33kV to 92kV","La Habra","Orange","90631","CA"," ","YES","",""
"SS1182","Yorba Linda","DIEMER","Operational","Other","Other","L"," ","","","33kV to 92kV","Yorba Linda","Orange","92886","CA"," ","YES","",""
"SS1183","Niguel"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Aliso Viejo","Orange","92656","CA"," ","YES","",""
"SS1184","Norseal"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Seal Beach","Orange","90740","CA"," ","YES","",""
"SS1185","Norweld"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Brea","Orange","92821","CA"," ","YES","",""
"SS1186","Oceanview"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Huntington Beach","Orange","92647","CA"," ","YES","",""
"SS1187","Orange"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Orange","Orange","92868","CA"," ","YES","",""
"SS1188","Kiwi","ORANGEWATER","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Fountain Valley","Orange","92708","CA"," ","YES","",""
"SS1189","Orcogen"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Huntington Beach","Orange","92646","CA"," ","YES","",""
"SS1190","Paper"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Fullerton","Orange","92831","CA"," ","YES","",""
"SS1191","Parkwood"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","La Habra","Orange","90631","CA"," ","YES","",""
"SS1192","Placentia"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Placentia","Orange","92870","CA"," ","YES","",""
"SS1193","Recovery"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Huntington Beach","Orange","92648","CA"," ","YES","",""
"SS1194","Santiago"," ","Operational","SCE","SCE","L"," ","","","220kV to 287kV","Irvine","Orange","92618","CA"," ","YES","YES",""
"SS1195","Serrano"," ","Operational","SCE","SCE","L"," ","","","345kV to 500kV","Orange","Orange","92867","CA"," ","","YES","YES"
"SS1196","Shawnee"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Westminster","Orange","92683","CA"," ","YES","",""
"SS1197","Slater"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Huntington Beach","Orange","92648","CA"," ","YES","",""
"SS1198","Smithtool"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Irvine","Orange","92614","CA"," ","YES","",""
"SS1199","Soco"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Huntington Beach","Orange","92648","CA"," ","YES","",""
"SS1200","Steelcase"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Tustin","Orange","92782","CA"," ","YES","",""
"SS1201","Sullivan"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Santa Ana","Orange","92704","CA"," ","YES","",""
"SS1202","Sunnyhills"," ","Operational","SCE","SCE","L"," ","","","33kV to 92kV","Fullerton","Orange","92833","CA"," ","YES","",""
