datetime,9mudw2,9mupsy,9mvgw4,9q5fm0,9q713t,9q92vz,9q9fy1,9q9m24,9q9wtp,9qbbed,9qc0p1,9qc63x,9qj152,9r1jcf
2020-07-18 13:30:00+00:00,2167.92,58.7,6151.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-18 14:00:00+00:00,2132.58,64.27,5201.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-18 14:30:00+00:00,1898.38,63.73,3986.99,0.0,14.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-18 15:00:00+00:00,1441.67,63.11,2569.56,0.0,15.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-18 15:30:00+00:00,145.4,46.18,262.44,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-18 16:00:00+00:00,54.74,31.67,75.17,0.0,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-18 16:30:00+00:00,0.0,18.33,0.34,0.0,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-18 17:00:00+00:00,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-18 17:30:00+00:00,0.0,0.0,0.0,0.0,91.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-18 18:00:00+00:00,0.0,0.0,0.0,0.0,86.03,0.0,0.0,0.0,0.0,0.0,0.0,1941.2,0.0,0.0
2020-07-18 18:30:00+00:00,0.0,0.0,0.0,0.0,1873.86,0.0,0.0,0.0,0.0,0.0,35.07,5130.26,0.0,0.0
2020-07-18 19:00:00+00:00,0.0,3.61,0.0,6.25,4627.67,0.0,0.0,0.0,0.0,0.0,325.57,7273.61,0.0,0.0
2020-07-18 19:30:00+00:00,0.0,12.53,0.0,25.37,4937.71,0.0,0.0,256.77,0.0,0.0,498.76,11361.18,0.08,0.0
2020-07-18 20:00:00+00:00,0.0,17.55,0.0,70.0,6385.53,0.0,0.0,806.29,0.0,0.0,672.23,17839.2,2.0,0.0
2020-07-18 20:30:00+00:00,0.0,20.26,0.0,118.7,7245.86,0.0,0.0,974.8,0.0,0.0,1183.16,20203.65,11.34,0.0
2020-07-18 21:00:00+00:00,0.0,26.08,0.0,150.24,8335.78,0.0,0.0,1299.48,0.0,0.0,1684.39,23719.44,30.36,0.0
2020-07-18 21:30:00+00:00,0.0,29.42,0.0,168.62,12411.91,0.0,0.0,1534.59,0.0,0.0,2119.24,32735.64,527.99,0.0
2020-07-18 22:00:00+00:00,0.0,29.47,15.39,188.49,27284.48,0.0,0.0,1659.66,0.0,0.0,2829.38,43894.95,1124.73,0.0
2020-07-18 22:30:00+00:00,38.69,29.54,114.83,192.78,30272.96,0.0,0.0,1891.01,11.22,0.0,3668.34,49596.1,1757.79,0.0
2020-07-18 23:00:00+00:00,1736.58,26.28,336.28,195.88,33847.91,0.0,0.0,2123.88,20.66,0.0,4441.51,55652.15,2031.46,0.0
2020-07-18 23:30:00+00:00,1736.58,26.28,336.28,195.88,33847.91,0.0,0.0,2123.88,20.66,0.0,4441.51,55652.15,2031.46,0.0
2020-07-19 00:00:00+00:00,3136.54,53.64,2728.79,186.57,33327.75,0.0,0.0,2760.62,32.83,0.0,5403.55,65739.12,2585.13,0.0
2020-07-19 00:30:00+00:00,3642.72,47.35,3344.73,165.63,27816.38,0.0,0.0,4953.65,44.23,0.0,5951.95,67675.9,2531.27,0.0
2020-07-19 01:00:00+00:00,4007.62,115.39,4012.32,99.27,18532.31,0.0,0.0,7456.49,50.42,0.0,6510.94,71621.51,2613.99,0.0
2020-07-19 01:30:00+00:00,2721.93,2.02,1758.5,92.46,0.0,0.0,2060.24,10466.31,73.93,0.0,6560.23,70311.41,147.32,0.0
2020-07-19 02:00:00+00:00,1833.6,0.0,741.02,97.95,0.0,0.0,5027.02,15199.61,110.61,0.0,6647.13,69206.37,1.28,0.0
2020-07-19 02:30:00+00:00,2062.88,23.65,1300.9,97.95,0.0,0.0,5290.23,11250.08,94.76,0.0,5841.02,64746.02,0.36,0.0
2020-07-19 03:00:00+00:00,2117.25,46.14,1699.32,97.95,0.0,0.0,2819.52,6119.89,73.2,0.0,5374.67,59679.95,7.03,0.0
2020-07-19 03:30:00+00:00,2128.68,74.97,2140.32,97.95,0.0,0.0,5742.75,6493.43,91.84,0.0,5409.46,60562.0,199.3,0.0
2020-07-19 04:00:00+00:00,2141.81,111.1,3149.77,97.95,0.0,0.0,5966.68,6806.63,101.05,0.0,5734.08,62362.61,357.8,0.0
2020-07-19 04:30:00+00:00,2147.87,103.95,3923.38,97.95,0.0,0.0,3368.75,6884.32,88.43,0.0,5428.21,60878.0,324.2,0.0
2020-07-19 05:00:00+00:00,2133.65,104.32,4592.6,97.95,0.0,0.0,3507.69,3979.66,66.42,0.0,5233.74,59443.76,326.22,0.0
2020-07-19 05:30:00+00:00,2353.52,97.0,6007.47,98.07,0.0,0.0,843.29,3923.68,44.3,0.0,4951.71,54831.76,209.33,0.0
2020-07-19 06:00:00+00:00,2703.9,97.21,7521.66,94.37,0.0,0.0,0.0,2303.68,36.25,0.0,4784.62,50762.04,80.36,0.0
2020-07-19 06:30:00+00:00,2948.99,97.21,8423.64,92.6,0.0,0.0,0.0,2067.84,31.12,0.0,4070.42,45615.22,28.3,0.0
2020-07-19 07:00:00+00:00,3475.12,104.92,9239.05,92.6,0.0,0.0,0.0,1838.2,25.99,0.0,3244.65,30784.06,28.9,0.0
2020-07-19 07:30:00+00:00,3498.14,105.09,9654.81,92.6,0.0,0.0,0.0,1487.11,17.96,0.0,1567.65,21001.07,16.42,0.0
2020-07-19 08:00:00+00:00,4046.07,113.1,10091.85,92.6,0.0,0.0,0.0,1205.47,8.45,0.0,1028.53,17050.56,2.28,0.0
2020-07-19 08:30:00+00:00,4046.07,113.29,10335.32,87.29,0.0,0.0,0.0,866.39,0.0,0.0,612.78,15245.21,2.28,0.0
2020-07-19 09:00:00+00:00,4305.49,113.43,10815.14,87.32,34.28,0.0,0.0,410.88,0.0,0.0,497.16,13781.45,0.0,0.0
2020-07-19 09:30:00+00:00,4330.67,113.57,10821.39,82.15,76.32,0.0,0.0,0.0,0.0,0.0,253.04,7848.3,0.0,0.0
2020-07-19 10:00:00+00:00,4341.37,105.79,11266.31,77.33,144.79,0.0,0.0,0.0,0.0,0.0,110.87,5688.47,0.0,0.0
2020-07-19 10:30:00+00:00,4341.37,105.92,10837.67,69.45,146.26,0.0,0.0,0.0,0.0,0.0,0.0,1973.75,0.0,0.0
2020-07-19 11:00:00+00:00,4345.85,106.04,10845.84,63.57,147.63,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0
2020-07-19 11:30:00+00:00,4080.9,114.14,10657.23,56.59,149.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-19 12:00:00+00:00,3831.79,114.28,10212.77,51.36,150.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-19 12:30:00+00:00,4357.06,130.87,11067.91,44.01,349.13,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0
2020-07-19 13:00:00+00:00,4761.58,226.96,12278.97,37.31,6177.9,0.0,0.0,0.0,0.0,0.0,0.0,2858.2,105.8,0.0
2020-07-19 13:30:00+00:00,4729.4,282.69,11894.68,34.14,20309.89,0.0,0.0,0.0,0.0,0.0,250.36,6204.1,303.26,0.0
2020-07-19 14:00:00+00:00,4700.6,338.05,12008.72,31.16,50016.32,0.0,0.0,396.19,0.0,0.0,489.87,9822.78,424.83,0.0
2020-07-19 14:30:00+00:00,5032.63,413.97,12392.76,31.16,95083.6,0.0,0.0,382.52,0.0,0.0,483.54,9667.25,411.54,0.0
2020-07-19 15:00:00+00:00,5391.21,528.61,12948.4,31.16,122576.74,0.0,0.0,126.0,0.0,0.0,477.25,9507.3,408.86,0.0
2020-07-19 15:30:00+00:00,6938.99,572.2,13631.64,37.34,137659.68,0.0,0.0,358.16,0.0,0.0,470.57,11842.03,252.62,0.0
2020-07-19 16:00:00+00:00,8260.96,579.47,14193.68,44.07,155570.21,0.0,0.0,590.44,0.0,0.0,579.76,12749.17,15.3,0.0
2020-07-19 16:30:00+00:00,8871.11,542.87,14117.38,99.32,171535.65,0.0,0.0,1190.96,0.0,0.0,1380.27,19505.21,14.58,0.0
2020-07-19 17:00:00+00:00,9603.08,489.78,14249.41,155.51,189630.65,0.0,0.0,1609.64,0.0,0.0,2318.72,34268.44,13.87,0.0
2020-07-19 17:30:00+00:00,10340.38,454.75,14971.75,182.82,200255.75,0.0,0.0,2200.63,13.99,0.0,4595.4,53915.25,13.34,0.0
2020-07-19 18:00:00+00:00,10716.06,418.96,15699.51,220.45,204316.06,0.0,0.0,3031.5,28.75,0.0,6010.21,68232.08,42.76,0.0
2020-07-19 18:30:00+00:00,12171.83,420.4,17082.37,245.14,205125.33,0.0,0.0,8294.61,33.69,0.0,7668.5,84469.82,278.72,0.0
2020-07-19 19:00:00+00:00,12993.23,406.27,19086.03,280.19,204978.52,0.0,0.0,13870.29,44.76,0.0,9253.31,102595.51,1398.28,0.0
2020-07-19 19:30:00+00:00,15063.41,436.67,21967.19,306.18,209294.42,0.0,0.0,20755.82,57.01,0.0,10613.22,118684.86,2501.19,0.0
2020-07-19 20:00:00+00:00,16888.74,460.16,24686.29,344.12,214719.3,0.0,0.0,23913.83,63.62,0.0,12089.2,135706.9,7323.92,0.0
2020-07-19 20:30:00+00:00,18331.71,526.96,28446.81,363.69,217546.15,0.0,0.0,27322.02,70.29,0.0,13176.25,146159.72,16620.54,0.0
2020-07-19 21:00:00+00:00,20421.97,583.41,31985.07,394.35,226195.94,0.0,0.0,30296.56,85.54,0.0,13998.03,159821.98,21504.92,0.0
2020-07-19 21:30:00+00:00,22073.2,647.67,35558.64,394.45,232716.62,0.0,0.0,30683.65,99.78,0.0,14544.8,160754.44,28074.81,0.0
2020-07-19 22:00:00+00:00,23207.85,697.23,38854.14,402.37,233245.7,0.0,1465.56,32762.73,124.76,0.0,14901.23,163761.16,33410.29,0.0
2020-07-19 22:30:00+00:00,23944.58,754.34,40853.97,387.45,233006.75,20.81,6944.22,34150.07,133.81,0.0,14933.91,163568.78,36676.7,0.0
2020-07-19 23:00:00+00:00,24600.7,809.55,43504.93,372.76,234122.51,173.92,8725.61,34243.4,147.67,0.0,14628.6,156515.01,40642.18,0.0
2020-07-19 23:30:00+00:00,24600.7,809.55,43504.93,372.76,234122.51,173.92,8725.61,34243.4,147.67,0.0,14628.6,156515.01,40642.18,0.0
2020-07-20 00:00:00+00:00,24173.77,825.64,46004.56,312.06,213833.1,372.14,9721.75,33209.78,154.12,0.0,12642.88,135268.09,43974.73,0.0
2020-07-20 00:30:00+00:00,21467.57,787.33,41720.93,274.38,197523.25,392.11,9784.56,29836.03,151.59,0.0,11150.69,119255.92,41156.34,0.0
2020-07-20 01:00:00+00:00,18755.65,709.1,37666.87,202.8,176957.78,400.95,9843.23,27180.03,152.36,0.0,9755.83,100691.27,39734.18,0.0
2020-07-20 01:30:00+00:00,13351.56,400.79,28577.06,149.14,62307.05,342.92,8977.44,23158.42,151.1,0.0,8132.04,82743.35,22366.33,0.0
2020-07-20 02:00:00+00:00,7565.89,248.31,20285.46,149.14,11759.94,222.43,9048.46,20713.55,144.53,0.0,6989.42,70375.6,9984.83,0.0
2020-07-20 02:30:00+00:00,6126.55,136.21,17929.47,141.95,5423.65,0.0,8273.48,18533.46,137.97,0.0,5974.81,60207.19,4460.09,0.0
2020-07-20 03:00:00+00:00,4984.83,46.37,15456.85,141.95,0.0,0.0,7482.86,14620.41,125.63,0.0,5000.11,50220.0,1984.27,0.0
2020-07-20 03:30:00+00:00,5007.14,57.03,15154.59,142.09,0.0,0.0,8415.12,14817.44,132.52,0.0,5021.21,51646.73,1247.65,0.0
2020-07-20 04:00:00+00:00,5120.65,69.13,15413.19,142.15,0.0,0.0,9365.79,15047.01,139.59,0.0,5045.36,51802.47,964.49,0.0
2020-07-20 04:30:00+00:00,5544.45,75.57,16191.51,149.35,0.0,0.0,8514.85,6955.98,113.96,0.0,4554.18,45773.43,780.29,0.0
2020-07-20 05:00:00+00:00,6557.76,75.77,16218.33,154.26,0.0,0.0,7677.11,2176.91,90.89,0.0,4080.38,38165.63,748.35,0.0
2020-07-20 05:30:00+00:00,7541.07,82.66,17383.61,156.72,0.0,0.0,6454.79,1795.72,79.82,0.0,2435.15,22025.41,751.9,0.0
2020-07-20 06:00:00+00:00,7790.64,82.83,17962.05,164.31,0.0,0.0,1048.12,1489.0,58.4,0.0,1057.86,18857.6,754.74,0.0
2020-07-20 06:30:00+00:00,8147.56,89.74,17977.58,172.16,0.0,0.0,0.0,1396.04,36.52,0.0,1058.11,17533.27,545.15,0.0
2020-07-20 07:00:00+00:00,8608.27,89.91,17998.35,177.5,0.0,0.0,0.0,1398.98,36.86,0.0,645.56,16260.52,536.39,0.0
2020-07-20 07:30:00+00:00,8652.66,90.06,18019.21,177.5,0.0,0.0,0.0,1400.06,37.13,0.0,1069.57,17634.88,536.79,0.0
2020-07-20 08:00:00+00:00,8625.12,97.56,18040.1,177.5,0.0,0.0,0.0,1401.55,26.33,0.0,1069.57,19203.45,539.79,0.0
2020-07-20 08:30:00+00:00,8228.26,97.79,17704.18,177.5,0.0,0.0,0.0,1497.49,26.33,0.0,1602.61,20606.29,424.01,0.0
2020-07-20 09:00:00+00:00,8223.17,97.95,16905.53,177.5,0.0,0.0,0.0,1499.02,26.43,0.0,1602.86,21847.26,363.4,0.0
2020-07-20 09:30:00+00:00,6748.41,98.12,15810.76,172.38,0.0,0.0,0.0,1500.47,26.43,0.0,2069.29,26286.16,221.24,0.0
2020-07-20 10:00:00+00:00,6350.95,98.28,14438.0,172.38,0.0,0.0,0.0,1626.41,18.74,0.0,2481.78,29923.12,109.61,0.0
2020-07-20 10:30:00+00:00,5728.49,98.49,13954.11,169.99,23.17,0.0,0.0,1627.86,18.74,0.0,2463.87,30031.05,30.67,0.0
2020-07-20 11:00:00+00:00,5191.08,91.1,13445.52,169.99,87.7,0.0,0.0,1503.46,18.88,0.0,2077.06,30041.73,0.0,0.0
2020-07-20 11:30:00+00:00,4876.34,91.26,12974.08,162.48,89.46,0.0,0.0,1329.89,9.21,0.0,1628.15,22978.95,0.0,0.0
2020-07-20 12:00:00+00:00,4477.4,84.68,12011.82,162.59,158.9,0.0,0.0,1329.89,0.0,0.0,1607.34,22067.35,0.0,0.0
2020-07-20 12:30:00+00:00,4872.63,99.03,12982.47,154.95,953.97,0.0,0.0,1631.75,9.41,0.0,2475.87,26576.0,0.0,0.0
2020-07-20 13:00:00+00:00,5411.91,114.61,13753.14,154.95,17063.14,0.0,0.0,1726.85,26.64,0.0,2732.62,30450.33,2.42,0.0
2020-07-20 13:30:00+00:00,5336.76,175.72,13092.87,147.72,33644.94,0.0,0.0,2333.27,36.96,0.0,4577.41,47921.99,78.68,0.0
2020-07-20 14:00:00+00:00,5255.27,254.01,13011.36,140.63,96496.84,0.0,0.0,8293.77,76.86,0.0,5523.37,59942.49,201.25,0.0
2020-07-20 14:30:00+00:00,6098.29,255.35,13683.6,133.82,109276.69,0.0,0.0,6161.87,52.55,0.0,5492.47,59770.81,88.32,0.0
2020-07-20 15:00:00+00:00,7684.42,257.31,14286.98,133.82,127032.49,0.0,0.0,4222.51,42.15,0.0,5459.2,59440.14,0.0,0.0
2020-07-20 15:30:00+00:00,7932.14,190.79,13389.56,120.61,132560.03,0.0,0.0,2637.87,36.0,0.0,4976.83,54363.5,0.0,0.0
2020-07-20 16:00:00+00:00,8155.58,135.61,12810.35,114.44,136750.02,0.0,0.0,2378.85,30.43,0.0,4743.09,49546.54,0.0,0.0
2020-07-20 16:30:00+00:00,7140.67,36.41,11269.5,108.3,113592.78,0.0,0.0,2364.41,24.93,0.0,4421.48,45962.9,0.0,0.0
2020-07-20 17:00:00+00:00,5888.92,2.73,9254.28,98.61,69744.39,0.0,0.0,2107.67,24.66,0.0,3860.17,44146.58,0.0,0.0
2020-07-20 17:30:00+00:00,4622.02,0.0,8043.16,96.84,47286.39,0.0,0.0,2225.23,24.4,0.0,4359.19,45105.6,0.0,0.0
2020-07-20 18:00:00+00:00,3808.5,0.0,7075.43,93.07,19617.84,0.0,0.0,2320.34,23.94,0.0,4361.25,48378.89,0.0,0.0
2020-07-20 18:30:00+00:00,3555.3,0.0,6436.16,91.3,12220.85,0.0,0.0,2635.17,29.02,0.0,5066.0,54206.97,0.0,0.0
2020-07-20 19:00:00+00:00,3310.86,0.0,5282.0,91.3,10212.54,0.0,0.0,5530.87,33.89,0.0,5726.46,61872.67,0.0,0.0
2020-07-20 19:30:00+00:00,3308.09,3.59,5252.04,91.24,9321.57,0.0,0.0,8093.1,39.12,0.0,6766.45,71889.54,0.0,0.0
2020-07-20 20:00:00+00:00,3280.16,12.47,4660.93,92.9,8412.15,0.0,0.0,12590.59,44.8,0.0,7660.99,82770.43,0.0,0.0
2020-07-20 20:30:00+00:00,3297.76,14.97,4650.82,102.3,8490.39,0.0,0.0,19808.82,57.13,0.0,8896.14,94614.85,0.05,0.0
2020-07-20 21:00:00+00:00,3295.7,17.49,4636.93,108.05,8246.64,0.0,0.0,22292.94,63.76,0.0,10180.62,107298.0,1.96,0.0
2020-07-20 21:30:00+00:00,3535.83,20.17,5211.8,127.83,10463.99,0.0,0.0,26102.76,85.49,0.0,10942.77,117622.76,10.78,0.0
2020-07-20 22:00:00+00:00,3537.8,23.08,5946.39,173.96,22507.16,0.0,1600.93,28887.8,117.25,0.0,12431.72,131243.26,11.01,0.0
2020-07-20 22:30:00+00:00,3778.98,23.9,6563.73,221.31,32932.71,25.25,6985.06,31447.21,144.48,0.0,13311.24,144558.6,30.27,0.0
2020-07-20 23:00:00+00:00,3806.8,39.49,6770.17,247.27,48466.44,164.81,8739.41,35069.23,158.79,0.0,15006.19,156493.31,53.89,0.0
2020-07-20 23:30:00+00:00,3806.8,39.49,6770.17,247.27,48466.44,164.81,8739.41,35069.23,158.79,0.0,15006.19,156493.31,53.89,0.0
2020-07-21 00:00:00+00:00,4092.39,52.53,7641.02,262.77,62036.46,407.33,11684.32,39644.5,206.58,0.0,16069.49,168756.45,22.2,0.0
2020-07-21 00:30:00+00:00,4377.74,53.31,7893.0,239.92,66798.54,415.87,11750.3,39516.49,214.61,0.0,15247.99,160836.97,12.95,0.0
2020-07-21 01:00:00+00:00,4421.87,80.71,8708.03,202.99,71230.26,459.46,12930.6,39357.86,222.86,0.0,14490.56,153164.21,2.1,0.0
2020-07-21 01:30:00+00:00,4449.64,17.63,8602.56,202.99,10271.02,418.3,14151.82,35418.82,224.5,0.0,12896.49,132758.14,0.0,0.0
2020-07-21 02:00:00+00:00,4672.86,0.0,8909.7,202.99,2236.24,366.84,14294.38,32759.98,224.38,0.0,10990.04,113863.11,0.0,0.0
2020-07-21 02:30:00+00:00,4632.4,0.0,10247.96,197.06,0.0,84.82,13314.62,27581.71,199.29,0.0,8987.07,94318.39,0.0,0.0
2020-07-21 03:00:00+00:00,4686.2,3.36,11540.92,194.22,0.0,0.0,12336.01,23135.56,185.12,0.0,7502.13,76955.8,0.0,0.0
2020-07-21 03:30:00+00:00,4674.01,19.39,11335.72,194.22,0.0,0.0,11355.49,20117.8,162.21,0.0,6575.93,66541.74,0.0,0.0
2020-07-21 04:00:00+00:00,4264.55,32.23,11185.63,194.22,0.0,0.0,10439.3,15713.98,134.52,0.0,5528.33,59874.85,0.0,0.0
2020-07-21 04:30:00+00:00,4000.55,28.22,10509.65,185.87,0.0,0.0,8571.12,5373.56,109.05,0.0,4574.31,46323.85,0.0,0.0
2020-07-21 05:00:00+00:00,3736.53,24.35,10015.6,185.87,0.0,0.0,6502.86,1799.14,85.6,0.0,2446.48,22785.8,0.0,0.0
2020-07-21 05:30:00+00:00,3721.66,20.25,9207.01,177.55,0.0,0.0,1048.18,1396.92,58.86,0.0,1056.38,17533.37,0.0,0.0
2020-07-21 06:00:00+00:00,3496.75,12.54,8583.75,177.55,0.0,0.0,0.0,643.66,18.25,0.0,535.69,10037.77,0.0,0.0
2020-07-21 06:30:00+00:00,3210.27,12.69,8361.18,169.65,0.0,0.0,0.0,165.87,0.0,0.0,418.7,6930.7,0.0,0.0
2020-07-21 07:00:00+00:00,3216.4,20.67,7813.97,169.65,0.0,0.0,0.0,0.0,0.0,0.0,111.48,5811.97,0.0,0.0
2020-07-21 07:30:00+00:00,2714.42,20.72,7397.8,169.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3151.71,0.0,0.0
2020-07-21 08:00:00+00:00,2477.57,24.79,6569.91,167.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.18,0.0,0.0
2020-07-21 08:30:00+00:00,2148.73,20.84,5708.64,167.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07,0.0,0.0
2020-07-21 09:00:00+00:00,2130.71,20.84,5348.9,167.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-21 09:30:00+00:00,1921.43,13.24,4423.99,162.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-21 10:00:00+00:00,1604.19,5.44,4260.14,159.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-21 10:30:00+00:00,988.01,0.0,3189.05,152.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-21 11:00:00+00:00,377.05,0.0,1972.65,147.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-21 11:30:00+00:00,77.8,0.0,1244.05,140.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-21 12:00:00+00:00,29.52,0.0,901.98,133.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-21 12:30:00+00:00,360.25,0.0,1977.06,126.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.25,0.0,0.0
2020-07-21 13:00:00+00:00,1004.01,13.6,3038.93,124.68,0.0,0.0,0.0,0.0,0.0,0.0,115.13,4225.7,0.0,0.0
2020-07-21 13:30:00+00:00,955.58,5.31,2405.46,124.9,19.54,0.0,0.0,873.84,0.0,0.0,536.72,8605.87,0.0,0.0
2020-07-21 14:00:00+00:00,914.75,4.94,2320.92,124.9,70.27,0.0,0.0,1487.96,18.14,0.0,1565.93,17384.39,0.0,0.0
2020-07-21 14:30:00+00:00,210.02,0.0,673.43,124.9,22.83,0.0,0.0,1478.35,17.68,0.0,1535.7,17343.97,0.0,0.0
2020-07-21 15:00:00+00:00,12.55,0.0,179.03,124.9,15.01,0.0,0.0,1468.78,17.19,0.0,1507.88,18370.89,0.0,0.0
2020-07-21 15:30:00+00:00,0.0,0.0,2.32,120.57,0.0,0.0,0.0,1457.81,7.06,0.0,1498.81,17054.25,0.0,0.0
2020-07-21 16:00:00+00:00,0.0,0.0,0.0,114.4,0.0,0.0,0.0,1448.36,6.59,0.0,1469.08,16896.44,0.0,0.0
2020-07-21 16:30:00+00:00,0.0,0.0,0.0,108.27,0.0,0.0,0.0,1637.85,6.12,0.0,1609.55,18850.58,0.0,0.0
2020-07-21 17:00:00+00:00,0.0,0.0,0.0,102.45,0.0,0.0,0.0,1625.51,15.11,0.0,2069.48,18710.87,0.0,0.0
2020-07-21 17:30:00+00:00,0.0,0.0,0.0,98.58,0.0,0.0,0.0,1614.15,14.67,0.0,2029.13,20743.88,0.0,0.0
2020-07-21 18:00:00+00:00,0.0,0.0,0.0,93.04,0.0,0.0,0.0,1832.47,14.23,0.0,2866.88,22479.94,0.0,0.0
2020-07-21 18:30:00+00:00,0.0,3.7,0.0,87.73,0.0,0.0,0.0,2058.29,23.35,0.0,3667.66,28578.74,0.07,0.0
2020-07-21 19:00:00+00:00,0.0,15.1,0.0,80.92,0.0,0.0,0.0,2181.62,22.86,0.0,4267.7,41720.61,162.84,0.0
2020-07-21 19:30:00+00:00,0.0,20.38,0.0,81.08,77.92,0.0,0.0,2732.17,22.52,0.0,4711.88,51870.64,328.24,0.0
2020-07-21 20:00:00+00:00,0.0,23.29,0.0,129.62,2368.83,0.0,0.0,3633.51,28.27,0.0,5627.59,60997.43,894.53,0.0
2020-07-21 20:30:00+00:00,0.0,26.21,0.0,178.85,4751.44,0.0,0.0,7965.5,33.24,0.0,6670.74,72914.58,1962.14,0.0
2020-07-21 21:00:00+00:00,0.0,29.59,0.0,205.91,16952.06,0.0,0.0,12128.81,38.39,0.0,8153.32,87779.14,2292.66,0.0
2020-07-21 21:30:00+00:00,0.0,29.59,0.0,230.54,25864.7,0.0,0.0,19968.43,44.42,0.0,9469.24,102631.79,2674.63,0.0
2020-07-21 22:00:00+00:00,0.0,58.43,0.0,248.69,33367.05,0.0,0.0,23264.6,56.81,0.0,10897.48,121235.56,2780.41,0.0
2020-07-21 22:30:00+00:00,0.0,115.74,15.27,261.98,39720.6,0.0,2044.05,25474.16,70.76,0.0,11679.17,129384.85,4612.87,0.0
2020-07-21 23:00:00+00:00,38.16,186.62,131.1,270.06,43710.39,0.0,7174.52,28857.91,94.96,0.0,12520.67,137814.3,4539.82,0.0
2020-07-21 23:30:00+00:00,38.16,186.62,131.1,270.06,43710.39,0.0,7174.52,28857.91,94.96,0.0,12520.67,137814.3,4539.82,0.0
2020-07-22 00:00:00+00:00,2402.74,293.19,2329.3,251.99,40151.91,0.0,8936.02,30913.2,160.86,0.0,11923.21,126522.32,2428.13,0.0
2020-07-22 00:30:00+00:00,3631.29,323.65,3345.85,205.34,31242.92,0.0,8967.5,30063.63,167.67,0.0,11220.27,113022.78,1883.25,0.0
2020-07-22 01:00:00+00:00,4369.5,356.84,4703.93,156.88,21636.43,0.0,8995.13,29883.18,174.61,0.0,10168.68,105778.73,1234.63,0.0
2020-07-22 01:30:00+00:00,4704.6,278.17,5739.95,149.52,544.26,0.0,8189.81,26135.24,160.79,0.0,8861.13,93158.24,15.5,0.0
2020-07-22 02:00:00+00:00,5629.29,245.58,6483.35,142.31,0.0,0.0,8248.28,22931.82,147.13,0.0,7977.22,81808.46,0.0,0.0
2020-07-22 02:30:00+00:00,6058.66,233.77,7914.91,140.04,0.0,0.0,5692.59,16142.94,107.4,0.0,5954.93,60934.65,0.0,0.0
2020-07-22 03:00:00+00:00,6888.57,218.55,9798.79,133.24,0.0,0.0,446.86,3469.63,48.15,0.0,4229.25,39381.45,0.0,0.0
2020-07-22 03:30:00+00:00,5930.09,179.82,10103.29,126.59,0.0,0.0,0.0,1680.27,30.71,0.0,2337.2,22025.53,0.0,0.0
2020-07-22 04:00:00+00:00,5444.3,81.03,10326.07,120.07,0.0,0.0,0.0,1183.32,7.78,0.0,637.25,15228.84,0.0,0.0
2020-07-22 04:30:00+00:00,5142.86,76.11,9912.85,115.88,0.0,0.0,0.0,612.46,0.0,0.0,529.08,11366.12,0.0,0.0
2020-07-22 05:00:00+00:00,4751.45,63.46,9454.6,109.73,0.0,0.0,0.0,156.19,0.0,0.0,379.57,6934.57,0.0,0.0
2020-07-22 05:30:00+00:00,4456.33,63.63,9062.83,103.9,0.0,0.0,0.0,159.76,0.0,0.0,250.54,6889.65,0.0,0.0
2020-07-22 06:00:00+00:00,4345.76,57.82,8913.8,98.17,0.0,0.0,0.0,0.0,0.0,0.0,288.83,6902.11,0.0,0.0
