Unnamed: 0,state,county,name,year,model,capacity[MW],hub_height[m],rotor_diameter[m],longitude_gen,latitude_gen,latitude_county,longitude_county,geohash,elevation[m],gentype,cut_in_wind_speed[m/s],rated_wind_speed[m/s],cut_out_wind_speed[m/s],max_rotor_speed[rd/min],drivetrain_design,min_measured_date,max_measured_date
4943,WY,Converse,Glenrock,2008.0,GE1.5-77,1.5,80.0,77.0,-105.826286,43.088894,42.788528,-105.520738,9xkgmv,1819.280884,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4944,WY,Converse,Glenrock,2008.0,GE1.5-77,1.5,80.0,77.0,-105.822289,43.049492,42.788528,-105.520738,9xkgmv,1799.33728,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4945,WY,Converse,Glenrock,2008.0,GE1.5-77,1.5,80.0,77.0,-105.806992,43.098991,42.788528,-105.520738,9xkgmv,1779.13916,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4946,WY,Converse,Glenrock,2008.0,GE1.5-77,1.5,80.0,77.0,-105.828491,43.102493,42.788528,-105.520738,9xkgmv,1786.425781,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4947,WY,Converse,Glenrock,2008.0,GE1.5-77,1.5,80.0,77.0,-105.819687,43.046692,42.788528,-105.520738,9xkgmv,1809.106323,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4948,WY,Converse,Glenrock,2008.0,GE1.5-77,1.5,80.0,77.0,-105.81459,43.121193,42.788528,-105.520738,9xkgmv,1738.249146,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4949,WY,Converse,Glenrock,2008.0,GE1.5-77,1.5,80.0,77.0,-105.795891,43.019093,42.788528,-105.520738,9xkgmv,1778.71582,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4950,WY,Converse,Glenrock,2008.0,GE1.5-77,1.5,80.0,77.0,-105.831291,43.061394,42.788528,-105.520738,9xkgmv,1816.485229,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4951,WY,Converse,Glenrock,2008.0,GE1.5-77,1.5,80.0,77.0,-105.826385,43.094395,42.788528,-105.520738,9xkgmv,1799.422729,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4952,WY,Converse,Glenrock,2008.0,GE1.5-77,1.5,80.0,77.0,-105.825287,43.108093,42.788528,-105.520738,9xkgmv,1777.280884,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4953,WY,Converse,Glenrock,2008.0,GE1.5-77,1.5,80.0,77.0,-105.833885,43.077991,42.788528,-105.520738,9xkgmv,1835.952515,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4954,WY,Converse,Glenrock,2008.0,GE1.5-77,1.5,80.0,77.0,-105.828392,43.086292,42.788528,-105.520738,9xkgmv,1814.586792,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4955,WY,Converse,Glenrock,2008.0,GE1.5-77,1.5,80.0,77.0,-105.79689,43.025894,42.788528,-105.520738,9xkgmv,1793.022705,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4956,WY,Converse,Glenrock,2008.0,GE1.5-77,1.5,80.0,77.0,-105.830688,43.063194,42.788528,-105.520738,9xkgmv,1821.88208,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4957,WY,Converse,Glenrock,2008.0,GE1.5-77,1.5,80.0,77.0,-105.791588,43.008293,42.788528,-105.520738,9xkgmv,1764.708618,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4958,WY,Converse,Glenrock,2008.0,GE1.5-77,1.5,80.0,77.0,-105.831291,43.081795,42.788528,-105.520738,9xkgmv,1842.186523,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4959,WY,Converse,Glenrock,2008.0,GE1.5-77,1.5,80.0,77.0,-105.79689,43.022594,42.788528,-105.520738,9xkgmv,1787.393921,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4960,WY,Converse,Glenrock,2008.0,GE1.5-77,1.5,80.0,77.0,-105.812592,43.125195,42.788528,-105.520738,9xkgmv,1732.18689,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4961,WY,Converse,Glenrock,2008.0,GE1.5-77,1.5,80.0,77.0,-105.80999,43.103092,42.788528,-105.520738,9xkgmv,1780.956665,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4962,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.832687,43.027092,42.788528,-105.520738,9xkgmv,1749.198486,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4963,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.803787,42.988392,42.788528,-105.520738,9xkgmv,1726.943604,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4964,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.815887,43.095795,42.788528,-105.520738,9xkgmv,1788.192017,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4965,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.81179,43.016891,42.788528,-105.520738,9xkgmv,1729.51355,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4966,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.821388,43.022594,42.788528,-105.520738,9xkgmv,1727.547729,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4967,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.835091,43.034393,42.788528,-105.520738,9xkgmv,1749.71875,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4968,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.819588,43.021492,42.788528,-105.520738,9xkgmv,1724.647827,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4969,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.803787,42.986694,42.788528,-105.520738,9xkgmv,1720.609131,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4970,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.813393,42.986614,42.788528,-105.520738,9xkgmv,1727.632568,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4971,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.830086,43.023792,42.788528,-105.520738,9xkgmv,1738.553833,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4972,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.834892,43.029991,42.788528,-105.520738,9xkgmv,1743.384766,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4973,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.806488,42.981552,42.788528,-105.520738,9xkgmv,1735.650024,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4974,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.845291,43.077694,42.788528,-105.520738,9xkgmv,1823.06189,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4975,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.809486,43.015793,42.788528,-105.520738,9xkgmv,1730.775635,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4976,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.806992,43.013294,42.788528,-105.520738,9xkgmv,1725.792114,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4977,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.817291,43.018692,42.788528,-105.520738,9xkgmv,1723.430664,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4978,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.845589,43.075993,42.788528,-105.520738,9xkgmv,1814.238403,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4979,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.808189,43.014591,42.788528,-105.520738,9xkgmv,1727.838013,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4980,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.834236,43.032974,42.788528,-105.520738,9xkgmv,1743.696655,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4981,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.831985,43.024593,42.788528,-105.520738,9xkgmv,1741.039185,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4982,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.836693,43.035694,42.788528,-105.520738,9xkgmv,1755.004883,GE1.5-77,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4983,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.81839,43.020191,42.788528,-105.520738,9xkgmv,1723.805298,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4984,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.834091,43.028393,42.788528,-105.520738,9xkgmv,1748.77771,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4985,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.816086,43.097492,42.788528,-105.520738,9xkgmv,1791.910645,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4986,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.828186,43.023094,42.788528,-105.520738,9xkgmv,1734.921265,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4987,WY,Converse,Glenrock III,2009.0,GE1.5-77,1.5,80.0,77.0,-105.804588,42.983994,42.788528,-105.520738,9xkgmv,1715.130493,GE1.85-91,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4988,OR,Sherman,Gold Hills Wind,2021.0,GE1.5-77,1.5,80.0,77.0,-120.642944,45.517933,45.518367,-120.72146,c245ue,523.086853,,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2021,12/30/2022
4989,CA,San Diego,Golden Acorn Casino,2014.0,GE1.5-77,1.5,80.0,77.0,-116.351318,32.701496,32.884418,-117.112348,9muccv,1264.998779,GE1.85-82.5,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2018,12/30/2022
4990,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.614594,37.728054,37.706599,-122.098766,9q9w99,231.279892,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
4991,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.640694,37.711155,37.706599,-122.098766,9q9w99,408.4434509,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
4992,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.636185,37.710297,37.706599,-122.098766,9q9w99,375.6168823,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
4993,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.657906,37.705585,37.706599,-122.098766,9q9w99,416.7139282,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
4994,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.648514,37.718655,37.706599,-122.098766,9q9w99,402.7457581,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
4995,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.674286,37.715416,37.706599,-122.098766,9q9w99,395.1870422,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
4996,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.626045,37.714924,37.706599,-122.098766,9q9w99,345.3086243,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
4997,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.658958,37.710087,37.706599,-122.098766,9q9w99,466.4186401,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
4998,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.650024,37.708775,37.706599,-122.098766,9q9w99,399.5359192,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
4999,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.614479,37.718826,37.706599,-122.098766,9q9w99,242.5656281,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5000,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.60482,37.726204,37.706599,-122.098766,9q9w99,184.7019653,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5001,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.625618,37.703976,37.706599,-122.098766,9q9w99,375.4916077,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5002,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.624817,37.719265,37.706599,-122.098766,9q9w99,339.7580872,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5003,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.620255,37.710064,37.706599,-122.098766,9q9w99,309.7891235,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5004,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.61113,37.724876,37.706599,-122.098766,9q9w99,221.5640717,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5005,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.610245,37.722145,37.706599,-122.098766,9q9w99,228.0623169,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5006,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.621696,37.723194,37.706599,-122.098766,9q9w99,264.2605591,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5007,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.629936,37.708416,37.706599,-122.098766,9q9w99,381.7071533,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5008,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.6436,37.703377,37.706599,-122.098766,9q9w99,434.7272949,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5009,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.672279,37.713547,37.706599,-122.098766,9q9w99,412.6083984,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5010,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.629517,37.704575,37.706599,-122.098766,9q9w99,391.4797363,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5011,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.639435,37.707325,37.706599,-122.098766,9q9w99,409.6059265,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5012,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.627785,37.723846,37.706599,-122.098766,9q9w99,334.4596252,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5013,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.616074,37.725285,37.706599,-122.098766,9q9w99,244.6549225,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5014,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.610367,37.712124,37.706599,-122.098766,9q9w99,211.5750122,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5015,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.63147,37.710915,37.706599,-122.098766,9q9w99,375.576416,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5016,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.606773,37.721146,37.706599,-122.098766,9q9w99,201.2319641,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5017,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.626106,37.727306,37.706599,-122.098766,9q9w99,283.6914368,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5018,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.638535,37.719967,37.706599,-122.098766,9q9w99,391.0707092,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5019,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.660225,37.712166,37.706599,-122.098766,9q9w99,475.4820862,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5020,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.619415,37.727455,37.706599,-122.098766,9q9w99,229.4177246,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5021,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.64328,37.718567,37.706599,-122.098766,9q9w99,378.9099426,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5022,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.648376,37.714005,37.706599,-122.098766,9q9w99,379.315979,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5023,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.615356,37.722115,37.706599,-122.098766,9q9w99,257.1160278,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5024,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.631149,37.713627,37.706599,-122.098766,9q9w99,361.8825378,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5025,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.643509,37.713177,37.706599,-122.098766,9q9w99,400.9567261,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5026,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.601944,37.723057,37.706599,-122.098766,9q9w99,190.3379211,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5027,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.661697,37.714153,37.706599,-122.098766,9q9w99,434.5324707,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5028,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.654533,37.710636,37.706599,-122.098766,9q9w99,428.1381226,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5029,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.636925,37.713715,37.706599,-122.098766,9q9w99,388.9829102,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5030,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.64077,37.716583,37.706599,-122.098766,9q9w99,374.2489319,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5031,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.624336,37.710613,37.706599,-122.098766,9q9w99,360.1818237,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5032,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.628525,37.716526,37.706599,-122.098766,9q9w99,382.2949524,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5033,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.66983,37.712326,37.706599,-122.098766,9q9w99,408.1242981,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5034,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.62706,37.721287,37.706599,-122.098766,9q9w99,338.9841309,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5035,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.612526,37.716984,37.706599,-122.098766,9q9w99,233.3066559,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5036,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.622475,37.714684,37.706599,-122.098766,9q9w99,296.754364,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5037,CA,Alameda,Golden Hills,2015.0,GE1.7-100,1.7,80.0,100.0,-121.610107,37.709427,37.706599,-122.098766,9q9w99,245.8789368,GE1.7-100,3.5,11.0,23.0,17.9,3 Stage Planetary,1/1/2018,12/30/2022
5038,OR,Sherman,Golden Hills (Oregon),2022.0,GE1.5-77,1.5,80.0,77.0,-120.645134,45.524757,45.518367,-120.72146,c245ue,502.2753296,GE2.5-116,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2022,12/30/2022
5039,OR,Sherman,Golden Hills (Oregon),2022.0,GE1.5-77,1.5,80.0,77.0,-120.725426,45.512939,45.518367,-120.72146,c245ue,600.4035034,V150-4.3,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2022,12/30/2022
5040,OR,Sherman,Golden Hills (Oregon),2022.0,GE1.5-77,1.5,80.0,77.0,-120.678963,45.537952,45.518367,-120.72146,c245ue,535.6816406,V150-4.3,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2022,12/30/2022
5041,OR,Sherman,Golden Hills (Oregon),2022.0,GE1.5-77,1.5,80.0,77.0,-120.64341,45.529854,45.518367,-120.72146,c245ue,499.6773071,GE2.5-116,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2022,12/30/2022
5042,OR,Sherman,Golden Hills (Oregon),2022.0,GE1.5-77,1.5,80.0,77.0,-120.712212,45.529026,45.518367,-120.72146,c245ue,601.2354126,V150-4.3,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2022,12/30/2022
5043,OR,Sherman,Golden Hills (Oregon),2022.0,GE1.5-77,1.5,80.0,77.0,-120.74334,45.523918,45.518367,-120.72146,c245ue,662.9932861,V150-4.3,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2022,12/30/2022
5044,OR,Sherman,Golden Hills (Oregon),2022.0,GE1.5-77,1.5,80.0,77.0,-120.710213,45.537632,45.518367,-120.72146,c245ue,561.8354492,GE2.5-116,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2022,12/30/2022
5045,OR,Sherman,Golden Hills (Oregon),2022.0,GE1.5-77,1.5,80.0,77.0,-120.679909,45.523903,45.518367,-120.72146,c245ue,548.6920166,V150-4.3,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2022,12/30/2022
5046,OR,Sherman,Golden Hills (Oregon),2022.0,GE1.5-77,1.5,80.0,77.0,-120.736664,45.570969,45.518367,-120.72146,c245ue,463.8554993,V150-4.3,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2022,12/30/2022
5047,OR,Sherman,Golden Hills (Oregon),2022.0,GE1.5-77,1.5,80.0,77.0,-120.74482,45.535316,45.518367,-120.72146,c245ue,576.2478638,V150-4.3,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2022,12/30/2022
5048,OR,Sherman,Golden Hills (Oregon),2022.0,GE1.5-77,1.5,80.0,77.0,-120.705521,45.557369,45.518367,-120.72146,c245ue,503.0059204,V150-4.3,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2022,12/30/2022
5049,OR,Sherman,Golden Hills (Oregon),2022.0,GE1.5-77,1.5,80.0,77.0,-120.733803,45.56427,45.518367,-120.72146,c245ue,476.2318726,V150-4.3,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2022,12/30/2022
5050,OR,Sherman,Golden Hills (Oregon),2022.0,GE1.5-77,1.5,80.0,77.0,-120.706047,45.554344,45.518367,-120.72146,c245ue,513.9301147,V150-4.3,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2022,12/30/2022
5051,OR,Sherman,Golden Hills (Oregon),2022.0,GE1.5-77,1.5,80.0,77.0,-120.731987,45.558674,45.518367,-120.72146,c245ue,493.8556824,V150-4.3,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2022,12/30/2022
5052,OR,Sherman,Golden Hills (Oregon),2022.0,GE1.5-77,1.5,80.0,77.0,-120.663689,45.495678,45.518367,-120.72146,c245ue,554.9154053,V150-4.3,3.5,12.0,25.0,20.4,3 Stage Planetary,1/1/2022,12/30/2022
