SCADA Averaged Hourly Analog Data ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Pacific Prevailing Time ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/01/2021 00:00 To 09/15/2021 23:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
 ( as of 9/20/21 11:07 )",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/13/2021 05:00:00,9.016666,,14.59166,,6,5.919034,9.25,8.131273,8.891666,8.204201,10.0506,13.65857,10.58583,7.969686,11.48131,9.3,8,9.174567,9.226887,6.507901,8.92726,10.72185,10.43785,6.302608,5.107066,7.891278,5.743453,12.81412,7.544876,11.58507,9.355143,9.225438,8.322562,9.853246,7.316667,7.575,11.6227,10.1873,2.503392,13.06452,9.10601,9.090627,14.51174,10.55433,1.375,6.46285,7.597622,6.363952,6.983785,14.99406,14.76719
04/13/2021 06:00:00,10.525,,15.95,,7.216667,6.427202,11.23333,9.829071,10.34167,9.446662,11.61901,15.92182,12.2466,9.240249,12.75896,9.916667,9.033333,9.174567,11.02831,7.91603,10.25763,12.43684,12.38359,7.345454,5.890309,8.98819,6.39765,14.65126,9.415894,12.71179,10.81832,10.48326,10.08158,11.81144,8.283334,8.95,13.6857,10.59755,2.503392,15.45884,10.66788,10.3536,17.17322,12.01876,1.716667,7.609343,9.147036,7.332427,8.788574,14.99933,14.84105
04/13/2021 07:00:00,11.58333,,16.39166,,7.925,5.833008,11.59167,10.49066,11.16667,10.40928,12.65676,17.43667,13.37844,10.14205,13.63881,9.4,9.433333,9.174567,12.0195,9.213285,11.30889,13.70901,13.99454,8.130434,6.444447,9.505898,6.901668,15.83719,10.15727,13.31837,11.74974,11.165,10.94413,12.85391,9.041667,9.733334,14.69522,10.9719,2.503392,16.75636,11.36383,11.36969,18.27869,13.26782,1.875,8.313355,10.04518,7.868678,10.14112,15.05737,14.90964
04/13/2021 08:00:00,11.16667,,16.975,,8.016666,4.957031,10.31667,9.854205,10.35,10.52722,12.26537,16.86746,12.98724,9.90458,13.87764,10.775,8.7,9.174567,11.97554,9.056046,11.09864,13.34025,13.92861,8.053535,6.375797,9.363477,6.971263,15.44572,9.40637,13.33009,11.39447,11.37632,9.943192,12.49055,9,9.541667,13.66519,11.7521,2.503392,16.41339,11.06201,11.06128,17.4853,13.37258,1.916667,7.90897,9.354357,7.919959,9.384851,15.16289,14.99933
04/13/2021 09:00:00,10.74167,,16.80833,,8.391666,4.132457,9,8.888439,9.208333,10.10452,11.54812,15.29525,12.32645,9.520567,13.82416,10.58333,7.633333,9.174567,11.76895,8.496421,10.87667,12.34044,12.91618,8.011524,6.066576,8.727402,6.649659,14.68543,8.306763,13.36452,10.57393,10.69196,8.505987,11.75283,8.983334,9.158333,13.06153,12.18945,2.503392,15.84015,10.39462,10.61,15.96885,13.56964,1.975,7.099465,9.070847,7.678206,8.252644,15.2051,15.04682
04/13/2021 10:00:00,10.14167,,16.31666,,8.283334,3.591797,7.991667,8.149285,8.158334,9.71552,11.19299,13.6485,11.74917,9.10424,14.08497,10.60833,6.833333,9.174567,11.3316,8.246406,10.73528,11.91609,12.2444,8.076498,5.748728,8.311831,6.33245,13.70782,7.383708,13.20335,10.08281,9.870385,7.561789,11.13673,8.891666,8.758333,12.37728,11.5587,2.503392,15.25457,9.475233,10.33455,14.92492,13.31617,1.891667,6.434279,8.600529,7.38737,7.048739,15.31589,15.14706
04/13/2021 11:00:00,9.825,,15.875,,8.016666,3.711914,6.941667,7.415131,7.55,9.525781,10.63009,12.70286,11.25321,8.963463,13.95017,10.06667,6.308333,9.174567,10.92721,7.941755,10.30378,11.251,11.97554,7.9313,5.712638,8.051173,5.93246,13.24114,6.653322,13.16452,9.795524,9.043255,6.959797,10.41514,8.783334,8.45,11.8564,11.11622,2.503392,14.68145,9.208572,10.04005,13.96743,12.84365,1.858333,5.937588,7.988089,7.278215,6.425973,15.29479,15.14178
04/13/2021 12:00:00,9.6,,15.83333,,8.266666,3.793945,6.216667,6.988879,7.133333,9.240807,10.28494,11.87988,10.85102,8.83018,13.5575,9.558333,5.891667,9.174567,10.53748,7.610069,9.535305,11.10568,11.60705,7.846555,5.53017,7.834253,5.821107,12.41542,6.100222,13.17844,9.420277,8.597121,6.578367,9.944818,8.650001,8.283333,11.21684,11.21585,2.503392,14.23117,8.854002,9.719183,13.46415,12.71911,1.808333,5.54419,7.945599,7.029137,6.125638,15.26313,15.12596
04/13/2021 13:00:00,9.25,,15.60833,,8.208333,4.417969,5.775,6.633908,6.741667,9.191723,10.04654,11.40212,10.4503,8.486298,13.28204,9.8,5.566667,9.174567,10.07815,7.269258,9.018101,10.40187,11.18875,7.592692,5.258925,7.440194,5.842352,12.09877,5.673858,13.0854,9.225812,8.565836,6.443015,9.497211,8.366667,7.808333,11.13698,11.95356,2.503392,13.81681,8.309692,9.44593,12.45099,12.53963,1.816667,5.170573,7.58004,6.68116,5.589379,15.28424,15.14178
04/13/2021 14:00:00,9.108334,,15.6,,7.675,5.361328,5.5,6.330251,6.525,9.065719,9.903682,11.25868,10.32137,8.214491,13.19779,10.70833,5.316667,9.174567,9.768266,7.179592,9.430545,10.30201,10.96238,7.414837,5.018486,7.320284,5.552249,12.00659,5.316357,12.91471,9.083382,7.810174,6.154172,9.237876,8.258333,7.266666,10.6923,11.08618,2.503392,13.54167,8.051091,9.290622,11.95649,12.40776,1.733333,5.10464,7.192503,6.408639,5.136871,15.26313,15.12068
04/13/2021 15:00:00,9.008333,,14.89166,,7.325,6.058594,5.558333,6.227914,6.491667,8.993926,9.73072,10.78028,10.221,8.061175,12.92599,10.05833,5.191667,11.03507,9.755813,6.991487,9.416626,9.24105,10.98435,7.352505,4.933541,8.135364,5.529539,11.75121,5.285589,12.70373,9.0177,7.906509,6.106972,8.795396,8.025,7.308333,10.55457,11.34918,2.180799,13.45101,8.347787,9.152896,11.83855,12.03341,1.525,5.009405,7.244516,6.277507,4.363847,15.2051,15.03626
04/13/2021 16:00:00,9.15,,14.45833,,6.741667,6.336914,5.941667,6.524926,6.875,9.051067,9.836386,10.55273,10.27302,8.149595,12.76116,9.766666,5.375,12.826,9.648123,6.660619,9.531642,8.969352,11.02172,7.496683,4.938366,8.837612,5.645287,12.06392,5.548586,12.93449,9.27456,8.262768,6.279678,8.801989,8.066667,7.625,10.42417,11.48837,1.921201,13.70322,8.573422,9.127988,12.503,11.76529,1.45,5.109036,7.097267,6.233552,4.475777,15.29479,15.12068
04/13/2021 17:00:00,9.666667,,14.05833,,6.191667,6.855469,6.625,6.904659,7.583333,9.12286,10.32928,11.01749,10.80927,8.42803,12.47838,9.575,5.725,13.32059,9.592446,6.62686,9.480361,9.15556,11.47445,7.518201,5.328424,9.225057,5.646752,12.23214,5.902424,13.3125,9.51843,8.227582,6.604294,9.279634,8.083334,8.016666,10.6249,12.7594,2.072682,13.91076,8.779279,9.382195,13.14035,11.28618,1.341667,5.379359,7.0328,6.43721,4.907718,15.25258,15.12068
04/13/2021 18:00:00,10.06667,,13.7,,6.108333,7.523438,7.125,7.50513,8.325,9.120663,10.51217,11.30763,10.96384,8.672958,12.39925,8.5,6.091667,13.52529,9.426149,6.721151,9.40637,9.44997,11.78434,7.5441,5.535518,9.534779,5.846015,12.56069,6.41743,13.36965,9.626297,8.635817,6.983834,9.583655,8.225,8.425,11.03222,12.30886,2.238813,13.71298,9.273772,9.58512,13.73228,11.18362,1.358333,5.564703,7.295797,6.603506,5.076975,15.19982,15.06264
04/13/2021 19:00:00,10.325,,13.775,,5.958333,7.980469,7.533333,8.058871,8.583333,9.196118,10.46065,11.56015,11.11329,8.993524,12.76336,8.566667,6.341667,13.86499,9.569736,6.598963,9.623215,9.787471,11.5587,7.698266,5.657298,9.7677,6.079709,12.65642,6.804234,13.09932,9.726638,9.469177,7.138782,9.878886,8.308333,8.666667,11.25274,11.27372,2.369198,13.69865,9.353624,9.870828,13.81066,11.07593,1.316667,5.646752,7.321438,6.673101,5.388222,15.2262,15.08902
04/13/2021 20:00:00,10.96667,,13.925,,6.191667,7.628906,8.216666,8.399694,9.058333,9.575597,11.01998,12.14122,11.33233,9.436571,13.2227,8.766666,6.841667,14.55414,9.544828,6.941919,10.19536,10.17115,12.17114,7.78986,5.929432,10.24809,6.234284,12.94353,7.087744,13.42605,9.763678,9.728201,7.562119,10.44371,8.408333,9.25,11.89889,11.33306,2.460321,13.97269,9.634204,10.44591,13.93154,11.36456,1.325,5.990334,7.593226,7.047451,5.798443,15.27896,15.15761
04/13/2021 21:00:00,10.39167,,13.40833,,6.116667,6.899414,7.958333,7.965793,8.808333,8.995391,10.42051,11.61508,10.94773,9.250632,12.77361,9.225,6.766667,14.20714,9.040811,6.629534,9.484024,9.820684,11.66419,7.144421,5.618241,9.780122,5.884109,12.7311,6.908261,12.67296,9.308652,9.002379,7.363383,10.01515,8.225,8.866667,11.36849,11.00633,2.409046,13.1612,9.307471,10.18071,13.43631,11.44368,1.358333,5.731732,7.135362,6.651124,5.666255,15.45834,15.31589
04/13/2021 22:00:00,9.175,,12.95833,,5.841667,5.762429,7.125,7.107313,8.075,8.080394,9.459183,10.62786,9.923573,8.359099,11.73991,9.133333,6.3,12.61526,8.163176,6.065415,8.449616,8.774715,10.33529,6.291146,5.010562,8.969508,5.544923,11.77534,6.279704,11.72573,8.468985,8.502145,6.714229,8.990995,7.525,7.825,9.970686,10.51843,2.119855,11.84322,8.451814,9.275238,12.47663,10.82538,1.2,5.16691,6.583726,6.015242,5.074224,15.54276,15.39503
04/13/2021 23:00:00,8.091666,,12.34166,,5.525,5.121094,6.358333,6.25969,7.066667,7.234993,8.595076,9.470695,9.004182,7.322655,10.73772,8.875,5.775,11.33314,7.108989,5.409816,7.732417,7.658436,9.252527,5.565255,4.416102,8.261862,4.931751,10.37684,5.590343,10.97483,7.848054,7.596304,6.076763,8.007135,6.891667,6.725,9.375814,9.959471,1.885748,10.70561,7.6511,7.956588,11.63416,9.777058,1.158333,4.22261,5.791804,5.383022,4.620554,15.67994,15.54276
04/14/2021 00:00:00,7.291667,,11.96666,,5.475,4.771662,6.066667,5.760587,6.633333,6.613762,8.218031,8.965858,8.371963,6.539295,10.0857,8.758333,5.608333,10.54626,6.604971,5.020965,7.955122,7.007447,8.447418,5.112746,3.990746,7.77299,4.543482,9.685946,5.298043,10.13163,7.489701,6.563356,5.750854,7.415941,6.45,6.183333,8.802921,9.710392,1.819237,10.05501,7.089942,7.41008,10.6503,9.349961,1.05,3.972067,5.29145,4.875342,4.386606,15.50583,15.38976
04/14/2021 01:00:00,7.016666,,11.68333,,5.333333,4.605469,6.1,5.694274,6.441667,6.432814,7.934672,9.119016,8.1075,6.135724,9.618305,8.125,5.675,10.33294,6.547097,4.901333,8.032043,6.776711,8.166106,4.902048,3.755967,7.601596,4.380116,9.486038,5.374964,10.0569,7.365074,6.377062,5.726925,7.199829,6.391667,6,8.556035,9.722846,1.85469,9.857262,6.905331,6.958809,10.67887,9.226887,0.9666666,3.933973,5.152258,4.687801,4.590072,15.43724,15.30534
04/14/2021 02:00:00,6.966667,,11.70833,,4.925,4.558594,6.475,5.926741,6.691667,6.383731,8.028049,9.538094,8.128745,6.117585,9.712078,8.566667,6.158333,10.34587,6.57347,4.881708,7.662089,6.839026,7.924354,5.028312,3.74752,7.636934,4.522969,9.654747,5.667265,9.996832,7.434062,6.730622,5.926127,7.132432,6.191667,6.083333,8.599992,9.82028,1.88985,9.927872,6.914122,7.007892,10.99461,9.073777,0.9666666,4.211622,5.278263,4.659963,4.97405,15.32644,15.19454
04/14/2021 03:00:00,7.308333,,11.6,,4.775,4.628906,7.066667,6.345961,7.041667,6.533911,8.246561,10.3659,8.401266,6.298309,9.694496,8.683333,6.716667,10.65309,7.095802,5.119574,8.160978,7.145303,8.232039,5.085068,3.872581,7.927831,4.465096,10.22048,6.15077,10.05983,7.6654,6.707068,6.307058,7.38737,6.283333,6.416667,8.983141,9.847385,2.070631,10.34531,7.200562,7.661356,11.34625,9.007845,0.9666666,4.760326,5.543458,4.939077,5.347729,15.14178,15.00461
04/14/2021 04:00:00,7.866667,,12.55833,,5.108334,4.957031,7.941667,7.295093,7.916667,6.907528,8.953761,11.68428,9.086231,6.820929,10.126,8.158334,7.675,11.51407,7.857689,5.509473,8.650344,7.865636,8.812978,5.465961,4.282754,8.486395,4.749338,11.31329,7.068696,10.57997,8.237101,7.213123,7.136595,8.00274,6.716667,6.583333,9.877645,9.626145,2.331987,11.10117,7.5859,8.358776,12.35722,9.600505,1.108333,5.608658,6.103152,5.45335,6.130193,15.31062,15.17872
04/14/2021 05:00:00,8.841666,,14.49166,,6.133333,5.71875,9.666667,8.581546,9.241667,7.829118,10.07495,13.811,10.14555,7.781806,11.10109,8.616667,8.625,13.54286,8.870852,6.417394,9.979982,9.133615,9.998298,6.172469,5.018835,9.577996,5.465804,12.92358,8.63789,11.53819,9.292353,8.562474,8.519978,9.396113,7.9,7.308333,11.54138,9.884014,2.931172,12.59755,8.673054,9.419557,14.33226,10.30745,1.208333,6.704603,7.486269,6.276042,7.463024,15.39503,15.2051
04/14/2021 06:00:00,10.3,,15.9,,7.308333,6.328125,11.725,9.979836,10.86667,8.981472,11.45191,16.01149,11.90814,9.027204,12.17947,8.608334,9.733334,15.97724,10.98069,7.765974,11.59826,10.7619,11.77628,7.369429,5.707022,10.99426,6.166886,15.10001,11.01512,12.96379,10.65073,10.03038,10.0881,11.1001,9.116667,8.758333,13.45786,10.30965,3.481426,14.85329,10.221,10.78216,16.42525,11.76382,1.483333,7.881864,8.925063,7.165398,9.199492,15.34227,15.19982
04/14/2021 07:00:00,11.26667,,16.78333,,7.616667,6.703125,12.2,10.61528,11.825,9.875956,12.51311,17.1244,12.99676,9.791731,13.15164,8.958333,10.075,17.11495,12.04953,9.081535,12.56673,11.95537,13.30518,8.502584,6.348221,11.7409,6.429152,16.0521,11.76602,13.43485,11.65957,10.76691,10.83411,12.08469,10.06667,9.275,14.55603,10.59096,3.724616,16.15624,11.09131,11.44515,17.49922,12.57113,1.816667,8.321414,9.879619,7.77857,10.61806,15.23148,15.08902
04/14/2021 08:00:00,11.14167,,17.175,,7.575,6.782227,10.975,10.18855,11.00833,10.13016,12.2713,16.59364,12.81581,9.707593,13.75896,9.166667,9.216667,16.48202,11.92719,8.945344,12.00704,11.65542,13.20555,8.320622,6.377257,11.54724,6.507538,15.49588,10.45763,13.6788,11.25565,10.64176,9.453576,11.93085,9.9,9.208333,13.93552,10.45616,3.340493,15.86562,10.9111,11.33453,16.81059,12.62607,1.883333,7.914098,9.567538,7.773442,9.72592,15.3581,15.23148
04/14/2021 09:00:00,10.69091,,16.9,,8.045455,7.142578,9.172728,8.926167,9.609091,9.957006,11.75068,15.21934,12.15795,9.38966,13.85333,9.854546,8.154546,15.5344,11.49543,8.564484,11.17416,11.06179,12.64625,7.907008,6.139514,10.81856,6.503742,14.62288,8.89809,13.11937,10.40069,10.52569,8.514432,11.28285,9.609091,8.918181,13.09489,10.48686,2.802891,15.62201,10.37977,10.66908,15.74708,12.57992,1.9,7.005628,8.830959,7.489133,8.350922,15.64348,15.46506
04/14/2021 10:00:00,10.125,,16.275,,8.183333,7.236328,7.758333,7.894466,8.491667,9.601237,11.1246,13.56976,11.56676,9.137717,13.9216,10.05833,6.958333,14.60772,11.04955,8.075784,10.30965,10.27179,12.12206,7.829773,5.702451,10.22768,6.328055,13.72566,7.409348,13.02313,9.814386,9.966628,7.547292,10.43199,9.383333,8.6,11.00219,11.34479,2.392638,15.07078,9.755079,11.34259,14.4568,12.57992,1.9,6.402778,8.325809,7.196898,7.225555,15.55859,15.41614
04/14/2021 11:00:00,9.808333,,16.06666,,7.975,7.198242,6.925,7.024827,7.75,9.410033,10.42816,12.38757,10.81,8.823374,13.47251,9.883333,6.208333,14.21793,10.82392,7.774528,9.763138,9.907965,11.86272,7.774484,5.536183,9.65136,6.048941,13.02118,6.503142,12.99163,9.530883,9.46705,7.000649,10.05251,8.758333,8.5,10.5216,12.22315,2.101982,14.71352,9.486221,11.12501,13.70444,12.70006,1.883333,5.822572,7.659159,7.021811,6.565491,15.61662,15.44252
04/14/2021 12:00:00,9.616667,,16.05833,,8.075,6.612305,6.241667,6.718075,7.25,9.401242,10.11825,11.83282,10.78729,8.489556,13.46372,9.516666,5.708333,13.73893,10.44957,7.554006,9.569736,9.347576,11.47885,7.726235,5.314937,9.42881,5.775687,12.3782,5.794002,13.18797,9.389968,9.048811,6.568808,9.557282,8.508333,8.3,10.03149,11.61071,1.992986,14.00409,9.06352,10.47594,12.88761,13.17771,1.883333,5.440897,7.774907,6.706068,5.885469,15.75908,15.6008
04/14/2021 13:00:00,9.383333,,15.81666,,7.941667,5.006836,5.808333,6.305732,6.741667,9.178536,9.938396,11.16598,10.30965,8.195816,13.39266,8.883333,5.25,13.20482,10.02833,7.271426,9.53677,8.702835,11.06347,7.775327,5.134177,9.04885,5.581553,12.40708,5.398407,12.99969,9.201883,8.513821,6.251466,9.177072,8.333333,8.333333,10.34724,11.55797,1.794332,13.52578,8.732393,9.646657,12.52498,12.78651,1.85,5.115629,7.331694,6.525852,5.698849,15.84349,15.65883
04/14/2021 14:00:00,9.266666,,15.28333,,7.558333,4.798828,5.5,6.204289,6.458333,8.918469,9.652113,10.38359,10.1602,7.911038,13.00145,9.191667,5.058333,12.87371,9.873758,6.938419,9.16535,8.497917,10.69938,7.49974,4.987043,8.874061,5.361777,11.62457,5.086326,12.95207,9.130248,8.035706,6.218345,9.007845,8.15,8.025001,10.66226,13.60334,1.754484,13.50253,8.536061,8.957296,12.11839,12.39384,1.716667,4.957391,7.129501,6.320729,4.979294,15.85404,15.68521
04/14/2021 15:00:00,9.225,,14.73333,,7.025,5.791992,5.375,6.082993,6.4,8.989531,9.684165,10.23639,9.922109,8.000214,12.65933,8.833334,4.966667,12.70936,9.72944,6.754296,9.100883,8.324814,10.80414,7.471851,4.914421,8.756619,5.230645,11.59844,5.215261,13.14108,9.187511,7.497237,6.143445,8.612249,7.716667,7.858334,10.32233,12.86416,1.754191,13.41121,8.44229,8.856933,11.94331,11.90961,1.425,4.913436,7.119977,6.229156,4.153488,15.95429,15.76435
04/14/2021 16:00:00,9.216667,,14.25833,,6.65,7.066406,5.908333,6.306946,6.716667,9.21077,10.0281,10.46469,10.02833,8.032721,12.60292,8.55,5.25,12.77642,9.661309,6.581157,9.087696,8.622204,10.9089,7.474148,4.88691,8.947757,5.487782,11.82051,5.422582,13.58136,9.445875,7.965786,6.422735,8.659135,7.958333,8.166667,10.63003,11.97994,1.86934,13.60275,8.691369,9.03495,12.31106,12.05832,1.316667,5.028452,6.94489,6.23868,4.432566,16.03343,15.84349
04/14/2021 17:00:00,9.791666,,13.5,,6.308333,7.886719,6.625,6.846708,7.533333,9.067184,10.44275,11.06391,10.34847,8.314452,12.52233,8.066667,5.633333,13.33292,9.732369,6.549881,9.201246,9.131833,11.35797,7.508014,5.18486,9.357082,5.758105,12.17574,5.843817,13.7037,9.534724,8.435559,6.864391,9.111139,7.858334,8.558333,10.67545,11.81217,2.075612,13.82813,8.894294,9.156559,13.09859,11.76675,1.283333,5.485584,7.025474,6.379336,4.757701,15.99122,15.78018
04/14/2021 18:00:00,10.03333,,13.075,,6.075,7.828125,7.1,7.328811,8.058333,9.083301,10.45596,11.31247,10.64004,8.319679,12.56336,7.458333,5.9,13.53234,9.626878,6.450624,9.541898,9.239048,11.64075,7.654668,5.349715,9.685659,5.794002,12.3083,6.251133,13.51396,9.629014,8.769183,7.147755,9.405638,8.175,8.583333,11.00805,11.50009,2.210392,13.66531,9.104546,9.462779,13.49199,11.22757,1.25,5.554447,7.14635,6.61889,5.15442,16.09674,15.89098
04/14/2021 19:00:00,10.25833,,13.05,,5.933333,8.109375,7.291667,7.648828,8.25,9.174141,10.48614,11.48077,10.78875,8.448773,12.61171,7.483334,6.05,13.88188,9.458384,6.421211,9.612959,9.625848,11.65174,7.607419,5.424757,9.676052,5.734663,12.13408,6.543434,13.1506,9.664879,8.695365,7.118467,9.495745,8.2,8.75,10.85493,11.23343,2.173181,13.56798,9.156559,9.456185,13.52349,10.88106,1.158333,5.496573,7.156607,6.584459,5.354919,16.00177,15.81711
04/14/2021 20:00:00,10.80833,,13.5,,5.941667,7.77832,7.766667,8.014369,8.825,9.368276,10.6871,12.00993,11.13966,8.931182,12.77801,7.833333,6.416667,14.55634,9.308936,6.629115,10.31551,9.985868,12.0781,7.699841,5.720176,10.01382,6.104617,12.45245,6.858445,13.49492,9.702212,9.084565,7.373183,9.949214,8.4,9.241667,11.48937,11.39973,2.389122,13.66839,9.366811,9.851048,13.88538,11.31402,1.258333,5.811584,7.36759,6.641601,5.778895,16.00705,15.83822
04/14/2021 21:00:00,10.18333,,12.60833,,5.916667,6.890625,7.566667,7.523895,8.466667,8.864991,10.24113,11.50016,10.47155,8.731294,12.42197,7.608334,6.416667,14.04598,8.796128,6.438331,10.01075,9.613952,11.4305,7.300152,5.383277,9.682358,5.872388,12.13795,6.588122,12.92277,9.060575,9.116304,7.195941,9.556549,8.175,8.8,10.85567,11.13527,2.29419,12.91076,9.049602,9.366077,13.17917,11.05175,1.241667,5.536132,7.065034,6.426221,5.406001,15.85932,15.643
04/14/2021 22:00:00,8.933333,,11.8,,5.775,5.847656,6.616667,6.692279,7.608334,7.900179,9.225,10.13181,9.419557,7.824975,11.32526,7.2,5.808333,12.50954,7.708974,5.876714,9.081836,8.391172,10.23126,6.165722,4.826247,8.738838,5.243832,10.91944,5.793269,11.7499,8.298422,8.174112,6.446751,8.616645,7.5,7.683333,9.468122,10.80267,1.956947,11.40345,8.133141,8.569759,12.06345,10.01881,1.241667,4.953729,6.210842,5.757372,4.806584,15.63245,15.44252
04/14/2021 23:00:00,7.683333,,11.58333,,5.6,5.203125,5.616667,5.674882,6.666667,6.942692,8.355983,8.889513,8.587341,6.875757,10.39926,7.358333,4.991667,11.04937,6.72365,5.183417,8.188816,7.185551,8.967552,5.369455,4.220615,7.81939,4.50612,9.93398,5.012335,10.80853,7.415905,6.605504,5.717153,7.462094,6.875,6.458333,8.742848,10.21441,1.762395,10.34078,7.378579,7.138292,11.09571,9.341903,1.108333,3.895878,5.343463,5.133944,4.051544,15.6219,15.40031
04/15/2021 00:00:00,6.775,,11.23333,,5.325,4.883789,5.083333,5.094356,6.075,6.214504,7.661744,8.08545,7.69652,6.072287,9.473983,7.916667,4.716667,10.15049,6.162491,4.678501,7.831316,6.432735,8.064278,4.884204,3.608724,7.221015,4.128839,9.218998,4.653369,9.923573,6.980163,5.944433,5.133217,6.615228,6.275,5.883333,7.763362,10.7807,1.592748,9.47613,6.769803,6.421825,10.05031,9.130186,1.033333,3.508342,4.839446,4.629927,3.753719,15.40558,15.24203
04/15/2021 01:00:00,6.45,,11.35,,5.35,4.699219,5.008333,4.951744,5.758333,5.698766,7.356651,7.894272,7.370521,5.608919,9.200724,7.741667,4.758333,9.758072,5.811584,4.457988,7.44671,6.125342,7.679671,4.697753,3.376797,6.99382,4.104664,8.962049,4.592565,9.765336,6.719039,6.042358,5.00411,6.294356,6.075,5.583333,7.649809,10.22613,1.57048,9.032034,6.382266,6.100954,9.585853,8.818838,0.925,3.369883,4.643846,4.372057,3.717434,15.5111,15.337
04/15/2021 02:00:00,6.325,,11.09166,,4.966667,4.664063,5.116667,5.071078,5.775,5.679718,7.24187,8.060183,7.339752,5.477543,8.961896,7.641667,4.958333,9.615993,5.692905,4.310332,7.338287,6.030923,7.400557,4.632653,3.355308,7.000547,3.933972,8.898591,4.750803,9.555084,6.731073,5.664974,5.02221,6.177875,5.658333,5.183333,7.612447,10.78875,1.630838,8.963702,6.188864,6.074581,9.90819,8.664995,0.8916667,3.445339,4.660695,4.1999,3.840772,15.59552,15.43196
04/15/2021 03:00:00,6.591667,,11.25833,,4.566667,4.760742,5.516666,5.389928,6.125,5.718545,7.434161,8.460447,7.466489,5.646266,9.053471,8.133333,5.441667,9.618925,6.104617,4.450572,7.481141,6.319288,7.495793,4.757549,3.473049,7.089657,3.992579,9.165751,5.042371,9.767533,6.831913,5.745407,5.29467,6.377871,5.65,5.208333,7.76556,11.04516,1.735439,9.144712,6.564679,6.451129,10.06716,8.599796,0.9,3.836539,4.822596,4.418942,4.235921,15.49528,15.28951
04/15/2021 04:00:00,7.2,,11.975,,5.016666,5.044922,6.141666,6.194889,6.85,6.046743,7.882099,9.486674,8.106034,5.981009,9.724532,7.875,6.141666,10.47132,6.983717,4.933934,8.051824,6.911366,7.973437,5.017223,3.734146,7.596249,4.358138,9.968943,5.632101,10.21514,7.359174,6.497233,5.896674,6.978589,6.016667,5.608334,8.63076,11.03344,1.917392,9.823154,6.983717,7.391766,10.84736,9.064986,1.041667,4.489271,5.2746,4.777176,4.867757,15.35282,15.21037
04/15/2021 05:00:00,8.125,,13.49166,,6.025,5.844727,7.475,7.687942,7.891666,6.870899,9.030587,11.23958,9.095022,6.923862,10.64321,8.241667,6.975,12.29381,8.053288,5.800633,9.162419,8.027746,9.229817,5.843586,4.40283,8.69365,4.935414,11.5526,7.102396,11.21512,8.223983,7.560951,7.144881,8.479652,7.05,6.541667,10.24981,10.77557,2.448601,11.34639,8.023252,8.360241,12.70886,10.05324,1.283333,5.484119,6.640135,5.593274,5.86465,15.21037,15.04682
04/15/2021 06:00:00,9.658333,,15.01666,,7.25,6.445313,9.5,9.184628,9.366667,8.111896,10.5811,13.32098,10.6818,8.082514,11.57655,8.5,7.975,14.49561,9.826873,7.218973,10.96311,9.765717,11.02172,7.117364,5.233468,10.10824,5.408663,13.39523,9.119198,12.26125,9.592831,8.846897,8.558077,10.12137,8.225,7.85,12.02783,10.21075,2.946115,13.36354,9.282563,9.601237,14.95862,11.43489,1.658333,6.489956,8.180758,6.514863,7.923063,15.24203,15.10485
04/15/2021 07:00:00,10.58333,,15.68333,,7.6,6.421875,9.75,10.34742,10.325,9.016636,11.55218,14.37583,11.77554,8.95636,12.64541,7.691667,8.441667,15.8728,11.13014,8.57181,11.73598,10.76436,12.27297,8.099334,5.904888,10.66992,5.933192,14.4761,10.21514,13.17698,10.50142,9.906819,9.425027,11.24735,9.291667,8.841666,13.22783,10.46129,3.297422,14.73335,10.40928,10.67227,16.19229,12.56747,1.975,7.23133,9.08037,7.133164,9.068366,15.25786,15.09958
04/15/2021 08:00:00,10.55,,15.99166,,7.708333,6.152344,8.908334,9.530768,9.575,9.197584,11.32004,13.85728,11.73012,8.986805,13.24761,8.883333,7.808333,15.36532,11.08252,8.517307,11.92865,10.57916,12.50153,8.067058,5.989602,10.47497,6.060662,14.35679,9.032753,13.31617,10.22923,9.938406,8.702973,10.95652,9.325,8.958333,12.66446,10.56678,2.963695,14.78721,10.1939,10.53089,15.89999,12.54769,1.933333,7.056242,8.991728,7.158072,8.652514,15.47417,15.30534
04/15/2021 09:00:00,10.175,,15.675,,7.783333,5.847656,7.9,8.285378,8.525,9.10015,10.94334,12.62502,11.16603,8.816752,13.12892,8.958333,6.941667,14.50902,10.92428,8.201292,11.42903,9.922672,12.16162,8.068434,5.698632,10.05913,5.793269,13.85664,7.784431,13.17405,9.606865,8.884678,7.750024,10.55066,9.083333,8.725,12.27325,10.61294,2.542947,14.44186,9.773395,10.15214,14.62969,12.58725,2.091667,6.462118,8.369764,6.952216,7.478655,15.57442,15.3581
