,9wdb95,9we1bp
2020-10-09 15:30:00-07:00,28228.156952516427,20218.887725963905
2020-10-09 16:30:00-07:00,31267.80508847984,12324.444788965047
2020-10-09 16:30:00-07:00,3161.3174533565148,12324.444788965047
2020-10-09 17:30:00-07:00,3677.4480385206502,886.4394061736708
2020-10-09 17:30:00-07:00,371.80673971484765,886.4394061736708
2020-10-09 18:30:00-07:00,0.0,0.0
2020-10-09 18:30:00-07:00,0.0,0.0
2020-10-09 19:30:00-07:00,0.0,0.0
2020-10-09 19:30:00-07:00,0.0,0.0
2020-10-09 20:30:00-07:00,0.0,0.0
2020-10-09 20:30:00-07:00,0.0,0.0
2020-10-09 21:30:00-07:00,0.0,0.0
2020-10-09 21:30:00-07:00,0.0,0.0
2020-10-09 22:30:00-07:00,0.0,0.0
2020-10-09 22:30:00-07:00,0.0,0.0
2020-10-09 23:30:00-07:00,0.0,0.0
2020-10-09 23:30:00-07:00,0.0,0.0
2020-10-10 00:30:00-07:00,0.0,0.0
2020-10-10 00:30:00-07:00,0.0,0.0
2020-10-10 01:30:00-07:00,0.0,0.0
2020-10-10 01:30:00-07:00,0.0,0.0
2020-10-10 02:30:00-07:00,0.0,0.0
2020-10-10 02:30:00-07:00,0.0,0.0
2020-10-10 03:30:00-07:00,0.0,0.0
2020-10-10 03:30:00-07:00,0.0,0.0
2020-10-10 04:30:00-07:00,0.0,0.0
2020-10-10 04:30:00-07:00,0.0,0.0
2020-10-10 05:30:00-07:00,0.0,0.0
2020-10-10 05:30:00-07:00,0.0,0.0
2020-10-10 06:30:00-07:00,2885.3635837120937,1491.519865248692
2020-10-10 06:30:00-07:00,291.7233950594454,1491.519865248692
2020-10-10 07:30:00-07:00,3128.4308444251546,14497.40728482556
2020-10-10 07:30:00-07:00,30942.531814517733,14497.40728482556
2020-10-10 08:30:00-07:00,61527.29078177916,28404.629872153877
2020-10-10 08:30:00-07:00,6220.689225091888,28404.629872153877
2020-10-10 09:30:00-07:00,84752.70869499932,38753.58351065482
2020-10-10 09:30:00-07:00,8568.884718916735,38753.58351065482
2020-10-10 10:30:00-07:00,99954.7381203561,45634.21175278816
2020-10-10 10:30:00-07:00,10105.87910700463,45634.21175278816
2020-10-10 11:30:00-07:00,107188.28833865403,49168.85551612683
2020-10-10 11:30:00-07:00,10837.223967640892,49168.85551612683
2020-10-10 12:30:00-07:00,107387.41615180798,49200.97489331233
2020-10-10 12:30:00-07:00,10857.356696158004,49200.97489331233
2020-10-10 13:30:00-07:00,99820.67345787719,45703.74164221846
2020-10-10 13:30:00-07:00,10092.324559246204,45703.74164221846
2020-10-10 14:30:00-07:00,84821.37269690106,38898.858135973394
2020-10-10 14:30:00-07:00,8575.826962128724,38898.858135973394
2020-10-10 15:30:00-07:00,62195.10429645339,28206.01102777839
2020-10-10 15:30:00-07:00,6288.208211907653,28206.01102777839
2020-10-10 16:30:00-07:00,32081.776657459246,14394.697397360045
2020-10-10 16:30:00-07:00,3243.613684904237,14394.697397360045
2020-10-10 17:30:00-07:00,3644.723914435517,1495.4503231541487
2020-10-10 17:30:00-07:00,368.4981817804677,1495.4503231541487
2020-10-10 18:30:00-07:00,0.0,0.0
2020-10-10 18:30:00-07:00,0.0,0.0
2020-10-10 19:30:00-07:00,0.0,0.0
2020-10-10 19:30:00-07:00,0.0,0.0
2020-10-10 20:30:00-07:00,0.0,0.0
2020-10-10 20:30:00-07:00,0.0,0.0
2020-10-10 21:30:00-07:00,0.0,0.0
2020-10-10 21:30:00-07:00,0.0,0.0
2020-10-10 22:30:00-07:00,0.0,0.0
2020-10-10 22:30:00-07:00,0.0,0.0
2020-10-10 23:30:00-07:00,0.0,0.0
2020-10-10 23:30:00-07:00,0.0,0.0
2020-10-11 00:30:00-07:00,0.0,0.0
2020-10-11 00:30:00-07:00,0.0,0.0
2020-10-11 01:30:00-07:00,0.0,0.0
2020-10-11 01:30:00-07:00,0.0,0.0
2020-10-11 02:30:00-07:00,0.0,0.0
2020-10-11 02:30:00-07:00,0.0,0.0
2020-10-11 03:30:00-07:00,0.0,0.0
2020-10-11 03:30:00-07:00,0.0,0.0
2020-10-11 04:30:00-07:00,0.0,0.0
2020-10-11 04:30:00-07:00,0.0,0.0
2020-10-11 05:30:00-07:00,0.0,0.0
2020-10-11 05:30:00-07:00,0.0,0.0
2020-10-11 06:30:00-07:00,2519.4028925358416,1278.212322323264
2020-10-11 06:30:00-07:00,254.72310300235608,1278.212322323264
2020-10-11 07:30:00-07:00,2986.003079525382,13670.606352519853
2020-10-11 07:30:00-07:00,29533.814196694966,13670.606352519853
2020-10-11 08:30:00-07:00,6062.437112579905,27420.49058145056
2020-10-11 08:30:00-07:00,59962.05847535225,27420.49058145056
2020-10-11 09:30:00-07:00,84264.83183372511,38495.03932418188
2020-10-11 09:30:00-07:00,8519.558146991698,38495.03932418188
2020-10-11 10:30:00-07:00,100018.40570950035,45622.27800144163
2020-10-11 10:30:00-07:00,10112.316190138714,45622.27800144163
2020-10-11 11:30:00-07:00,11047.040530007169,50100.376085872944
2020-10-11 11:30:00-07:00,109263.53180066003,50100.376085872944
2020-10-11 12:30:00-07:00,109517.73262394773,50224.26973683392
2020-10-11 12:30:00-07:00,11072.741390590218,50224.26973683392
2020-10-11 13:30:00-07:00,101754.61828758619,46841.654610960744
2020-10-11 13:30:00-07:00,10287.85518656997,46841.654610960744
2020-10-11 14:30:00-07:00,85863.28536207488,39384.32447053219
2020-10-11 14:30:00-07:00,8681.169076292685,39384.32447053219
2020-10-11 15:30:00-07:00,6274.317697421758,28345.736473406934
2020-10-11 15:30:00-07:00,62057.71667058792,28345.736473406934
2020-10-11 16:30:00-07:00,30831.397956861143,14173.051603730451
2020-10-11 16:30:00-07:00,3117.1947054357233,14173.051603730451
2020-10-11 17:30:00-07:00,3049.399398828662,1264.7183769027924
2020-10-11 17:30:00-07:00,308.30816280493167,1264.7183769027924
2020-10-11 18:30:00-07:00,0.0,0.0
2020-10-11 18:30:00-07:00,0.0,0.0
2020-10-11 19:30:00-07:00,0.0,0.0
2020-10-11 19:30:00-07:00,0.0,0.0
2020-10-11 20:30:00-07:00,0.0,0.0
2020-10-11 20:30:00-07:00,0.0,0.0
2020-10-11 21:30:00-07:00,0.0,0.0
2020-10-11 21:30:00-07:00,0.0,0.0
2020-10-11 22:30:00-07:00,0.0,0.0
2020-10-11 22:30:00-07:00,0.0,0.0
2020-10-11 23:30:00-07:00,0.0,0.0
2020-10-11 23:30:00-07:00,0.0,0.0
2020-10-12 00:30:00-07:00,0.0,0.0
2020-10-12 00:30:00-07:00,0.0,0.0
2020-10-12 01:30:00-07:00,0.0,0.0
2020-10-12 01:30:00-07:00,0.0,0.0
2020-10-12 02:30:00-07:00,0.0,0.0
2020-10-12 02:30:00-07:00,0.0,0.0
2020-10-12 03:30:00-07:00,0.0,0.0
2020-10-12 03:30:00-07:00,0.0,0.0
2020-10-12 04:30:00-07:00,0.0,0.0
2020-10-12 04:30:00-07:00,0.0,0.0
2020-10-12 05:30:00-07:00,0.0,0.0
2020-10-12 05:30:00-07:00,0.0,0.0
2020-10-12 06:30:00-07:00,2892.746459352241,1494.4611195491082
2020-10-12 06:30:00-07:00,292.46983740009307,1494.4611195491082
2020-10-12 07:30:00-07:00,3260.363118983937,15008.099277129539
2020-10-12 07:30:00-07:00,32247.441146354642,15008.099277129539
2020-10-12 08:30:00-07:00,63829.381083999775,29442.93955602448
2020-10-12 08:30:00-07:00,6453.441035812818,29442.93955602448
2020-10-12 09:30:00-07:00,87205.96815866469,40351.963449226074
2020-10-12 09:30:00-07:00,8816.920420116458,40351.963449226074
2020-10-12 10:30:00-07:00,102896.58333717463,47550.29518846787
2020-10-12 10:30:00-07:00,10403.313052325862,47550.29518846787
2020-10-12 11:30:00-07:00,110701.15901066785,51118.97140865404
2020-10-12 11:30:00-07:00,11192.391186299074,51118.97140865404
2020-10-12 12:30:00-07:00,111132.76832491311,50995.12322654662
2020-10-12 12:30:00-07:00,11236.02885303947,50995.12322654662
2020-10-12 13:30:00-07:00,103046.64035515583,47235.50526479498
2020-10-12 13:30:00-07:00,10418.484500037022,47235.50526479498
2020-10-12 14:30:00-07:00,86882.57194294808,40010.34034667239
2020-10-12 14:30:00-07:00,8784.223590319762,40010.34034667239
2020-10-12 15:30:00-07:00,62605.41281551619,28719.608186632977
2020-10-12 15:30:00-07:00,6329.692271274903,28719.608186632977
2020-10-12 16:30:00-07:00,31723.07289277209,14356.375802024135
2020-10-12 16:30:00-07:00,3207.3471011551906,14356.375802024135
2020-10-12 17:30:00-07:00,3068.801486288581,1257.1921137198092
2020-10-12 17:30:00-07:00,310.2698021827206,1257.1921137198092
2020-10-12 18:30:00-07:00,0.0,0.0
2020-10-12 18:30:00-07:00,0.0,0.0
2020-10-12 19:30:00-07:00,0.0,0.0
2020-10-12 19:30:00-07:00,0.0,0.0
2020-10-12 20:30:00-07:00,0.0,0.0
2020-10-12 20:30:00-07:00,0.0,0.0
2020-10-12 21:30:00-07:00,0.0,0.0
2020-10-12 21:30:00-07:00,0.0,0.0
2020-10-12 22:30:00-07:00,0.0,0.0
2020-10-12 22:30:00-07:00,0.0,0.0
2020-10-12 23:30:00-07:00,0.0,0.0
2020-10-12 23:30:00-07:00,0.0,0.0
2020-10-13 00:30:00-07:00,0.0,0.0
2020-10-13 00:30:00-07:00,0.0,0.0
2020-10-13 01:30:00-07:00,0.0,0.0
2020-10-13 01:30:00-07:00,0.0,0.0
2020-10-13 02:30:00-07:00,0.0,0.0
2020-10-13 02:30:00-07:00,0.0,0.0
2020-10-13 03:30:00-07:00,0.0,0.0
2020-10-13 03:30:00-07:00,0.0,0.0
2020-10-13 04:30:00-07:00,0.0,0.0
2020-10-13 04:30:00-07:00,0.0,0.0
2020-10-13 05:30:00-07:00,0.0,0.0
2020-10-13 05:30:00-07:00,0.0,0.0
2020-10-13 06:30:00-07:00,282.74464094717956,1386.4186403035926
2020-10-13 06:30:00-07:00,2796.5569587331197,1386.4186403035926
2020-10-13 07:30:00-07:00,3207.9576045773442,14804.841343424287
2020-10-13 07:30:00-07:00,31729.11123036121,14804.841343424287
2020-10-13 08:30:00-07:00,62761.690049214194,28839.656974186913
2020-10-13 08:30:00-07:00,6345.492611114996,28839.656974186913
2020-10-13 09:30:00-07:00,8663.90761241306,39232.02616330205
2020-10-13 09:30:00-07:00,85692.55651370916,39232.02616330205
2020-10-13 10:30:00-07:00,10112.84611053477,46049.86493169926
2020-10-13 10:30:00-07:00,100023.64702040974,46049.86493169926
2020-10-13 11:30:00-07:00,106688.86657816442,49173.98580910157
2020-10-13 11:30:00-07:00,10786.730153842509,49173.98580910157
2020-10-13 12:30:00-07:00,10781.24074441994,49315.813624569884
2020-10-13 12:30:00-07:00,106634.57219412731,49315.813624569884
2020-10-13 13:30:00-07:00,100023.76612021985,45844.13505747841
2020-10-13 13:30:00-07:00,10112.858152067822,45844.13505747841
2020-10-13 14:30:00-07:00,84707.09599347062,38746.9049933625
2020-10-13 14:30:00-07:00,8564.27306712252,38746.9049933625
2020-10-13 15:30:00-07:00,6206.509556098715,27945.296107243186
2020-10-13 15:30:00-07:00,61387.04320056047,27945.296107243186
2020-10-13 16:30:00-07:00,31068.952682056362,13930.720153842545
2020-10-13 16:30:00-07:00,3141.2125697137517,13930.720153842545
2020-10-13 17:30:00-07:00,2827.831848249676,1177.8399822167173
2020-10-13 17:30:00-07:00,285.90667466846924,1177.8399822167173
2020-10-13 18:30:00-07:00,0.0,0.0
2020-10-13 18:30:00-07:00,0.0,0.0
2020-10-13 19:30:00-07:00,0.0,0.0
2020-10-13 19:30:00-07:00,0.0,0.0
2020-10-13 20:30:00-07:00,0.0,0.0
2020-10-13 20:30:00-07:00,0.0,0.0
2020-10-13 21:30:00-07:00,0.0,0.0
2020-10-13 21:30:00-07:00,0.0,0.0
2020-10-13 22:30:00-07:00,0.0,0.0
2020-10-13 22:30:00-07:00,0.0,0.0
2020-10-13 23:30:00-07:00,0.0,0.0
2020-10-13 23:30:00-07:00,0.0,0.0
2020-10-14 00:30:00-07:00,0.0,0.0
2020-10-14 00:30:00-07:00,0.0,0.0
2020-10-14 01:30:00-07:00,0.0,0.0
2020-10-14 01:30:00-07:00,0.0,0.0
2020-10-14 02:30:00-07:00,0.0,0.0
2020-10-14 02:30:00-07:00,0.0,0.0
2020-10-14 03:30:00-07:00,0.0,0.0
2020-10-14 03:30:00-07:00,0.0,0.0
2020-10-14 04:30:00-07:00,0.0,0.0
2020-10-14 04:30:00-07:00,0.0,0.0
2020-10-14 05:30:00-07:00,0.0,0.0
2020-10-14 05:30:00-07:00,0.0,0.0
2020-10-14 06:30:00-07:00,221.4615532482063,1053.242160215472
2020-10-14 06:30:00-07:00,2190.421172098592,1053.242160215472
2020-10-14 07:30:00-07:00,3029.354655402509,13902.076631067757
2020-10-14 07:30:00-07:00,29962.593857328302,13902.076631067757
2020-10-14 08:30:00-07:00,6193.879885614308,28036.021810594957
2020-10-14 08:30:00-07:00,61262.126269292174,28036.021810594957
2020-10-14 09:30:00-07:00,84403.71045450249,38718.37868310876
2020-10-14 09:30:00-07:00,8533.599407851525,38718.37868310876
2020-10-14 10:30:00-07:00,10079.268073534577,45769.760407542875
2020-10-14 10:30:00-07:00,99691.53500329451,45769.760407542875
2020-10-14 11:30:00-07:00,107611.27711361673,49496.37969452395
2020-10-14 11:30:00-07:00,10879.990058611445,49496.37969452395
2020-10-14 12:30:00-07:00,107278.88414340695,49359.917672713935
2020-10-14 12:30:00-07:00,10846.383615974244,49359.917672713935
2020-10-14 13:30:00-07:00,10045.150124237247,45558.37940081643
2020-10-14 13:30:00-07:00,99354.08284786012,45558.37940081643
2020-10-14 14:30:00-07:00,8463.41033562768,38267.5198194839
2020-10-14 14:30:00-07:00,83709.48778878876,38267.5198194839
2020-10-14 15:30:00-07:00,59573.17638518595,27267.40803833522
2020-10-14 15:30:00-07:00,6023.119362726289,27267.40803833522
2020-10-14 16:30:00-07:00,29366.441148723818,13134.57697096944
2020-10-14 16:30:00-07:00,2969.08090234424,13134.57697096944
2020-10-14 17:30:00-07:00,2359.4605605492798,
2020-10-14 17:30:00-07:00,238.5522050384964,
2020-10-14 18:30:00-07:00,0.0,0.0
2020-10-14 18:30:00-07:00,0.0,0.0
2020-10-14 19:30:00-07:00,0.0,0.0
2020-10-14 19:30:00-07:00,0.0,0.0
2020-10-14 20:30:00-07:00,0.0,0.0
2020-10-14 20:30:00-07:00,0.0,0.0
2020-10-14 21:30:00-07:00,0.0,0.0
2020-10-14 21:30:00-07:00,0.0,0.0
2020-10-14 22:30:00-07:00,0.0,0.0
2020-10-14 22:30:00-07:00,0.0,0.0
2020-10-14 23:30:00-07:00,0.0,0.0
2020-10-14 23:30:00-07:00,0.0,0.0
2020-10-15 00:30:00-07:00,0.0,0.0
2020-10-15 00:30:00-07:00,0.0,0.0
2020-10-15 01:30:00-07:00,0.0,0.0
2020-10-15 01:30:00-07:00,0.0,0.0
2020-10-15 02:30:00-07:00,0.0,0.0
2020-10-15 02:30:00-07:00,0.0,0.0
2020-10-15 03:30:00-07:00,0.0,0.0
2020-10-15 03:30:00-07:00,0.0,0.0
2020-10-15 04:30:00-07:00,0.0,0.0
2020-10-15 04:30:00-07:00,0.0,0.0
2020-10-15 05:30:00-07:00,0.0,0.0
2020-10-15 05:30:00-07:00,0.0,0.0
2020-10-15 06:30:00-07:00,2328.5436312943575,1224.915621862237
2020-10-15 06:30:00-07:00,235.42636272941203,1224.915621862237
2020-10-15 07:30:00-07:00,3111.861909179734,14378.784062369848
2020-10-15 07:30:00-07:00,30778.65259472366,14378.784062369848
2020-10-15 08:30:00-07:00,6315.847569739114,28793.47295573732
2020-10-15 08:30:00-07:00,62468.47831415202,28793.47295573732
2020-10-15 09:30:00-07:00,8787.707542645556,39858.56177278513
2020-10-15 09:30:00-07:00,86917.03084935904,39858.56177278513
2020-10-15 10:30:00-07:00,10399.476299725235,47124.34736812194
2020-10-15 10:30:00-07:00,102858.6349709447,47124.34736812194
2020-10-15 11:30:00-07:00,111302.83144871556,50970.747925321535
2020-10-15 11:30:00-07:00,11253.22300913478,50970.747925321535
2020-10-15 12:30:00-07:00,11238.2080833998,50777.345147907625
2020-10-15 12:30:00-07:00,111154.3225506924,50777.345147907625
2020-10-15 13:30:00-07:00,10439.53623749361,33337.965494963944
2020-10-15 13:30:00-07:00,103254.85785728224,33337.965494963944
2020-10-15 14:30:00-07:00,8759.11222938438,39478.219003313745
2020-10-15 14:30:00-07:00,86634.20171413723,39478.219003313745
2020-10-15 15:30:00-07:00,6244.175182464285,28100.267995478862
2020-10-15 15:30:00-07:00,61759.5845479926,28100.267995478862
2020-10-15 16:30:00-07:00,3044.5791338133263,13546.272666117658
2020-10-15 16:30:00-07:00,30113.175388777407,13546.272666117658
2020-10-15 17:30:00-07:00,,
2020-10-15 17:30:00-07:00,,
2020-10-15 18:30:00-07:00,0.0,0.0
2020-10-15 18:30:00-07:00,0.0,0.0
2020-10-15 19:30:00-07:00,0.0,0.0
2020-10-15 19:30:00-07:00,0.0,0.0
2020-10-15 20:30:00-07:00,0.0,0.0
2020-10-15 20:30:00-07:00,0.0,0.0
2020-10-15 21:30:00-07:00,0.0,0.0
2020-10-15 21:30:00-07:00,0.0,0.0
2020-10-15 22:30:00-07:00,0.0,0.0
2020-10-15 22:30:00-07:00,0.0,0.0
2020-10-15 23:30:00-07:00,0.0,0.0
2020-10-15 23:30:00-07:00,0.0,0.0
2020-10-16 00:30:00-07:00,0.0,0.0
2020-10-16 00:30:00-07:00,0.0,0.0
2020-10-16 01:30:00-07:00,0.0,0.0
2020-10-16 01:30:00-07:00,0.0,0.0
2020-10-16 02:30:00-07:00,0.0,0.0
2020-10-16 02:30:00-07:00,0.0,0.0
2020-10-16 03:30:00-07:00,0.0,0.0
2020-10-16 03:30:00-07:00,0.0,0.0
2020-10-16 04:30:00-07:00,0.0,0.0
2020-10-16 04:30:00-07:00,0.0,0.0
2020-10-16 05:30:00-07:00,0.0,0.0
2020-10-16 05:30:00-07:00,0.0,0.0
2020-10-16 06:30:00-07:00,,1175.5457132792624
2020-10-16 06:30:00-07:00,,1175.5457132792624
2020-10-16 07:30:00-07:00,3167.98020071267,14574.774498881292
2020-10-16 07:30:00-07:00,31333.704666348825,14574.774498881292
2020-10-16 08:30:00-07:00,6377.001030590749,28962.743437428046
2020-10-16 08:30:00-07:00,63073.33199386225,28962.743437428046
2020-10-16 09:30:00-07:00,86709.70191477815,39554.29365947708
2020-10-16 09:30:00-07:00,8766.745643413367,39554.29365947708
2020-10-16 10:30:00-07:00,10259.881249159871,46251.92349807664
2020-10-16 10:30:00-07:00,101477.9350264453,46251.92349807664
2020-10-16 11:30:00-07:00,108568.74435793665,49561.68602469128
2020-10-16 11:30:00-07:00,10976.794356256274,49561.68602469128
2020-10-16 12:30:00-07:00,10942.052497504323,49467.184528146885
2020-10-16 12:30:00-07:00,108225.12126917846,49467.184528146885
2020-10-16 13:30:00-07:00,10154.669919757203,45846.16224408624
2020-10-16 13:30:00-07:00,100437.31592083487,45846.16224408624
2020-10-16 14:30:00-07:00,8560.624180839019,38515.81038059556
2020-10-16 14:30:00-07:00,84671.0057662834,38515.81038059556
2020-10-16 15:30:00-07:00,6117.735323617119,27427.34728982323
2020-10-16 15:30:00-07:00,60508.999334650456,27427.34728982323
2020-10-16 16:30:00-07:00,29717.912110161655,13213.993851440302
2020-10-16 16:30:00-07:00,3004.616216754614,13213.993851440302
2020-10-16 17:30:00-07:00,,
2020-10-16 17:30:00-07:00,,
2020-10-16 18:30:00-07:00,0.0,0.0
2020-10-16 18:30:00-07:00,0.0,0.0
2020-10-16 19:30:00-07:00,0.0,0.0
2020-10-16 19:30:00-07:00,0.0,0.0
2020-10-16 20:30:00-07:00,0.0,0.0
2020-10-16 20:30:00-07:00,0.0,0.0
2020-10-16 21:30:00-07:00,0.0,0.0
2020-10-16 21:30:00-07:00,0.0,0.0
2020-10-16 22:30:00-07:00,0.0,0.0
2020-10-16 22:30:00-07:00,0.0,0.0
2020-10-16 23:30:00-07:00,0.0,0.0
2020-10-16 23:30:00-07:00,0.0,0.0
2020-10-17 00:30:00-07:00,0.0,0.0
2020-10-17 00:30:00-07:00,0.0,0.0
2020-10-17 01:30:00-07:00,0.0,0.0
2020-10-17 01:30:00-07:00,0.0,0.0
2020-10-17 02:30:00-07:00,0.0,0.0
2020-10-17 02:30:00-07:00,0.0,0.0
2020-10-17 03:30:00-07:00,0.0,0.0
2020-10-17 03:30:00-07:00,0.0,0.0
2020-10-17 04:30:00-07:00,0.0,0.0
2020-10-17 04:30:00-07:00,0.0,0.0
2020-10-17 05:30:00-07:00,0.0,0.0
2020-10-17 05:30:00-07:00,0.0,0.0
2020-10-17 06:30:00-07:00,,
2020-10-17 06:30:00-07:00,,
2020-10-17 07:30:00-07:00,30716.524616743543,14366.250751108368
2020-10-17 07:30:00-07:00,3105.5804877440273,14366.250751108368
2020-10-17 08:30:00-07:00,62130.71211548857,28713.492430226073
2020-10-17 08:30:00-07:00,6281.697869241524,28713.492430226073
2020-10-17 09:30:00-07:00,85494.94917794476,39688.460088598666
2020-10-17 09:30:00-07:00,8643.9286110826,39688.460088598666
2020-10-17 10:30:00-07:00,101108.33303566105,46680.31487923943
2020-10-17 10:30:00-07:00,10222.512805133973,46680.31487923943
2020-10-17 11:30:00-07:00,108745.33896625701,50104.40073391206
2020-10-17 11:30:00-07:00,10994.648875173483,50104.40073391206
2020-10-17 12:30:00-07:00,108533.64373909637,49755.851189793
2020-10-17 12:30:00-07:00,10973.245523882228,49755.851189793
2020-10-17 13:30:00-07:00,99905.72885968527,45860.85461191864
2020-10-17 13:30:00-07:00,10100.924047616983,45860.85461191864
2020-10-17 14:30:00-07:00,83562.88249215999,38272.088796384596
2020-10-17 14:30:00-07:00,8448.587872660559,38272.088796384596
2020-10-17 15:30:00-07:00,59247.83434394455,26976.086110689666
2020-10-17 15:30:00-07:00,5990.225801109902,26976.086110689666
2020-10-17 16:30:00-07:00,28612.208297784062,12779.50259030755
2020-10-17 16:30:00-07:00,2892.824527174203,12779.50259030755
2020-10-17 17:30:00-07:00,,0.0
2020-10-17 17:30:00-07:00,,0.0
2020-10-17 18:30:00-07:00,0.0,0.0
2020-10-17 18:30:00-07:00,0.0,0.0
2020-10-17 19:30:00-07:00,0.0,0.0
2020-10-17 19:30:00-07:00,0.0,0.0
2020-10-17 20:30:00-07:00,0.0,0.0
2020-10-17 20:30:00-07:00,0.0,0.0
2020-10-17 21:30:00-07:00,0.0,0.0
2020-10-17 21:30:00-07:00,0.0,0.0
2020-10-17 22:30:00-07:00,0.0,0.0
2020-10-17 22:30:00-07:00,0.0,0.0
2020-10-17 23:30:00-07:00,0.0,0.0
2020-10-17 23:30:00-07:00,0.0,0.0
2020-10-18 00:30:00-07:00,0.0,0.0
2020-10-18 00:30:00-07:00,0.0,0.0
2020-10-18 01:30:00-07:00,0.0,0.0
2020-10-18 01:30:00-07:00,0.0,0.0
2020-10-18 02:30:00-07:00,0.0,0.0
2020-10-18 02:30:00-07:00,0.0,0.0
2020-10-18 03:30:00-07:00,0.0,0.0
2020-10-18 03:30:00-07:00,0.0,0.0
2020-10-18 04:30:00-07:00,0.0,0.0
2020-10-18 04:30:00-07:00,0.0,0.0
2020-10-18 05:30:00-07:00,0.0,0.0
2020-10-18 05:30:00-07:00,0.0,0.0
2020-10-18 06:30:00-07:00,,
2020-10-18 06:30:00-07:00,,
2020-10-18 07:30:00-07:00,2972.7025579719807,13683.86859331741
2020-10-18 07:30:00-07:00,29402.262044263924,13683.86859331741
2020-10-18 08:30:00-07:00,6083.4047707944155,27505.036673792372
2020-10-18 08:30:00-07:00,60169.44437059573,27505.036673792372
2020-10-18 09:30:00-07:00,83401.97744645245,38079.362020018736
2020-10-18 09:30:00-07:00,8432.319639956379,38079.362020018736
2020-10-18 10:30:00-07:00,9944.496344959602,44975.96831337859
2020-10-18 10:30:00-07:00,98358.54133761706,44975.96831337859
2020-10-18 11:30:00-07:00,105671.38067153298,48349.38984838395
2020-10-18 11:30:00-07:00,10683.857696179552,48349.38984838395
2020-10-18 12:30:00-07:00,10665.425006427455,48341.441502158996
2020-10-18 12:30:00-07:00,105489.06751920689,48341.441502158996
2020-10-18 13:30:00-07:00,97495.12500603778,44619.9245824923
2020-10-18 13:30:00-07:00,9857.201022796415,44619.9245824923
2020-10-18 14:30:00-07:00,8274.541157247395,37233.9017935909
2020-10-18 14:30:00-07:00,81841.42969467177,37233.9017935909
2020-10-18 15:30:00-07:00,5842.824068516757,26230.148377224392
2020-10-18 15:30:00-07:00,57789.92044809926,26230.148377224392
2020-10-18 16:30:00-07:00,2792.2836497374365,12323.008075072485
2020-10-18 16:30:00-07:00,27617.783471583905,12323.008075072485
2020-10-18 17:30:00-07:00,0.0,0.0
2020-10-18 17:30:00-07:00,0.0,0.0
2020-10-18 18:30:00-07:00,0.0,0.0
2020-10-18 18:30:00-07:00,0.0,0.0
2020-10-18 19:30:00-07:00,0.0,0.0
2020-10-18 19:30:00-07:00,0.0,0.0
2020-10-18 20:30:00-07:00,0.0,0.0
2020-10-18 20:30:00-07:00,0.0,0.0
2020-10-18 21:30:00-07:00,0.0,0.0
2020-10-18 21:30:00-07:00,0.0,0.0
2020-10-18 22:30:00-07:00,0.0,0.0
2020-10-18 22:30:00-07:00,0.0,0.0
2020-10-18 23:30:00-07:00,0.0,0.0
2020-10-18 23:30:00-07:00,0.0,0.0
2020-10-19 00:30:00-07:00,0.0,0.0
2020-10-19 00:30:00-07:00,0.0,0.0
2020-10-19 01:30:00-07:00,0.0,0.0
2020-10-19 01:30:00-07:00,0.0,0.0
2020-10-19 02:30:00-07:00,0.0,0.0
2020-10-19 02:30:00-07:00,0.0,0.0
2020-10-19 03:30:00-07:00,0.0,0.0
2020-10-19 03:30:00-07:00,0.0,0.0
2020-10-19 04:30:00-07:00,0.0,0.0
2020-10-19 04:30:00-07:00,0.0,0.0
2020-10-19 05:30:00-07:00,0.0,0.0
2020-10-19 05:30:00-07:00,0.0,0.0
2020-10-19 06:30:00-07:00,0.0,
2020-10-19 06:30:00-07:00,0.0,
2020-10-19 07:30:00-07:00,3018.4116541204207,13910.765695334567
2020-10-19 07:30:00-07:00,29854.359351866653,13910.765695334567
2020-10-19 08:30:00-07:00,6201.486739333783,28350.65598152704
2020-10-19 08:30:00-07:00,61337.363768514086,28350.65598152704
2020-10-19 09:30:00-07:00,84789.26008273863,39108.87683218266
2020-10-19 09:30:00-07:00,8572.580230631667,39108.87683218266
2020-10-19 10:30:00-07:00,10118.552732932629,46202.41887907155
2020-10-19 10:30:00-07:00,100080.08980399047,46202.41887907155
2020-10-19 11:30:00-07:00,10854.612173050435,49568.74668587269
2020-10-19 11:30:00-07:00,107360.27075598664,49568.74668587269
2020-10-19 12:30:00-07:00,10822.75739441701,49383.92565852286
2020-10-19 12:30:00-07:00,107045.20305900826,49383.92565852286
2020-10-19 13:30:00-07:00,98963.56104792347,45591.53825465351
2020-10-19 13:30:00-07:00,10005.66659226043,45591.53825465351
2020-10-19 14:30:00-07:00,8366.063666699858,38092.60930344843
2020-10-19 14:30:00-07:00,82746.65608493185,38092.60930344843
2020-10-19 15:30:00-07:00,5909.419379656196,26837.84688919052
2020-10-19 15:30:00-07:00,58448.59811626695,26837.84688919052
2020-10-19 16:30:00-07:00,2807.3748433339397,12560.39319904935
2020-10-19 16:30:00-07:00,27767.046716066667,12560.39319904935
2020-10-19 17:30:00-07:00,0.0,0.0
2020-10-19 17:30:00-07:00,0.0,0.0
2020-10-19 18:30:00-07:00,0.0,0.0
2020-10-19 18:30:00-07:00,0.0,0.0
2020-10-19 19:30:00-07:00,0.0,0.0
