Plant Code,Plant Name,State,County,Latitude,Longitude,NERC Region,Balancing Authority Code,Nameplate Capacity (MW),Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Generator Count,Year,Month,Charge (MWh),Discharge (MWh),Net Gen (MWh)
64442,Mt Pleasant Community Center,NY,Westchester,41.09999,-73.77155,NPCC,NYIS,0.7,3.0,0.5,0.7,1,2022,11.0,0.0,0.0,0.0
64442,Mt Pleasant Community Center,NY,Westchester,41.09999,-73.77155,NPCC,NYIS,0.7,3.0,0.5,0.7,1,2022,12.0,0.0,0.0,0.0
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,1.0,,,
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,2.0,,,
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,3.0,,,
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,4.0,,,
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,5.0,,,
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,6.0,,,
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,7.0,,,
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,8.0,,,
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,9.0,,,
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,10.0,15.0,10.898,-4.487
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,11.0,16.0,11.351,-4.674
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2021,12.0,17.0,11.751,-4.839
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,1.0,5.0,0.929,-2.867
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,2.0,4.0,0.981,-3.024
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,3.0,4.0,0.909,-2.803
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,4.0,4.0,0.951,-2.933
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,5.0,4.0,1.005,-3.099
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,6.0,4.0,1.018,-3.14
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,7.0,4.0,1.044,-3.218
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,8.0,4.0,1.086,-3.347
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,9.0,4.0,0.976,-3.008
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,10.0,4.0,1.084,-3.342
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,11.0,4.0,1.004,-3.095
64446,Arlington Microgrid,WA,Snohomish,48.15614,-122.1502,WECC,BPAT,1.0,1.4,1.0,1.0,1,2022,12.0,4.0,1.013,-3.124
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2021,1.0,,,
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2021,2.0,,,
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2021,3.0,,,
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2021,4.0,,,
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2021,5.0,0.0,901.959,898.364
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2021,6.0,0.0,876.789,873.294
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2021,7.0,0.0,940.365,936.616
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2021,8.0,0.0,903.554,899.952
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2021,9.0,0.0,804.727,801.519
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2021,10.0,0.0,849.571,846.184
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2021,11.0,0.0,832.45,829.132
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2021,12.0,0.0,914.585,910.939
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2022,1.0,0.0,0.0,0.0
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2022,2.0,0.0,0.0,0.0
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2022,3.0,0.0,0.0,0.0
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2022,4.0,0.0,0.0,0.0
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2022,5.0,0.0,0.0,0.0
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2022,6.0,0.0,0.0,0.0
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2022,7.0,0.0,0.0,0.0
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2022,8.0,0.0,0.0,0.0
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2022,9.0,0.0,0.0,0.0
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2022,10.0,0.0,0.0,0.0
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2022,11.0,0.0,0.0,0.0
64450,"Grissom Solar, LLC",NC,Halifax,36.23891,-77.897552,SERC,PJM,10.0,10.0,5.0,5.0,1,2022,12.0,0.0,0.0,0.0
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2021,1.0,,,
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2021,2.0,0.0,0.0,0.0
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2021,3.0,0.0,0.0,0.0
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2021,4.0,0.0,0.0,0.0
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2021,5.0,0.0,0.0,0.0
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2021,6.0,0.0,0.0,0.0
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2021,7.0,0.0,0.0,0.0
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2021,8.0,0.0,0.0,0.0
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2021,9.0,0.0,0.0,0.0
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2021,10.0,0.0,0.0,0.0
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2021,11.0,0.0,0.0,0.0
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2021,12.0,0.0,0.0,0.0
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2022,1.0,0.0,0.0,0.0
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2022,2.0,0.0,0.0,0.0
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2022,3.0,0.0,0.0,0.0
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2022,4.0,0.0,0.0,0.0
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2022,5.0,0.0,0.0,0.0
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2022,6.0,0.0,0.0,0.0
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2022,7.0,0.0,0.0,0.0
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2022,8.0,0.0,0.0,0.0
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2022,9.0,0.0,0.0,0.0
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2022,10.0,0.0,0.0,0.0
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2022,11.0,0.0,0.0,0.0
64453,Volney II,NY,Oswego,43.341,-76.354,NPCC,NYIS,3.0,12.0,3.0,3.0,1,2022,12.0,5.0,4.0,-1.0
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,1.0,,,
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,2.0,,,
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,3.0,,,
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,4.0,,,
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,5.0,,,
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,6.0,,,
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,7.0,,,
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,8.0,4718.0,3955.0,-763.0
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,9.0,8803.0,6858.0,-1945.0
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,10.0,9393.0,7817.0,-1576.0
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,11.0,9569.0,8159.0,-1410.0
64481,Arlington Energy Center II,CA,Riverside,33.69088,-114.774944,WECC,CISO,132.0,528.0,132.0,132.0,1,2022,12.0,6062.0,4919.0,-1143.0
64508,Hall Solar Energy Storage,NC,Duplin,34.799,-77.947,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,1.0,24.0,18.555,-6.066
64508,Hall Solar Energy Storage,NC,Duplin,34.799,-77.947,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,2.0,24.0,17.89,-5.849
64508,Hall Solar Energy Storage,NC,Duplin,34.799,-77.947,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,3.0,25.0,18.638,-6.093
64508,Hall Solar Energy Storage,NC,Duplin,34.799,-77.947,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,4.0,24.0,18.296,-5.981
64508,Hall Solar Energy Storage,NC,Duplin,34.799,-77.947,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,5.0,23.0,17.327,-5.665
64508,Hall Solar Energy Storage,NC,Duplin,34.799,-77.947,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,6.0,22.0,16.77,-5.483
64508,Hall Solar Energy Storage,NC,Duplin,34.799,-77.947,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,7.0,26.0,19.265,-6.298
64508,Hall Solar Energy Storage,NC,Duplin,34.799,-77.947,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,8.0,23.0,17.632,-5.764
64508,Hall Solar Energy Storage,NC,Duplin,34.799,-77.947,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,9.0,21.0,15.466,-5.056
64508,Hall Solar Energy Storage,NC,Duplin,34.799,-77.947,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,10.0,20.0,15.3,-5.002
64508,Hall Solar Energy Storage,NC,Duplin,34.799,-77.947,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,11.0,22.0,16.456,-5.38
64508,Hall Solar Energy Storage,NC,Duplin,34.799,-77.947,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,12.0,22.0,16.405,-5.363
64514,Ludie Brown Solar Energy Storage,NC,Duplin,34.831,-77.77,SERC,CPLE,2.5,2.5,2.0,2.0,1,2022,1.0,314.0,308.113,-5.262
64514,Ludie Brown Solar Energy Storage,NC,Duplin,34.831,-77.77,SERC,CPLE,2.5,2.5,2.0,2.0,1,2022,2.0,302.0,297.082,-5.075
64514,Ludie Brown Solar Energy Storage,NC,Duplin,34.831,-77.77,SERC,CPLE,2.5,2.5,2.0,2.0,1,2022,3.0,315.0,309.497,-5.287
64514,Ludie Brown Solar Energy Storage,NC,Duplin,34.831,-77.77,SERC,CPLE,2.5,2.5,2.0,2.0,1,2022,4.0,309.0,303.814,-5.19
64514,Ludie Brown Solar Energy Storage,NC,Duplin,34.831,-77.77,SERC,CPLE,2.5,2.5,2.0,2.0,1,2022,5.0,293.0,287.724,-4.915
64514,Ludie Brown Solar Energy Storage,NC,Duplin,34.831,-77.77,SERC,CPLE,2.5,2.5,2.0,2.0,1,2022,6.0,283.0,278.482,-4.757
64514,Ludie Brown Solar Energy Storage,NC,Duplin,34.831,-77.77,SERC,CPLE,2.5,2.5,2.0,2.0,1,2022,7.0,325.0,319.915,-5.465
64514,Ludie Brown Solar Energy Storage,NC,Duplin,34.831,-77.77,SERC,CPLE,2.5,2.5,2.0,2.0,1,2022,8.0,298.0,292.791,-5.001
64514,Ludie Brown Solar Energy Storage,NC,Duplin,34.831,-77.77,SERC,CPLE,2.5,2.5,2.0,2.0,1,2022,9.0,261.0,256.821,-4.387
64514,Ludie Brown Solar Energy Storage,NC,Duplin,34.831,-77.77,SERC,CPLE,2.5,2.5,2.0,2.0,1,2022,10.0,258.0,254.076,-4.34
64514,Ludie Brown Solar Energy Storage,NC,Duplin,34.831,-77.77,SERC,CPLE,2.5,2.5,2.0,2.0,1,2022,11.0,278.0,273.259,-4.668
64514,Ludie Brown Solar Energy Storage,NC,Duplin,34.831,-77.77,SERC,CPLE,2.5,2.5,2.0,2.0,1,2022,12.0,277.0,272.426,-4.653
64516,Lowe Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,1.0,26.0,20.604,-5.441
64516,Lowe Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,2.0,25.0,19.869,-5.247
64516,Lowe Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,3.0,26.0,20.699,-5.466
64516,Lowe Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,4.0,26.0,20.319,-5.366
64516,Lowe Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,5.0,24.0,19.243,-5.081
64516,Lowe Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,6.0,24.0,18.625,-4.918
64516,Lowe Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,7.0,27.0,21.396,-5.65
64516,Lowe Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,8.0,25.0,19.582,-5.171
64516,Lowe Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,9.0,22.0,17.176,-4.536
64516,Lowe Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,10.0,21.0,16.992,-4.487
64516,Lowe Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,11.0,23.0,18.275,-4.826
64516,Lowe Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,12.0,23.0,18.22,-4.811
64520,Spencer Meadow Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,1.0,29.0,21.23,-7.492
64520,Spencer Meadow Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,2.0,28.0,20.471,-7.225
64520,Spencer Meadow Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,3.0,29.0,21.326,-7.527
64520,Spencer Meadow Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,4.0,28.0,20.935,-7.389
64520,Spencer Meadow Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,5.0,27.0,19.826,-6.997
64520,Spencer Meadow Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,6.0,26.0,19.189,-6.773
64520,Spencer Meadow Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,7.0,30.0,22.044,-7.78
64520,Spencer Meadow Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,8.0,27.0,20.175,-7.121
64520,Spencer Meadow Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,9.0,24.0,17.696,-6.246
64520,Spencer Meadow Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,10.0,24.0,17.507,-6.179
64520,Spencer Meadow Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,11.0,25.0,18.829,-6.646
64520,Spencer Meadow Solar Energy Storage,NC,Randolph,35.718429,-79.909481,SERC,CPLE,2.5,5.0,2.0,2.0,1,2022,12.0,25.0,18.772,-6.625
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2021,1.0,,,
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2021,2.0,,,
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2021,3.0,,,
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2021,4.0,,,
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2021,5.0,,,
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2021,6.0,,,
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2021,7.0,,,
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2021,8.0,3.0,2.52,-2.52
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2021,9.0,2.0,2.243,-2.243
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2021,10.0,2.0,2.368,-2.368
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2021,11.0,2.0,2.32,-2.32
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2021,12.0,3.0,2.549,-2.549
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2022,1.0,0.0,11.687,11.687
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2022,2.0,0.0,11.267,11.267
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2022,3.0,0.0,11.738,11.738
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2022,4.0,0.0,11.523,11.523
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2022,5.0,0.0,10.913,10.913
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2022,6.0,0.0,10.562,10.562
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2022,7.0,0.0,12.133,12.133
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2022,8.0,0.0,11.105,11.105
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2022,9.0,0.0,9.74,9.74
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2022,10.0,0.0,9.636,9.636
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2022,11.0,0.0,10.364,10.364
64522,Old Cedar Solar Energy Storage,NC,Randolph,35.713,-79.788,SERC,CPLE,1.3,2.0,1.0,1.0,1,2022,12.0,0.0,10.332,10.332
64528,Gambit Energy Storage - Angleton Storage,TX,Brazoria,29.16801,-95.445062,TRE,ERCO,100.0,200.0,100.0,100.0,1,2021,1.0,,,
64528,Gambit Energy Storage - Angleton Storage,TX,Brazoria,29.16801,-95.445062,TRE,ERCO,100.0,200.0,100.0,100.0,1,2021,2.0,,,
64528,Gambit Energy Storage - Angleton Storage,TX,Brazoria,29.16801,-95.445062,TRE,ERCO,100.0,200.0,100.0,100.0,1,2021,3.0,,,
64528,Gambit Energy Storage - Angleton Storage,TX,Brazoria,29.16801,-95.445062,TRE,ERCO,100.0,200.0,100.0,100.0,1,2021,4.0,,,
64528,Gambit Energy Storage - Angleton Storage,TX,Brazoria,29.16801,-95.445062,TRE,ERCO,100.0,200.0,100.0,100.0,1,2021,5.0,,,
64528,Gambit Energy Storage - Angleton Storage,TX,Brazoria,29.16801,-95.445062,TRE,ERCO,100.0,200.0,100.0,100.0,1,2021,6.0,4770.0,4018.0,-752.0
64528,Gambit Energy Storage - Angleton Storage,TX,Brazoria,29.16801,-95.445062,TRE,ERCO,100.0,200.0,100.0,100.0,1,2021,7.0,8137.0,6592.0,-1545.0
64528,Gambit Energy Storage - Angleton Storage,TX,Brazoria,29.16801,-95.445062,TRE,ERCO,100.0,200.0,100.0,100.0,1,2021,8.0,3749.0,2916.0,-833.0
64528,Gambit Energy Storage - Angleton Storage,TX,Brazoria,29.16801,-95.445062,TRE,ERCO,100.0,200.0,100.0,100.0,1,2021,9.0,4078.0,3306.0,-772.0
64528,Gambit Energy Storage - Angleton Storage,TX,Brazoria,29.16801,-95.445062,TRE,ERCO,100.0,200.0,100.0,100.0,1,2021,10.0,3242.0,2396.0,-846.0
64528,Gambit Energy Storage - Angleton Storage,TX,Brazoria,29.16801,-95.445062,TRE,ERCO,100.0,200.0,100.0,100.0,1,2021,11.0,6651.0,5480.0,-1171.0
64528,Gambit Energy Storage - Angleton Storage,TX,Brazoria,29.16801,-95.445062,TRE,ERCO,100.0,200.0,100.0,100.0,1,2021,12.0,6255.0,4973.0,-1282.0
64528,Gambit Energy Storage - Angleton Storage,TX,Brazoria,29.16801,-95.445062,TRE,ERCO,100.0,200.0,100.0,100.0,1,2022,1.0,6178.0,4869.0,-1309.0
64528,Gambit Energy Storage - Angleton Storage,TX,Brazoria,29.16801,-95.445062,TRE,ERCO,100.0,200.0,100.0,100.0,1,2022,2.0,5487.0,4446.0,-1041.0
64528,Gambit Energy Storage - Angleton Storage,TX,Brazoria,29.16801,-95.445062,TRE,ERCO,100.0,200.0,100.0,100.0,1,2022,3.0,7267.0,5887.0,-1380.0
64528,Gambit Energy Storage - Angleton Storage,TX,Brazoria,29.16801,-95.445062,TRE,ERCO,100.0,200.0,100.0,100.0,1,2022,4.0,7.0,6.0,-1.0
