datetime,Speed,Direction,Temperature,Pressure
2018-06-09 07:00:00+00:00,1.2,151.0,16.2,884.0
2018-06-09 07:30:00+00:00,1.2,156.0,15.9,883.0
2018-06-09 08:00:00+00:00,1.1,162.0,15.6,883.0
2018-06-09 08:30:00+00:00,1.1,166.0,15.3,883.0
2018-06-09 09:00:00+00:00,1.1,171.0,15.1,883.0
2018-06-09 09:30:00+00:00,1.2,175.0,14.9,882.0
2018-06-09 10:00:00+00:00,1.2,179.0,14.6,882.0
2018-06-09 10:30:00+00:00,1.3,183.0,14.4,882.0
2018-06-09 11:00:00+00:00,1.3,186.0,14.2,882.0
2018-06-09 11:30:00+00:00,1.7,189.0,15.1,881.0
2018-06-09 12:00:00+00:00,2.0,193.0,16.1,881.0
2018-06-09 12:30:00+00:00,2.5,192.0,17.3,881.0
2018-06-09 13:00:00+00:00,3.0,192.0,18.6,881.0
2018-06-09 13:30:00+00:00,3.0,187.0,20.1,881.0
2018-06-09 14:00:00+00:00,3.0,181.0,21.7,881.0
2018-06-09 14:30:00+00:00,3.3,177.0,23.4,881.0
2018-06-09 15:00:00+00:00,3.6,172.0,25.1,880.0
2018-06-09 15:30:00+00:00,4.0,169.0,26.5,880.0
2018-06-09 16:00:00+00:00,4.3,167.0,28.0,880.0
2018-06-09 16:30:00+00:00,4.6,164.0,29.1,879.0
2018-06-09 17:00:00+00:00,4.9,161.0,30.1,879.0
2018-06-09 17:30:00+00:00,5.1,158.0,30.7,878.0
2018-06-09 18:00:00+00:00,5.3,156.0,31.3,878.0
2018-06-09 18:30:00+00:00,5.4,154.0,31.7,878.0
2018-06-09 19:00:00+00:00,5.5,153.0,32.0,877.0
2018-06-09 19:30:00+00:00,5.6,152.0,32.3,877.0
2018-06-09 20:00:00+00:00,5.6,151.0,32.5,876.0
2018-06-09 20:30:00+00:00,5.6,149.0,32.6,876.0
2018-06-09 21:00:00+00:00,5.7,147.0,32.7,875.0
2018-06-09 21:30:00+00:00,5.7,144.0,32.6,875.0
2018-06-09 22:00:00+00:00,5.7,141.0,32.5,874.0
2018-06-09 22:30:00+00:00,5.7,139.0,32.2,874.0
2018-06-09 23:00:00+00:00,5.6,136.0,31.9,873.0
2018-06-09 23:30:00+00:00,5.6,136.0,31.9,873.0
2018-06-10 00:00:00+00:00,5.0,129.0,30.6,873.0
2018-06-10 00:30:00+00:00,4.6,124.0,29.4,872.0
2018-06-10 01:00:00+00:00,4.2,119.0,28.1,872.0
2018-06-10 01:30:00+00:00,3.9,118.0,26.3,872.0
2018-06-10 02:00:00+00:00,3.6,116.0,24.6,872.0
2018-06-10 02:30:00+00:00,3.3,117.0,23.1,871.0
2018-06-10 03:00:00+00:00,3.0,117.0,21.7,871.0
2018-06-10 03:30:00+00:00,2.8,122.0,20.8,871.0
2018-06-10 04:00:00+00:00,2.5,126.0,19.9,871.0
2018-06-10 04:30:00+00:00,2.2,133.0,19.2,871.0
2018-06-10 05:00:00+00:00,1.8,139.0,18.4,870.0
2018-06-10 05:30:00+00:00,1.6,150.0,17.8,870.0
2018-06-10 06:00:00+00:00,1.3,161.0,17.3,869.0
2018-06-10 06:30:00+00:00,1.3,174.0,17.0,869.0
2018-06-10 07:00:00+00:00,1.2,186.0,16.8,869.0
2018-06-10 07:30:00+00:00,1.3,197.0,16.6,869.0
2018-06-10 08:00:00+00:00,1.3,208.0,16.3,868.0
2018-06-10 08:30:00+00:00,1.8,229.0,15.9,868.0
2018-06-10 09:00:00+00:00,2.2,251.0,15.5,868.0
2018-06-10 09:30:00+00:00,3.4,264.0,15.5,869.0
2018-06-10 10:00:00+00:00,4.7,278.0,15.4,870.0
2018-06-10 10:30:00+00:00,4.7,285.0,15.0,871.0
2018-06-10 11:00:00+00:00,4.8,291.0,14.6,872.0
2018-06-10 11:30:00+00:00,4.9,293.0,14.5,872.0
2018-06-10 12:00:00+00:00,5.1,294.0,14.4,873.0
2018-06-10 12:30:00+00:00,5.6,295.0,14.6,874.0
2018-06-10 13:00:00+00:00,6.2,296.0,14.7,874.0
2018-06-10 13:30:00+00:00,6.5,296.0,15.2,875.0
2018-06-10 14:00:00+00:00,6.8,295.0,15.7,876.0
2018-06-10 14:30:00+00:00,6.9,293.0,16.3,876.0
2018-06-10 15:00:00+00:00,7.0,291.0,16.9,877.0
2018-06-10 15:30:00+00:00,7.1,290.0,17.4,877.0
2018-06-10 16:00:00+00:00,7.1,289.0,17.8,877.0
2018-06-10 16:30:00+00:00,7.1,290.0,17.7,878.0
2018-06-10 17:00:00+00:00,7.0,290.0,17.6,878.0
2018-06-10 17:30:00+00:00,6.6,292.0,17.2,878.0
2018-06-10 18:00:00+00:00,6.3,294.0,16.8,879.0
2018-06-10 18:30:00+00:00,5.9,296.0,17.0,879.0
2018-06-10 19:00:00+00:00,5.6,298.0,17.1,879.0
2018-06-10 19:30:00+00:00,5.5,298.0,17.8,879.0
2018-06-10 20:00:00+00:00,5.3,298.0,18.6,879.0
2018-06-10 20:30:00+00:00,5.3,298.0,18.8,879.0
2018-06-10 21:00:00+00:00,5.3,297.0,19.0,879.0
2018-06-10 21:30:00+00:00,5.4,298.0,18.7,879.0
2018-06-10 22:00:00+00:00,5.4,298.0,18.4,880.0
2018-06-10 22:30:00+00:00,5.5,299.0,18.1,880.0
2018-06-10 23:00:00+00:00,5.5,301.0,17.7,880.0
2018-06-10 23:30:00+00:00,5.5,301.0,17.7,880.0
2018-06-11 00:00:00+00:00,5.3,304.0,16.8,880.0
2018-06-11 00:30:00+00:00,5.0,306.0,16.1,880.0
2018-06-11 01:00:00+00:00,4.7,308.0,15.4,881.0
2018-06-11 01:30:00+00:00,3.9,311.0,14.3,881.0
2018-06-11 02:00:00+00:00,3.1,314.0,13.2,881.0
2018-06-11 02:30:00+00:00,2.4,316.0,12.1,882.0
2018-06-11 03:00:00+00:00,1.8,317.0,10.9,882.0
2018-06-11 03:30:00+00:00,1.7,313.0,10.5,882.0
2018-06-11 04:00:00+00:00,1.6,309.0,10.2,883.0
2018-06-11 04:30:00+00:00,1.7,303.0,10.0,883.0
2018-06-11 05:00:00+00:00,1.8,297.0,9.8,883.0
2018-06-11 05:30:00+00:00,2.1,293.0,9.6,883.0
2018-06-11 06:00:00+00:00,2.3,288.0,9.3,883.0
2018-06-11 06:30:00+00:00,2.3,286.0,8.8,883.0
2018-06-11 07:00:00+00:00,2.4,283.0,8.4,883.0
2018-06-11 07:30:00+00:00,2.2,282.0,7.8,883.0
2018-06-11 08:00:00+00:00,2.0,280.0,7.2,884.0
2018-06-11 08:30:00+00:00,1.8,278.0,6.8,884.0
2018-06-11 09:00:00+00:00,1.6,276.0,6.3,884.0
2018-06-11 09:30:00+00:00,1.4,273.0,6.1,884.0
2018-06-11 10:00:00+00:00,1.2,269.0,5.9,884.0
2018-06-11 10:30:00+00:00,1.1,263.0,5.8,884.0
2018-06-11 11:00:00+00:00,1.0,258.0,5.7,884.0
2018-06-11 11:30:00+00:00,1.3,252.0,6.7,884.0
2018-06-11 12:00:00+00:00,1.6,246.0,7.6,884.0
2018-06-11 12:30:00+00:00,1.9,242.0,8.4,884.0
2018-06-11 13:00:00+00:00,2.1,238.0,9.1,884.0
2018-06-11 13:30:00+00:00,2.4,241.0,9.6,884.0
2018-06-11 14:00:00+00:00,2.6,243.0,10.0,884.0
2018-06-11 14:30:00+00:00,2.7,242.0,10.2,884.0
2018-06-11 15:00:00+00:00,2.8,241.0,10.5,884.0
2018-06-11 15:30:00+00:00,2.9,243.0,10.9,884.0
2018-06-11 16:00:00+00:00,2.9,244.0,11.3,884.0
2018-06-11 16:30:00+00:00,2.9,253.0,11.8,883.0
2018-06-11 17:00:00+00:00,2.9,262.0,12.3,883.0
2018-06-11 17:30:00+00:00,3.2,273.0,12.9,883.0
2018-06-11 18:00:00+00:00,3.5,284.0,13.5,883.0
2018-06-11 18:30:00+00:00,3.9,291.0,14.1,883.0
2018-06-11 19:00:00+00:00,4.3,298.0,14.7,882.0
2018-06-11 19:30:00+00:00,4.5,300.0,15.0,882.0
2018-06-11 20:00:00+00:00,4.7,302.0,15.3,882.0
2018-06-11 20:30:00+00:00,4.8,301.0,15.4,882.0
2018-06-11 21:00:00+00:00,4.9,301.0,15.6,882.0
2018-06-11 21:30:00+00:00,5.0,300.0,15.6,882.0
2018-06-11 22:00:00+00:00,5.2,299.0,15.5,882.0
2018-06-11 22:30:00+00:00,5.4,298.0,15.4,883.0
2018-06-11 23:00:00+00:00,5.6,297.0,15.2,883.0
2018-06-11 23:30:00+00:00,5.6,297.0,15.2,883.0
2018-06-12 00:00:00+00:00,5.9,295.0,14.6,884.0
2018-06-12 00:30:00+00:00,5.9,295.0,14.0,884.0
2018-06-12 01:00:00+00:00,5.8,294.0,13.4,885.0
2018-06-12 01:30:00+00:00,5.3,293.0,12.5,885.0
2018-06-12 02:00:00+00:00,4.7,292.0,11.5,885.0
2018-06-12 02:30:00+00:00,3.9,290.0,10.2,886.0
2018-06-12 03:00:00+00:00,3.1,287.0,9.0,886.0
2018-06-12 03:30:00+00:00,3.0,284.0,8.3,887.0
2018-06-12 04:00:00+00:00,2.8,281.0,7.6,887.0
2018-06-12 04:30:00+00:00,3.0,280.0,7.2,887.0
2018-06-12 05:00:00+00:00,3.1,278.0,6.9,887.0
2018-06-12 05:30:00+00:00,3.1,278.0,6.5,887.0
2018-06-12 06:00:00+00:00,3.1,277.0,6.1,887.0
2018-06-12 06:30:00+00:00,3.0,276.0,5.7,887.0
2018-06-12 07:00:00+00:00,2.9,274.0,5.3,888.0
2018-06-12 07:30:00+00:00,2.9,272.0,5.0,888.0
2018-06-12 08:00:00+00:00,2.9,271.0,4.7,888.0
2018-06-12 08:30:00+00:00,2.8,268.0,4.4,888.0
2018-06-12 09:00:00+00:00,2.7,266.0,4.1,888.0
2018-06-12 09:30:00+00:00,2.6,264.0,3.8,888.0
2018-06-12 10:00:00+00:00,2.5,262.0,3.5,888.0
2018-06-12 10:30:00+00:00,2.5,259.0,3.3,888.0
2018-06-12 11:00:00+00:00,2.5,257.0,3.1,888.0
2018-06-12 11:30:00+00:00,2.9,254.0,4.1,888.0
2018-06-12 12:00:00+00:00,3.2,252.0,5.1,888.0
2018-06-12 12:30:00+00:00,3.6,248.0,6.6,888.0
2018-06-12 13:00:00+00:00,4.0,245.0,8.1,888.0
2018-06-12 13:30:00+00:00,4.8,254.0,9.9,888.0
2018-06-12 14:00:00+00:00,5.7,264.0,11.6,888.0
2018-06-12 14:30:00+00:00,6.0,269.0,12.8,888.0
2018-06-12 15:00:00+00:00,6.4,275.0,14.0,888.0
2018-06-12 15:30:00+00:00,6.4,276.0,14.7,888.0
2018-06-12 16:00:00+00:00,6.4,278.0,15.5,888.0
2018-06-12 16:30:00+00:00,6.3,278.0,16.2,888.0
2018-06-12 17:00:00+00:00,6.2,279.0,16.9,888.0
2018-06-12 17:30:00+00:00,6.0,279.0,17.6,887.0
2018-06-12 18:00:00+00:00,5.8,280.0,18.2,887.0
2018-06-12 18:30:00+00:00,5.7,281.0,18.9,887.0
2018-06-12 19:00:00+00:00,5.6,282.0,19.5,887.0
2018-06-12 19:30:00+00:00,5.5,282.0,20.0,886.0
2018-06-12 20:00:00+00:00,5.3,282.0,20.5,886.0
2018-06-12 20:30:00+00:00,5.2,282.0,20.9,886.0
2018-06-12 21:00:00+00:00,5.0,283.0,21.4,886.0
2018-06-12 21:30:00+00:00,4.8,283.0,21.7,885.0
2018-06-12 22:00:00+00:00,4.6,284.0,22.0,885.0
2018-06-12 22:30:00+00:00,4.4,285.0,22.1,885.0
2018-06-12 23:00:00+00:00,4.2,286.0,22.2,884.0
2018-06-12 23:30:00+00:00,4.2,286.0,22.2,884.0
2018-06-13 00:00:00+00:00,3.4,291.0,21.8,884.0
2018-06-13 00:30:00+00:00,2.4,297.0,20.8,884.0
2018-06-13 01:00:00+00:00,1.3,303.0,19.7,884.0
2018-06-13 01:30:00+00:00,1.0,317.0,18.5,884.0
2018-06-13 02:00:00+00:00,0.8,330.0,17.2,884.0
2018-06-13 02:30:00+00:00,0.6,170.0,17.0,884.0
2018-06-13 03:00:00+00:00,0.3,9.0,16.7,885.0
2018-06-13 03:30:00+00:00,0.5,69.0,16.2,885.0
2018-06-13 04:00:00+00:00,0.6,130.0,15.8,885.0
2018-06-13 04:30:00+00:00,0.8,140.0,15.0,884.0
2018-06-13 05:00:00+00:00,1.1,151.0,14.2,884.0
2018-06-13 05:30:00+00:00,1.0,160.0,13.8,884.0
2018-06-13 06:00:00+00:00,1.0,168.0,13.4,884.0
2018-06-13 06:30:00+00:00,0.8,192.0,13.3,884.0
2018-06-13 07:00:00+00:00,0.7,215.0,13.1,884.0
2018-06-13 07:30:00+00:00,0.7,245.0,12.7,884.0
2018-06-13 08:00:00+00:00,0.7,275.0,12.3,883.0
2018-06-13 08:30:00+00:00,0.8,288.0,11.9,883.0
2018-06-13 09:00:00+00:00,0.9,302.0,11.4,883.0
2018-06-13 09:30:00+00:00,0.9,304.0,11.1,883.0
2018-06-13 10:00:00+00:00,1.0,306.0,10.7,883.0
2018-06-13 10:30:00+00:00,1.1,303.0,10.5,883.0
2018-06-13 11:00:00+00:00,1.1,301.0,10.3,883.0
2018-06-13 11:30:00+00:00,1.2,296.0,10.9,882.0
2018-06-13 12:00:00+00:00,1.3,291.0,11.5,882.0
2018-06-13 12:30:00+00:00,1.8,286.0,12.9,882.0
2018-06-13 13:00:00+00:00,2.3,282.0,14.3,882.0
2018-06-13 13:30:00+00:00,2.2,278.0,15.7,882.0
2018-06-13 14:00:00+00:00,2.1,274.0,17.1,882.0
2018-06-13 14:30:00+00:00,1.9,273.0,19.0,882.0
2018-06-13 15:00:00+00:00,1.7,272.0,21.0,882.0
2018-06-13 15:30:00+00:00,1.9,275.0,22.5,882.0
2018-06-13 16:00:00+00:00,2.1,278.0,24.1,882.0
2018-06-13 16:30:00+00:00,2.1,277.0,25.0,881.0
2018-06-13 17:00:00+00:00,2.1,277.0,26.0,881.0
2018-06-13 17:30:00+00:00,2.0,272.0,26.8,881.0
2018-06-13 18:00:00+00:00,1.9,267.0,27.5,880.0
2018-06-13 18:30:00+00:00,1.8,261.0,28.2,880.0
2018-06-13 19:00:00+00:00,1.7,256.0,28.9,879.0
2018-06-13 19:30:00+00:00,1.6,250.0,29.5,879.0
2018-06-13 20:00:00+00:00,1.5,243.0,30.2,878.0
2018-06-13 20:30:00+00:00,1.4,231.0,30.5,878.0
2018-06-13 21:00:00+00:00,1.2,219.0,30.8,877.0
2018-06-13 21:30:00+00:00,1.2,203.0,30.9,877.0
2018-06-13 22:00:00+00:00,1.3,188.0,30.9,877.0
2018-06-13 22:30:00+00:00,1.4,180.0,30.7,877.0
2018-06-13 23:00:00+00:00,1.5,172.0,30.4,876.0
2018-06-13 23:30:00+00:00,1.5,172.0,30.4,876.0
2018-06-14 00:00:00+00:00,1.6,158.0,29.5,876.0
2018-06-14 00:30:00+00:00,1.5,146.0,28.3,876.0
2018-06-14 01:00:00+00:00,1.4,135.0,27.1,876.0
2018-06-14 01:30:00+00:00,1.5,131.0,24.8,876.0
2018-06-14 02:00:00+00:00,1.5,127.0,22.6,876.0
2018-06-14 02:30:00+00:00,1.5,131.0,21.1,875.0
2018-06-14 03:00:00+00:00,1.6,135.0,19.6,875.0
2018-06-14 03:30:00+00:00,1.5,142.0,19.0,875.0
2018-06-14 04:00:00+00:00,1.3,149.0,18.4,875.0
2018-06-14 04:30:00+00:00,1.2,160.0,18.3,875.0
2018-06-14 05:00:00+00:00,1.1,170.0,18.1,875.0
2018-06-14 05:30:00+00:00,1.0,202.0,17.9,874.0
2018-06-14 06:00:00+00:00,0.9,233.0,17.7,874.0
2018-06-14 06:30:00+00:00,1.1,263.0,16.8,874.0
2018-06-14 07:00:00+00:00,1.4,293.0,15.8,874.0
2018-06-14 07:30:00+00:00,1.9,309.0,15.3,875.0
2018-06-14 08:00:00+00:00,2.4,326.0,14.8,875.0
2018-06-14 08:30:00+00:00,2.6,333.0,14.3,875.0
2018-06-14 09:00:00+00:00,2.8,340.0,13.8,875.0
2018-06-14 09:30:00+00:00,2.7,345.0,13.2,875.0
2018-06-14 10:00:00+00:00,2.6,350.0,12.7,875.0
2018-06-14 10:30:00+00:00,2.4,352.0,12.3,875.0
2018-06-14 11:00:00+00:00,2.2,355.0,11.9,875.0
2018-06-14 11:30:00+00:00,2.4,356.0,12.4,875.0
2018-06-14 12:00:00+00:00,2.7,357.0,12.8,875.0
2018-06-14 12:30:00+00:00,2.6,355.0,13.9,875.0
2018-06-14 13:00:00+00:00,2.5,352.0,15.1,875.0
2018-06-14 13:30:00+00:00,2.7,350.0,16.5,875.0
2018-06-14 14:00:00+00:00,2.9,348.0,18.0,875.0
2018-06-14 14:30:00+00:00,3.0,348.0,19.3,875.0
2018-06-14 15:00:00+00:00,3.2,348.0,20.7,876.0
2018-06-14 15:30:00+00:00,3.1,347.0,21.8,876.0
2018-06-14 16:00:00+00:00,3.0,346.0,22.9,876.0
2018-06-14 16:30:00+00:00,2.9,341.0,23.7,876.0
2018-06-14 17:00:00+00:00,2.9,337.0,24.6,876.0
2018-06-14 17:30:00+00:00,3.1,335.0,25.1,876.0
2018-06-14 18:00:00+00:00,3.2,334.0,25.7,876.0
2018-06-14 18:30:00+00:00,3.5,333.0,25.9,876.0
2018-06-14 19:00:00+00:00,3.8,332.0,26.1,876.0
2018-06-14 19:30:00+00:00,4.3,332.0,25.8,876.0
2018-06-14 20:00:00+00:00,4.7,332.0,25.4,876.0
2018-06-14 20:30:00+00:00,5.0,334.0,24.2,877.0
2018-06-14 21:00:00+00:00,5.3,336.0,23.0,877.0
2018-06-14 21:30:00+00:00,5.2,342.0,22.0,878.0
2018-06-14 22:00:00+00:00,5.2,347.0,21.0,878.0
2018-06-14 22:30:00+00:00,4.8,352.0,20.3,878.0
2018-06-14 23:00:00+00:00,4.4,357.0,19.7,879.0
2018-06-14 23:30:00+00:00,4.4,357.0,19.7,879.0
2018-06-15 00:00:00+00:00,3.7,14.0,18.9,879.0
2018-06-15 00:30:00+00:00,3.4,24.0,18.5,879.0
2018-06-15 01:00:00+00:00,3.0,35.0,18.0,880.0
2018-06-15 01:30:00+00:00,2.4,47.0,17.2,880.0
2018-06-15 02:00:00+00:00,1.8,59.0,16.3,880.0
2018-06-15 02:30:00+00:00,1.4,75.0,15.6,881.0
2018-06-15 03:00:00+00:00,1.0,91.0,14.8,881.0
2018-06-15 03:30:00+00:00,0.9,105.0,14.6,881.0
2018-06-15 04:00:00+00:00,0.7,119.0,14.4,881.0
2018-06-15 04:30:00+00:00,0.5,124.0,14.3,881.0
2018-06-15 05:00:00+00:00,0.3,129.0,14.3,881.0
2018-06-15 05:30:00+00:00,0.3,67.0,13.9,881.0
2018-06-15 06:00:00+00:00,0.3,4.0,13.6,881.0
2018-06-15 06:30:00+00:00,0.5,5.0,13.1,881.0
2018-06-15 07:00:00+00:00,0.7,5.0,12.6,881.0
2018-06-15 07:30:00+00:00,0.9,8.0,12.1,881.0
2018-06-15 08:00:00+00:00,1.2,10.0,11.5,881.0
2018-06-15 08:30:00+00:00,1.4,12.0,11.2,881.0
2018-06-15 09:00:00+00:00,1.7,14.0,10.8,881.0
2018-06-15 09:30:00+00:00,1.7,17.0,10.5,881.0
2018-06-15 10:00:00+00:00,1.8,19.0,10.2,881.0
2018-06-15 10:30:00+00:00,1.6,21.0,9.8,881.0
2018-06-15 11:00:00+00:00,1.5,22.0,9.4,881.0
2018-06-15 11:30:00+00:00,1.8,22.0,10.0,882.0
2018-06-15 12:00:00+00:00,2.2,22.0,10.5,882.0
2018-06-15 12:30:00+00:00,2.4,25.0,11.5,882.0
2018-06-15 13:00:00+00:00,2.7,27.0,12.5,882.0
2018-06-15 13:30:00+00:00,2.9,34.0,13.4,882.0
2018-06-15 14:00:00+00:00,3.0,41.0,14.3,882.0
2018-06-15 14:30:00+00:00,3.0,47.0,14.6,882.0
2018-06-15 15:00:00+00:00,2.9,53.0,15.0,882.0
2018-06-15 15:30:00+00:00,2.8,57.0,14.9,882.0
2018-06-15 16:00:00+00:00,2.6,60.0,14.8,882.0
2018-06-15 16:30:00+00:00,2.5,68.0,14.3,882.0
2018-06-15 17:00:00+00:00,2.3,76.0,13.7,883.0
2018-06-15 17:30:00+00:00,2.2,81.0,13.3,883.0
2018-06-15 18:00:00+00:00,2.1,86.0,13.0,883.0
2018-06-15 18:30:00+00:00,2.1,88.0,13.1,882.0
2018-06-15 19:00:00+00:00,2.0,90.0,13.3,882.0
2018-06-15 19:30:00+00:00,2.0,89.0,13.6,882.0
2018-06-15 20:00:00+00:00,1.9,89.0,14.0,882.0
2018-06-15 20:30:00+00:00,1.8,84.0,14.3,882.0
2018-06-15 21:00:00+00:00,1.7,79.0,14.6,881.0
2018-06-15 21:30:00+00:00,1.6,72.0,15.0,881.0
2018-06-15 22:00:00+00:00,1.5,65.0,15.3,881.0
2018-06-15 22:30:00+00:00,1.6,57.0,15.5,881.0
2018-06-15 23:00:00+00:00,1.7,49.0,15.8,881.0
2018-06-15 23:30:00+00:00,1.7,49.0,15.8,881.0
2018-06-16 00:00:00+00:00,2.0,41.0,15.5,881.0
2018-06-16 00:30:00+00:00,2.0,45.0,15.0,881.0
2018-06-16 01:00:00+00:00,2.0,49.0,14.5,881.0
2018-06-16 01:30:00+00:00,1.8,62.0,13.7,881.0
2018-06-16 02:00:00+00:00,1.7,75.0,13.0,881.0
2018-06-16 02:30:00+00:00,1.9,88.0,12.3,881.0
2018-06-16 03:00:00+00:00,2.2,100.0,11.7,881.0
2018-06-16 03:30:00+00:00,2.4,104.0,11.4,881.0
2018-06-16 04:00:00+00:00,2.6,108.0,11.1,881.0
2018-06-16 04:30:00+00:00,2.3,118.0,10.8,881.0
2018-06-16 05:00:00+00:00,2.0,127.0,10.5,881.0
2018-06-16 05:30:00+00:00,1.8,127.0,10.4,881.0
2018-06-16 06:00:00+00:00,1.6,127.0,10.2,881.0
2018-06-16 06:30:00+00:00,1.2,117.0,10.1,881.0
2018-06-16 07:00:00+00:00,0.9,107.0,9.9,881.0
2018-06-16 07:30:00+00:00,0.8,88.0,9.8,880.0
2018-06-16 08:00:00+00:00,0.8,69.0,9.7,880.0
2018-06-16 08:30:00+00:00,0.9,64.0,9.6,880.0
2018-06-16 09:00:00+00:00,1.0,60.0,9.5,879.0
2018-06-16 09:30:00+00:00,1.2,65.0,9.4,879.0
2018-06-16 10:00:00+00:00,1.3,71.0,9.4,879.0
2018-06-16 10:30:00+00:00,1.9,74.0,9.4,879.0
2018-06-16 11:00:00+00:00,2.5,76.0,9.5,879.0
2018-06-16 11:30:00+00:00,2.7,75.0,9.6,879.0
2018-06-16 12:00:00+00:00,3.0,74.0,9.8,879.0
2018-06-16 12:30:00+00:00,3.0,73.0,10.0,879.0
2018-06-16 13:00:00+00:00,3.1,71.0,10.2,879.0
2018-06-16 13:30:00+00:00,3.3,70.0,10.5,879.0
2018-06-16 14:00:00+00:00,3.6,69.0,10.7,879.0
2018-06-16 14:30:00+00:00,4.0,69.0,11.0,879.0
2018-06-16 15:00:00+00:00,4.5,69.0,11.3,879.0
2018-06-16 15:30:00+00:00,4.6,70.0,11.6,879.0
2018-06-16 16:00:00+00:00,4.7,72.0,11.9,879.0
2018-06-16 16:30:00+00:00,4.6,74.0,12.3,879.0
2018-06-16 17:00:00+00:00,4.5,77.0,12.7,879.0
2018-06-16 17:30:00+00:00,4.3,78.0,13.1,879.0
2018-06-16 18:00:00+00:00,4.1,80.0,13.6,879.0
2018-06-16 18:30:00+00:00,3.8,80.0,14.2,879.0
2018-06-16 19:00:00+00:00,3.5,79.0,14.8,879.0
2018-06-16 19:30:00+00:00,3.2,76.0,15.5,879.0
2018-06-16 20:00:00+00:00,2.9,72.0,16.2,879.0
2018-06-16 20:30:00+00:00,2.7,61.0,16.8,880.0
2018-06-16 21:00:00+00:00,2.6,50.0,17.3,880.0
2018-06-16 21:30:00+00:00,2.8,39.0,17.6,880.0
2018-06-16 22:00:00+00:00,3.0,28.0,17.9,880.0
2018-06-16 22:30:00+00:00,3.4,23.0,17.8,880.0
2018-06-16 23:00:00+00:00,3.8,19.0,17.7,880.0
2018-06-16 23:30:00+00:00,3.8,19.0,17.7,880.0
2018-06-17 00:00:00+00:00,4.3,17.0,16.9,881.0
2018-06-17 00:30:00+00:00,4.4,19.0,16.2,881.0
2018-06-17 01:00:00+00:00,4.5,20.0,15.5,882.0
2018-06-17 01:30:00+00:00,4.2,23.0,14.5,882.0
2018-06-17 02:00:00+00:00,3.9,26.0,13.5,883.0
2018-06-17 02:30:00+00:00,3.7,27.0,12.8,883.0
2018-06-17 03:00:00+00:00,3.5,28.0,12.0,884.0
2018-06-17 03:30:00+00:00,3.5,28.0,11.7,884.0
2018-06-17 04:00:00+00:00,3.5,29.0,11.5,885.0
2018-06-17 04:30:00+00:00,3.4,29.0,11.3,885.0
2018-06-17 05:00:00+00:00,3.3,30.0,11.1,885.0
2018-06-17 05:30:00+00:00,3.2,30.0,11.0,885.0
2018-06-17 06:00:00+00:00,3.1,30.0,10.8,885.0
2018-06-17 06:30:00+00:00,3.2,30.0,10.7,886.0
2018-06-17 07:00:00+00:00,3.2,29.0,10.6,886.0
2018-06-17 07:30:00+00:00,3.1,28.0,10.4,886.0
2018-06-17 08:00:00+00:00,3.1,27.0,10.3,886.0
2018-06-17 08:30:00+00:00,3.0,26.0,10.2,886.0
2018-06-17 09:00:00+00:00,2.9,26.0,10.1,886.0
2018-06-17 09:30:00+00:00,2.9,26.0,10.0,886.0
2018-06-17 10:00:00+00:00,2.9,27.0,9.9,886.0
2018-06-17 10:30:00+00:00,3.0,28.0,9.8,886.0
2018-06-17 11:00:00+00:00,3.0,29.0,9.8,886.0
2018-06-17 11:30:00+00:00,3.1,31.0,9.9,886.0
2018-06-17 12:00:00+00:00,3.3,33.0,10.0,887.0
2018-06-17 12:30:00+00:00,3.5,36.0,10.3,887.0
2018-06-17 13:00:00+00:00,3.7,38.0,10.6,887.0
2018-06-17 13:30:00+00:00,3.8,43.0,11.2,887.0
2018-06-17 14:00:00+00:00,4.0,47.0,11.8,887.0
2018-06-17 14:30:00+00:00,4.2,53.0,12.5,887.0
2018-06-17 15:00:00+00:00,4.4,59.0,13.3,887.0
2018-06-17 15:30:00+00:00,4.4,63.0,13.9,887.0
2018-06-17 16:00:00+00:00,4.5,67.0,14.5,887.0
2018-06-17 16:30:00+00:00,4.5,71.0,14.8,887.0
2018-06-17 17:00:00+00:00,4.6,75.0,15.1,887.0
2018-06-17 17:30:00+00:00,4.6,78.0,15.4,887.0
2018-06-17 18:00:00+00:00,4.6,82.0,15.7,887.0
2018-06-17 18:30:00+00:00,4.6,85.0,16.1,887.0
2018-06-17 19:00:00+00:00,4.6,87.0,16.5,887.0
2018-06-17 19:30:00+00:00,4.6,88.0,16.8,887.0
2018-06-17 20:00:00+00:00,4.5,89.0,17.2,886.0
2018-06-17 20:30:00+00:00,4.4,89.0,17.5,886.0
2018-06-17 21:00:00+00:00,4.4,89.0,17.8,886.0
2018-06-17 21:30:00+00:00,4.3,89.0,17.8,886.0
2018-06-17 22:00:00+00:00,4.3,88.0,17.9,886.0
2018-06-17 22:30:00+00:00,4.3,86.0,17.7,886.0
2018-06-17 23:00:00+00:00,4.4,84.0,17.6,886.0
2018-06-17 23:30:00+00:00,4.4,84.0,17.6,886.0
2018-06-18 00:00:00+00:00,4.6,83.0,16.9,886.0
2018-06-18 00:30:00+00:00,4.5,82.0,16.5,886.0
2018-06-18 01:00:00+00:00,4.4,81.0,16.0,886.0
2018-06-18 01:30:00+00:00,4.1,80.0,15.3,886.0
2018-06-18 02:00:00+00:00,3.8,78.0,14.6,886.0
