Year,Month,Day,Hour,Minute,Air Temperature at 80m (°C),Surface Air Pressure (Pa),Wind Speed at 80m (m/s),Wind Direction at 80m (°),,
2020,1,20,0,0,4.91,86900,3.49,335.79,,
2020,1,20,1,0,4.57,86930,1.53,317.3,,
2020,1,20,2,0,4.05,86940,1.99,261.26,,
2020,1,20,3,0,3.23,86940,8.89,309.34000000000003,,
2020,1,20,4,0,2.59,86920,11.43,313.65000000000003,,
2020,1,20,5,0,3.0500000000000003,86770,10.85,315.74,,
2020,1,20,6,0,2.2800000000000002,86750,10.66,311.71,,
2020,1,20,7,0,2.35,86810,11.71,301.63,,
2020,1,20,8,0,3.9,86750,10.74,290.81,,
2020,1,20,9,0,3.73,86710,9.89,278.97,,
2020,1,20,10,0,3,86730,9.43,263.81,,
2020,1,20,11,0,2.54,86700,8.57,257.82,,
2020,1,20,12,0,4.03,86750,6.99,286.33,,
2020,1,20,13,0,4.58,86750,7.42,318.40000000000003,,
2020,1,20,14,0,3.11,86750,8.92,321.77,,
2020,1,20,15,0,2,86790,10.78,325.45,,
2020,1,20,16,0,0.6,86840,9.81,337.57,,
2020,1,20,17,0,1.02,86730,6.12,1.6600000000000001,,
2020,1,20,18,0,2.95,86670,3.93,14.74,,
2020,1,20,19,0,4.44,86600,2.75,55.300000000000004,,
2020,1,20,20,0,6.04,86640,1.74,97.54,,
2020,1,20,21,0,6.91,86640,2.59,136.67000000000002,,
2020,1,20,22,0,6.87,86640,3.83,172.14000000000001,,
2020,1,20,23,0,6.76,86580,4.25,176.1,,
2020,1,21,0,0,6.42,86580,3.8200000000000003,171.11,,
2020,1,21,1,0,5.58,86580,4.92,139.29,,
2020,1,21,2,0,2.99,86550,9.64,156.04,,
2020,1,21,3,0,1.42,86520,10.15,169.1,,
2020,1,21,4,0,-0.48,86380,9.8,172.82,,
2020,1,21,5,0,-0.91,86170,9.91,177.08,,
2020,1,21,6,0,-0.35000000000000003,86130,11.03,184.98,,
2020,1,21,7,0,0.01,86130,12.34,186.24,,
2020,1,21,8,0,0.46,86050,12.32,180.51,,
2020,1,21,9,0,0.21,85990,11.450000000000001,173.45000000000002,,
2020,1,21,10,0,-1.12,85920,11.4,178.20000000000002,,
2020,1,21,11,0,-1.18,85810,10.5,185.31,,
2020,1,21,12,0,1.25,85790,11.84,185.32,,
2020,1,21,13,0,1.03,85820,8.46,200.63,,
2020,1,21,14,0,2.15,85710,8.120000000000001,209.5,,
2020,1,21,15,0,2.34,85710,5.95,215.04,,
2020,1,21,16,0,3.99,85740,3.96,216.48000000000002,,
2020,1,21,17,0,0.52,85790,6.88,229.51,,
2020,1,21,18,0,4.37,85690,5.59,244.97,,
2020,1,21,19,0,6.33,85500,6.04,225.15,,
2020,1,21,20,0,9.18,85350,3.88,229.51,,
2020,1,21,21,0,10.58,85300,2.82,251.65,,
2020,1,21,22,0,11.84,85160,3.08,323.93,,
2020,1,21,23,0,8.72,85230,3.67,187.81,,
2020,1,22,0,0,7.17,85210,4.03,166.06,,
2020,1,22,1,0,6.97,85320,3.8200000000000003,184.56,,
2020,1,22,2,0,6.07,85310,4.78,197.02,,
2020,1,22,3,0,6.53,85230,4.16,211.07,,
2020,1,22,4,0,7.1000000000000005,85120,4.43,245.59,,
2020,1,22,5,0,7.84,84960,3.5700000000000003,259.64,,
2020,1,22,6,0,8.53,84850,2.64,270.11,,
2020,1,22,7,0,7.73,84910,3.48,300.92,,
2020,1,22,8,0,5.97,84810,5.0600000000000005,320.86,,
2020,1,22,9,0,4.67,84760,5.42,313.32,,
2020,1,22,10,0,4.03,84710,9.13,309.75,,
2020,1,22,11,0,4.93,84700,14.74,312.53000000000003,,
2020,1,22,12,0,4.96,84880,14.4,309.36,,
2020,1,22,13,0,4.97,84980,14.18,313.49,,
2020,1,22,14,0,4.75,84980,14.780000000000001,312.5,,
2020,1,22,15,0,4.78,85040,14.33,309.13,,
2020,1,22,16,0,5.59,85090,13.89,312.40000000000003,,
2020,1,22,17,0,7.46,85040,13.13,317.56,,
2020,1,22,18,0,7.98,85050,13.58,321.51,,
2020,1,22,19,0,8.28,84980,13.52,325.74,,
2020,1,22,20,0,8.67,85040,13.58,333.66,,
2020,1,22,21,0,9.07,85040,12.51,330.97,,
2020,1,22,22,0,9.05,85090,12.35,338.6,,
2020,1,22,23,0,8.21,85230,11.58,340.99,,
2020,1,23,0,0,5.75,85450,12.1,341.83,,
2020,1,23,1,0,3,85610,13.09,355.03000000000003,,
2020,1,23,2,0,1.6300000000000001,85680,10.74,345.94,,
2020,1,23,3,0,1.5,85750,10.870000000000001,338.48,,
2020,1,23,4,0,1.33,85760,10.370000000000001,319.35,,
2020,1,23,5,0,1.36,85860,11.28,317.3,,
2020,1,23,6,0,1.12,85760,12.64,322.72,,
2020,1,23,7,0,0.45,85770,11.78,328.15000000000003,,
2020,1,23,8,0,0.26,85830,11.58,327.87,,
2020,1,23,9,0,0.01,85770,11.33,324.81,,
2020,1,23,10,0,-0.04,85820,12.13,320.99,,
2020,1,23,11,0,-0.14,85850,12.16,320.05,,
2020,1,23,12,0,-0.43,85900,12.66,313.46,,
2020,1,23,13,0,-0.51,85950,12.450000000000001,312.58,,
2020,1,23,14,0,-0.62,85890,12.92,316.46,,
2020,1,23,15,0,-1.02,85990,12.530000000000001,322.96,,
2020,1,23,16,0,-0.43,85990,12.65,326.96,,
2020,1,23,17,0,1.3900000000000001,85950,12.23,326.18,,
2020,1,23,18,0,2.47,85920,12.11,328.73,,
2020,1,23,19,0,2.91,85840,11.19,330.86,,
2020,1,23,20,0,3.19,85900,11.32,337.04,,
2020,1,23,21,0,3.56,85850,10.83,336.96,,
2020,1,23,22,0,3.9,85840,10.950000000000001,337.51,,
2020,1,23,23,0,3.77,85850,11.52,336.75,,
2020,1,24,0,0,2.99,85910,9.14,350.87,,
2020,1,24,1,0,2.5,85980,7.0600000000000005,354.86,,
2020,1,24,2,0,1.79,85890,6.51,346.35,,
2020,1,24,3,0,1.52,85890,6.21,348.39,,
2020,1,24,4,0,0.64,85880,7.2,346.56,,
2020,1,24,5,0,0.43,85890,8.11,338.14,,
2020,1,24,6,0,0.43,85880,7.13,340.5,,
2020,1,24,7,0,0.21,85800,5.16,344.17,,
2020,1,24,8,0,-0.03,85750,5.07,355.63,,
2020,1,24,9,0,0.1,85770,3.85,342.34000000000003,,
2020,1,24,10,0,0.53,85760,2.92,291.88,,
2020,1,24,11,0,2.2800000000000002,85790,4.82,279.79,,
2020,1,24,12,0,1.51,85740,2.81,256.32,,
2020,1,24,13,0,1.7,85760,3.49,258.46,,
2020,1,24,14,0,1.08,85770,5.3100000000000005,226.58,,
2020,1,24,15,0,1.05,85720,7.930000000000001,242.61,,
2020,1,24,16,0,1.04,85730,8.33,255.81,,
2020,1,24,17,0,3.7,85630,4.97,270.51,,
2020,1,24,18,0,6.0200000000000005,85590,5.57,309.32,,
2020,1,24,19,0,7.1000000000000005,85500,5.09,319.24,,
2020,1,24,20,0,8.23,85410,4.36,325.04,,
2020,1,24,21,0,9.200000000000001,85420,3.9,332.35,,
2020,1,24,22,0,9.700000000000001,85400,3.25,339.28000000000003,,
2020,1,24,23,0,9.700000000000001,85370,2.81,348.19,,
2020,1,25,0,0,8.17,85450,2.58,77.63,,
2020,1,25,1,0,7.29,85400,1.59,124.41,,
2020,1,25,2,0,6.25,85400,2.31,137.13,,
2020,1,25,3,0,6.04,85420,3.0700000000000003,150.07,,
2020,1,25,4,0,5.39,85440,5.57,176.62,,
2020,1,25,5,0,4.75,85440,5.48,188.54,,
2020,1,25,6,0,4.29,85440,5.23,207.20000000000002,,
2020,1,25,7,0,5.32,85370,5.26,254.62,,
2020,1,25,8,0,6.16,85340,6.19,275.98,,
2020,1,25,9,0,6.95,85350,6.15,275.48,,
2020,1,25,10,0,7,85460,6.38,290.77,,
2020,1,25,11,0,6.17,85470,7.3500000000000005,312.58,,
2020,1,25,12,0,6.61,85500,7.21,314.21,,
2020,1,25,13,0,5.18,85510,7.68,318.31,,
2020,1,25,14,0,3.83,85510,10.18,322.23,,
2020,1,25,15,0,3.68,85590,11.36,326.26,,
2020,1,25,16,0,3.9,85600,10.76,327.95,,
2020,1,25,17,0,5.72,85620,10.98,331.24,,
2020,1,25,18,0,7.05,85620,10.16,333.74,,
2020,1,25,19,0,7.97,85590,9.63,334,,
2020,1,25,20,0,8.620000000000001,85560,8.21,333.62,,
2020,1,25,21,0,9.23,85490,7.59,328.27,,
2020,1,25,22,0,9.44,85530,7.59,319.07,,
2020,1,25,23,0,9.290000000000001,85620,8.01,314.61,,
2020,1,26,0,0,7.640000000000001,85650,9.83,320.08,,
2020,1,26,1,0,6.7700000000000005,85680,8.07,325.27,,
2020,1,26,2,0,5.65,85700,6.91,316.66,,
2020,1,26,3,0,5.15,85630,7.17,314.26,,
2020,1,26,4,0,4.63,85740,8.290000000000001,313.39,,
2020,1,26,5,0,4.14,85690,11.68,315.29,,
2020,1,26,6,0,4.19,85680,11.91,315.14,,
2020,1,26,7,0,4.58,85700,10.58,312.61,,
2020,1,26,8,0,4.17,85710,7.37,299.24,,
2020,1,26,9,0,4.93,85760,6.68,305.03000000000003,,
2020,1,26,10,0,4.48,85690,6.0200000000000005,302.42,,
2020,1,26,11,0,4.41,85700,6.38,276.8,,
2020,1,26,12,0,5.21,85740,6.05,267.69,,
2020,1,26,13,0,3.73,85800,6.07,322.87,,
2020,1,26,14,0,3.95,85740,7.18,321.54,,
2020,1,26,15,0,3.56,85790,7.12,317.52,,
2020,1,26,16,0,3.12,85800,11.200000000000001,319.75,,
2020,1,26,17,0,5.09,85750,9.64,325.02,,
2020,1,26,18,0,6.69,85690,8.51,327.84000000000003,,
2020,1,26,19,0,7.44,85640,7.62,316.36,,
2020,1,26,20,0,8.24,85480,7.65,312.18,,
2020,1,26,21,0,9.01,85560,7.99,312.22,,
2020,1,26,22,0,9.290000000000001,85510,8.6,315.26,,
2020,1,26,23,0,9.290000000000001,85490,9.11,322.47,,
2020,1,27,0,0,8.370000000000001,85550,8.07,333.56,,
2020,1,27,1,0,7.68,85540,7.5200000000000005,334.52,,
2020,1,27,2,0,6.5,85610,6.32,320.37,,
2020,1,27,3,0,6.5,85600,6.84,326.86,,
2020,1,27,4,0,5.8500000000000005,85600,4.62,355.07,,
2020,1,27,5,0,3.98,85570,1.33,36.21,,
2020,1,27,6,0,3.89,85500,3.18,116.16,,
2020,1,27,7,0,4.25,85430,3.2600000000000002,148.53,,
2020,1,27,8,0,4.39,85390,3.52,153.92000000000002,,
2020,1,27,9,0,4.51,85400,3.58,165.69,,
2020,1,27,10,0,2.86,85410,4.04,110.88,,
2020,1,27,11,0,0.25,85510,7.42,102.35000000000001,,
2020,1,27,12,0,-0.68,85590,7.11,94.44,,
2020,1,27,13,0,-1.1300000000000001,85540,7.98,111.49000000000001,,
2020,1,27,14,0,-2.22,85560,7.5200000000000005,115.09,,
2020,1,27,15,0,-2.1,85650,5.49,147.38,,
2020,1,27,16,0,-1.53,85680,6.5200000000000005,167.41,,
2020,1,27,17,0,-0.61,85740,6.97,172.97,,
2020,1,27,18,0,0.55,85610,5.46,163.81,,
2020,1,27,19,0,1.62,85500,4.61,168.26,,
2020,1,27,20,0,0.76,85460,4.01,176.8,,
2020,1,27,21,0,1.75,85380,2.49,179.08,,
2020,1,27,22,0,1.44,85340,2.08,172.66,,
2020,1,27,23,0,1.5,85390,2.89,206.79,,
2020,1,28,0,0,0.7000000000000001,85470,3.7800000000000002,195.31,,
2020,1,28,1,0,0.12,85640,3.56,283.18,,
2020,1,28,2,0,1,85680,4,295.31,,
2020,1,28,3,0,1.86,85690,5.26,298.04,,
2020,1,28,4,0,1.6600000000000001,85670,9.58,316.28000000000003,,
2020,1,28,5,0,1.25,85680,11,329.25,,
2020,1,28,6,0,0.73,85750,10.24,331.64,,
2020,1,28,7,0,0.63,85790,8.68,328.83,,
2020,1,28,8,0,0.45,85780,9,321.23,,
2020,1,28,9,0,0.32,85800,9.88,320.7,,
2020,1,28,10,0,0.41000000000000003,85820,11.790000000000001,330.55,,
2020,1,28,11,0,-0.1,85870,13.06,333.99,,
2020,1,28,12,0,0.22,85930,10.620000000000001,325.18,,
2020,1,28,13,0,0.24,85980,10.790000000000001,321.95,,
2020,1,28,14,0,-0.1,85910,11.02,320.74,,
2020,1,28,15,0,-0.39,85970,11.14,323.13,,
2020,1,28,16,0,-0.42,85980,10.25,322.92,,
2020,1,28,17,0,0.92,85930,8.72,329.24,,
2020,1,28,18,0,2.21,85910,8.56,331.15000000000003,,
2020,1,28,19,0,3.04,85790,7.21,329.51,,
2020,1,28,20,0,3.81,85710,6.18,321.98,,
2020,1,28,21,0,4.28,85640,6.19,324.14,,
2020,1,28,22,0,4.74,85670,7.3500000000000005,331.14,,
2020,1,28,23,0,4.98,85660,7.8500000000000005,338.22,,
2020,1,29,0,0,4.25,85610,6.2700000000000005,359.74,,
2020,1,29,1,0,3.89,85640,4.8500000000000005,9.74,,
2020,1,29,2,0,3.02,85670,2.65,11.28,,
2020,1,29,3,0,2.93,85720,1.43,321.32,,
2020,1,29,4,0,2.71,85710,4.01,344.96,,
2020,1,29,5,0,1.87,85640,2.85,335.18,,
2020,1,29,6,0,0.81,85610,3.12,278.69,,
2020,1,29,7,0,1.3900000000000001,85620,4.7,298.40000000000003,,
2020,1,29,8,0,1.8900000000000001,85620,5.39,283.72,,
2020,1,29,9,0,1.67,85620,4.3100000000000005,256.22,,
2020,1,29,10,0,1.95,85570,4.93,264.21,,
2020,1,29,11,0,2.95,85630,5.66,281.18,,
2020,1,29,12,0,2.67,85650,7.0200000000000005,287.39,,
2020,1,29,13,0,3.61,85650,8.09,307.09000000000003,,
2020,1,29,14,0,2.82,85660,6.890000000000001,320.26,,
2020,1,29,15,0,2.67,85760,7.98,323.64,,
2020,1,29,16,0,2.48,85830,8.94,310.8,,
2020,1,29,17,0,3.38,85770,5.74,310.23,,
2020,1,29,18,0,3.7600000000000002,85800,5.28,310.42,,
2020,1,29,19,0,3.7800000000000002,85770,5.71,324.04,,
2020,1,29,20,0,3.36,85770,6.24,335.81,,
2020,1,29,21,0,1.47,85770,7.23,344.2,,
2020,1,29,22,0,2.3000000000000003,85720,7.54,1.82,,
2020,1,29,23,0,1.81,85740,6.47,351.28000000000003,,
2020,1,30,0,0,1.58,85790,5.91,347.24,,
2020,1,30,1,0,1.22,85860,4.46,350.99,,
2020,1,30,2,0,0.81,85870,5.14,317.05,,
2020,1,30,3,0,0.68,85870,4.66,322.76,,
2020,1,30,4,0,0.88,85840,3.15,297.85,,
2020,1,30,5,0,0.87,85730,4,270.33,,
2020,1,30,6,0,0.25,85680,5.67,260.45,,
2020,1,30,7,0,0.18,85670,6.140000000000001,265.16,,
2020,1,30,8,0,0.37,85620,6.75,267.09000000000003,,
2020,1,30,9,0,0.11,85590,8.11,260.29,,
2020,1,30,10,0,-0.42,85470,8.92,248.51000000000002,,
2020,1,30,11,0,-0.79,85410,9.98,246.09,,
2020,1,30,12,0,-1.11,85450,9.77,245.4,,
2020,1,30,13,0,-0.47000000000000003,85430,9.69,247.83,,
2020,1,30,14,0,-0.97,85450,7.18,252.76000000000002,,
2020,1,30,15,0,-0.65,85450,7.04,252.86,,
2020,1,30,16,0,-1.52,85490,6.390000000000001,260.05,,
2020,1,30,17,0,-0.91,85530,6.01,297.94,,
2020,1,30,18,0,1.67,85490,7.98,325.09000000000003,,
2020,1,30,19,0,2.89,85460,10.56,322.98,,
2020,1,30,20,0,2.18,85500,15.67,328.13,,
2020,1,30,21,0,1.3800000000000001,85510,13.66,326.44,,
2020,1,30,22,0,1.25,85590,15.3,325.76,,
2020,1,30,23,0,0.72,85680,14.77,332.18,,
2020,1,31,0,0,0.78,85760,15.11,326.52,,
2020,1,31,1,0,0.11,85820,14.11,326.5,,
2020,1,31,2,0,-0.79,85860,17.55,330.99,,
2020,1,31,3,0,-1.8,86000,16.76,333.24,,
2020,1,31,4,0,-1.68,86050,14.71,332.39,,
2020,1,31,5,0,-2.08,85960,13.280000000000001,328.79,,
2020,1,31,6,0,-2.21,85980,13.08,324.74,,
2020,1,31,7,0,-2.34,86010,13.33,327.93,,
2020,1,31,8,0,-2.2800000000000002,85990,11.78,323.87,,
2020,1,31,9,0,-2.43,85930,10.790000000000001,308.55,,
2020,1,31,10,0,-2.45,85860,11.84,309.03000000000003,,
2020,1,31,11,0,-1.86,85870,12.66,314.92,,
2020,1,31,12,0,-1.25,85830,11.950000000000001,310.49,,
2020,1,31,13,0,-0.29,85840,13.63,305.95,,
2020,1,31,14,0,0.17,85750,12.61,308.24,,
2020,1,31,15,0,-0.27,85880,10.89,311.14,,
2020,1,31,16,0,0.18,85820,10.370000000000001,307.27,,
2020,1,31,17,0,3.5500000000000003,85710,11.8,317.25,,
2020,1,31,18,0,5.43,85740,11.16,320.31,,
2020,1,31,19,0,6.3500000000000005,85650,12.48,324.18,,
2020,1,31,20,0,7.07,85720,12.91,332.28000000000003,,
2020,1,31,21,0,7.53,85770,13.11,329.56,,
2020,1,31,22,0,7.890000000000001,85770,14.21,324.19,,
2020,1,31,23,0,7.49,85860,14.81,318.12,,
2020,2,1,0,0,6.09,85940,11.42,314.81,,
2020,2,1,1,0,4.97,86010,11.22,314.1,,
2020,2,1,2,0,4.08,86040,10.85,304.99,,
2020,2,1,3,0,4.15,86110,11.83,310.02,,
2020,2,1,4,0,4.32,86080,12.08,306.27,,
2020,2,1,5,0,4.89,85890,12.32,305.72,,
2020,2,1,6,0,5.26,85950,12.17,308.24,,
2020,2,1,7,0,5.3100000000000005,85970,11.92,307.68,,
2020,2,1,8,0,5.63,86030,12.25,306.37,,
2020,2,1,9,0,6.32,86020,11,301.43,,
2020,2,1,10,0,6.7,85940,11.28,298.05,,
2020,2,1,11,0,6.94,85920,11.15,296.96,,
2020,2,1,12,0,7.66,85920,15.620000000000001,299.02,,
2020,2,1,13,0,7.98,85950,16.59,300.95,,
2020,2,1,14,0,8.16,85880,17.19,302.84000000000003,,
2020,2,1,15,0,8.36,85940,16.6,302.28000000000003,,
2020,2,1,16,0,9.32,85810,13.65,300.73,,
2020,2,1,17,0,11.76,85720,14.48,310.74,,
2020,2,1,18,0,13.780000000000001,85750,14.26,316.27,,
2020,2,1,19,0,14.99,85710,14.93,314.37,,
2020,2,1,20,0,15.42,85730,15.01,315.74,,
2020,2,1,21,0,14.76,85830,15.06,314.62,,
2020,2,1,22,0,15.97,85930,14.290000000000001,311.56,,
2020,2,1,23,0,15.08,85840,14.47,309.3,,
2020,2,2,0,0,13.34,85840,10.55,303.25,,
2020,2,2,1,0,12.67,85820,8.96,286.51,,
2020,2,2,2,0,12.59,85810,10.69,282.6,,
2020,2,2,3,0,12.26,85840,11.64,284.08,,
2020,2,2,4,0,12.36,85750,13.58,297.1,,
2020,2,2,5,0,12.59,85610,16.1,295.81,,
2020,2,2,6,0,12.92,85650,16.41,291.14,,
2020,2,2,7,0,12.67,85610,17.02,290.37,,
2020,2,2,8,0,12.49,85580,16.92,287.55,,
2020,2,2,9,0,12.68,85620,15.13,283.19,,
2020,2,2,10,0,13,85450,13.21,283.19,,
2020,2,2,11,0,12.59,85450,11.82,280.95,,
2020,2,2,12,0,12.59,85450,12.76,268.89,,
2020,2,2,13,0,12.25,85450,13.41,264.01,,
2020,2,2,14,0,12.02,85360,13.09,259.96,,
2020,2,2,15,0,11.76,85470,11.02,258,,
2020,2,2,16,0,13.56,85380,13.34,260.68,,
2020,2,2,17,0,15.33,85290,10.5,254.02,,
2020,2,2,18,0,17.6,85160,12.43,250.42000000000002,,
2020,2,2,19,0,18.5,85180,11.24,256.46,,
2020,2,2,20,0,19.46,84980,9.86,254.12,,
2020,2,2,21,0,19.84,84870,9.41,248.89000000000001,,
2020,2,2,22,0,20.330000000000002,84780,7.08,243.33,,
2020,2,2,23,0,20.81,84480,5.12,236.05,,
2020,2,3,0,0,21.41,84440,1.92,207.78,,
2020,2,3,1,0,12.5,84440,12.58,54.7,,
2020,2,3,2,0,9.68,84390,13.19,58.410000000000004,,
2020,2,3,3,0,6.43,84460,13.82,47.19,,
2020,2,3,4,0,3.41,84450,16.14,54.18,,
2020,2,3,5,0,1.06,84620,13.620000000000001,45.96,,
2020,2,3,6,0,-0.8,84660,14.11,39.76,,
2020,2,3,7,0,-1.7,84830,13.790000000000001,45.69,,
2020,2,3,8,0,-2.73,84890,12.700000000000001,42.92,,
2020,2,3,9,0,-3.64,84950,10.83,34.86,,
2020,2,3,10,0,-4.2,84800,12.25,38.81,,
2020,2,3,11,0,-4.48,84820,12.25,45.160000000000004,,
2020,2,3,12,0,-5.25,84960,12.01,48.46,,
2020,2,3,13,0,-5.74,84970,11.91,50.75,,
2020,2,3,14,0,-6.5,84920,11.94,58.120000000000005,,
2020,2,3,15,0,-6.97,85100,9,57.77,,
2020,2,3,16,0,-6.640000000000001,85110,7.88,62.83,,
2020,2,3,17,0,-5.96,85110,7.66,70.19,,
2020,2,3,18,0,-5.49,85140,8.56,67.66,,
2020,2,3,19,0,-5.42,85080,8.2,69.25,,
2020,2,3,20,0,-5.09,85100,7.91,75.76,,
2020,2,3,21,0,-5.11,85090,8.19,77.9,,
2020,2,3,22,0,-5.05,85150,8.73,76.31,,
2020,2,3,23,0,-5.13,85270,8.57,76.77,,
2020,2,4,0,0,-5.8500000000000005,85220,7.0600000000000005,72.24,,
2020,2,4,1,0,-6.54,85270,6.82,67.92,,
2020,2,4,2,0,-8.22,85370,9.97,52.67,,
2020,2,4,3,0,-9.16,85450,8.82,53.68,,
2020,2,4,4,0,-9.14,85430,8.01,51.25,,
2020,2,4,5,0,-8.96,85460,7.140000000000001,54.42,,
2020,2,4,6,0,-9.16,85600,5.75,63.71,,
2020,2,4,7,0,-9.72,85570,4.38,51.69,,
2020,2,4,8,0,-10,85680,4.15,46.83,,
2020,2,4,9,0,-10.43,85700,5.72,53.06,,
2020,2,4,10,0,-10.91,85620,6.18,51.75,,
2020,2,4,11,0,-11.16,85660,6.0200000000000005,47.86,,
2020,2,4,12,0,-11.01,85760,5.79,41.2,,
2020,2,4,13,0,-10.75,85880,5.63,43.71,,
2020,2,4,14,0,-11.1,85870,6.09,46.99,,
2020,2,4,15,0,-11.34,85980,5.46,42.5,,
2020,2,4,16,0,-11.23,85960,5.19,46.28,,
2020,2,4,17,0,-10.81,85950,4.79,38.22,,
2020,2,4,18,0,-11,85960,4.16,31.900000000000002,,
2020,2,4,19,0,-10.77,85950,3.2800000000000002,36.63,,
2020,2,4,20,0,-10.61,85930,2.62,38.17,,
2020,2,4,21,0,-10.33,85880,2.82,42.08,,
2020,2,4,22,0,-10.28,85900,2.65,355.11,,
2020,2,4,23,0,-10.16,85940,3.3200000000000003,320.6,,
2020,2,5,0,0,-10.11,86000,3.09,305.13,,
2020,2,5,1,0,-10.22,85950,3.15,307.08,,
2020,2,5,2,0,-9.83,85970,2.97,29.42,,
2020,2,5,3,0,-10.24,85910,4,65.1,,
2020,2,5,4,0,-9.63,85860,2.66,138.64000000000001,,
2020,2,5,5,0,-10.63,85770,4.74,194.33,,
2020,2,5,6,0,-11.75,85700,5.41,227.54,,
2020,2,5,7,0,-11.85,85640,6.63,247.52,,
2020,2,5,8,0,-12.040000000000001,85570,6.84,245.69,,
2020,2,5,9,0,-11.55,85530,7,250.17000000000002,,
2020,2,5,10,0,-11.15,85460,8.59,251.01000000000002,,
2020,2,5,11,0,-11.13,85410,8.64,238.88,,
2020,2,5,12,0,-12.01,85400,8.620000000000001,220.52,,
2020,2,5,13,0,-12.9,85370,8.14,235.8,,
2020,2,5,14,0,-12.290000000000001,85330,8.81,235.85,,
2020,2,5,15,0,-12.05,85390,8.89,242.16,,
2020,2,5,16,0,-12.040000000000001,85360,8.84,254.64000000000001,,
2020,2,5,17,0,-11.57,85260,6.37,257.18,,
2020,2,5,18,0,-10.58,85230,4.82,247.66,,
2020,2,5,19,0,-9.8,85140,5.01,242.23000000000002,,
2020,2,5,20,0,-5.8100000000000005,85090,4.44,299.77,,
2020,2,5,21,0,-4.09,85040,9.41,318.69,,
2020,2,5,22,0,-4.07,85000,9.3,315.27,,
2020,2,5,23,0,-3.87,84970,10.16,307.8,,
2020,2,6,0,0,-4.95,84980,9.3,317.16,,
2020,2,6,1,0,-5.61,84990,8.59,311.12,,
2020,2,6,2,0,-5.75,84930,9.59,309.6,,
2020,2,6,3,0,-5.66,84900,9.16,304,,
2020,2,6,4,0,-5.33,84910,10.13,303.94,,
2020,2,6,5,0,-5.3500000000000005,84820,10.700000000000001,304.47,,
2020,2,6,6,0,-5.09,84690,11.16,307.73,,
2020,2,6,7,0,-5.28,84630,12.23,317.26,,
2020,2,6,8,0,-5.36,84620,12.4,318.59000000000003,,
2020,2,6,9,0,-5.1000000000000005,84590,10.89,318.45,,
2020,2,6,10,0,-4.94,84560,10.620000000000001,317.45,,
2020,2,6,11,0,-4.82,84420,10.15,319.88,,
2020,2,6,12,0,-3.72,84480,10.53,312.02,,
2020,2,6,13,0,-3.09,84400,8.36,306.8,,
2020,2,6,14,0,-3.5100000000000002,84430,7.72,305.53000000000003,,
2020,2,6,15,0,-4.14,84590,4.5200000000000005,267.3,,
2020,2,6,16,0,-2.8000000000000003,84570,8.02,303.03000000000003,,
2020,2,6,17,0,0.38,84520,14.05,322.78000000000003,,
2020,2,6,18,0,1.12,84380,14.05,328.43,,
2020,2,6,19,0,0.88,84300,13.72,325.14,,
2020,2,6,20,0,0.81,84310,14.700000000000001,332.96,,
2020,2,6,21,0,0.99,84200,12.92,326.94,,
2020,2,6,22,0,1.04,84200,13.41,327.18,,
2020,2,6,23,0,0.41000000000000003,84280,11.19,322.37,,
2020,2,7,0,0,-1.03,84430,12.32,336.19,,
2020,2,7,1,0,-1.3,84640,13.18,339.56,,
2020,2,7,2,0,-1.49,84680,12.09,348.71,,
2020,2,7,3,0,-1.8,84700,10.950000000000001,339.58,,
2020,2,7,4,0,-1.76,84770,11.09,330.58,,
2020,2,7,5,0,-2.06,84760,11.01,326.13,,
2020,2,7,6,0,-2.45,84700,11.85,318.5,,
2020,2,7,7,0,-2.93,84660,12.49,330.31,,
2020,2,7,8,0,-2.7800000000000002,84690,12.280000000000001,322.89,,
2020,2,7,9,0,-3.0100000000000002,84670,13.22,327.71,,
2020,2,7,10,0,-3.2600000000000002,84670,11.57,332.74,,
2020,2,7,11,0,-3.41,84700,11.08,329.25,,
2020,2,7,12,0,-3.35,84880,11.11,332.42,,
2020,2,7,13,0,-3.25,85060,10.85,328.89,,
2020,2,7,14,0,-3.62,84950,9.98,327.11,,
2020,2,7,15,0,-3.46,84970,8.18,319.56,,
2020,2,7,16,0,-2.05,85130,10,317.59000000000003,,
2020,2,7,17,0,-0.9400000000000001,85140,10.5,318.67,,
2020,2,7,18,0,-0.49,85140,9.99,319.25,,
2020,2,7,19,0,-0.13,85160,9.96,318.68,,
2020,2,7,20,0,0.07,85110,9.34,316.74,,
2020,2,7,21,0,0.44,85110,9.31,314.71,,
2020,2,7,22,0,0.78,85120,9.28,311.85,,
2020,2,7,23,0,0.71,85150,8.6,313.5,,
2020,2,8,0,0,0.3,85330,8.47,312.94,,
2020,2,8,1,0,-0.01,85550,5.24,317.05,,
2020,2,8,2,0,-0.5700000000000001,85490,5.04,296.72,,
2020,2,8,3,0,-1,85420,5.3100000000000005,291.67,,
2020,2,8,4,0,-0.24,85550,4.2700000000000005,283.98,,
2020,2,8,5,0,-0.13,85510,4.08,275.83,,
2020,2,8,6,0,-1.08,85440,4.47,247.4,,
2020,2,8,7,0,-1.5,85380,5.32,242.27,,
2020,2,8,8,0,-1.6400000000000001,85420,6.0200000000000005,246.95000000000002,,
2020,2,8,9,0,-1.11,85340,4.79,259.99,,
